prob_class1_positive,prob_class2_negative,epistemic_uncertainty,aleatoric_uncertainty
1.4362254e-06,0.99999857,2.8703914e-06,2.0742791e-05
1.0399082e-06,0.999999,2.0790574e-06,1.5329495e-05
1.644178e-05,0.99998355,3.2781558e-05,0.00019755821
0.046233978,0.953766,0.010717365,0.18727346
1.9587196e-06,0.99999803,3.913543e-06,2.7700858e-05
3.7500147e-05,0.9999625,7.442639e-05,0.00041965084
7.320796e-05,0.9999268,0.00014524107,0.0007702831
1.6516102e-05,0.9999835,3.2927313e-05,0.00019836205
0.0018306783,0.99816936,0.00050662865,0.013367843
0.14134489,0.85865515,0.009747999,0.4073973
0.00011615729,0.99988383,0.0002274613,0.0011686034
9.179328e-06,0.9999908,1.8268342e-05,0.00011563603
0.00011895068,0.999881,0.00022857566,0.0011938874
0.25069273,0.7493072,0.010696318,0.563095
2.7960594e-05,0.99997205,5.565482e-05,0.00032110306
0.014037532,0.98596245,0.0022440979,0.073822945
0.000955549,0.9990445,0.00025213292,0.007599202
0.011193846,0.9888062,0.015081737,0.06141805
3.651594e-05,0.99996346,6.963283e-05,0.00040963816
0.6834666,0.31653342,0.0071478775,0.6242288
2.016257e-06,0.999998,4.0253603e-06,2.8458315e-05
8.938117e-05,0.9999106,0.00017484857,0.0009226579
0.29132947,0.7086705,0.03530381,0.6033378
8.6961755e-08,0.99999994,1.7391223e-07,1.4639455e-06
0.09494732,0.9050527,0.0016050059,0.31383705
0.16829681,0.8317032,0.0049954434,0.45317525
0.0001861433,0.9998138,0.0003235481,0.0017849611
0.09708638,0.90291363,0.009780565,0.3186335
0.0002721496,0.99972785,0.00052747474,0.002506227
3.090474e-05,0.99996907,6.146635e-05,0.0003518577
0.00833775,0.9916622,0.0086561525,0.04821542
0.0030875362,0.9969125,0.0014111603,0.020929877
0.000100545396,0.99989945,0.0001989947,0.0010260484
0.0004086236,0.99959135,0.0007372114,0.0035969298
4.6220746e-05,0.99995375,8.9665235e-05,0.00050762144
1.4855713e-05,0.99998516,2.9653578e-05,0.00017998427
0.0020925978,0.9979074,0.0028375476,0.015000366
0.00028029358,0.99971974,0.0005136322,0.0025729213
0.00064109557,0.9993589,0.000673081,0.00535444
3.7396146e-07,0.99999964,7.47411e-07,5.882057e-06
0.0015902012,0.99840975,0.0015304618,0.011836067
