prob_class1_positive,prob_class2_negative,epistemic_uncertainty,aleatoric_uncertainty
4.2330967e-10,1.0,8.906831e-10,8.155803e-09
3.526082e-10,1.0,1.1000747e-09,6.4866414e-09
1.5870718e-12,1.0,3.6440642e-13,3.6154284e-11
3.2678686e-06,0.9999967,3.8394865e-06,4.071633e-05
1.678864e-12,1.0,5.4919264e-13,3.8080126e-11
1.4864864e-10,1.0,4.674918e-10,2.81987e-09
9.075114e-09,1.0,6.9258164e-09,1.6102524e-07
6.6688285e-06,0.9999933,4.978996e-06,8.117614e-05
0.0022046024,0.9977954,0.0048307534,0.010857422
2.5294282e-06,0.9999975,7.317036e-06,2.7784305e-05
8.923753e-10,1.0,1.7601121e-09,1.6739648e-08
5.5294767e-24,1.0,2.524355e-29,1.2732088e-22
5.004675e-10,1.0,1.0621131e-09,9.56447e-09
0.004011208,0.9959888,0.016892914,0.009246751
2.1815764e-11,1.0,4.1922438e-11,4.5609902e-10
0.00026555208,0.99973446,0.0004419447,0.0020100346
2.9949097e-06,0.999997,7.3451774e-06,3.3726e-05
0.0016961439,0.99830383,0.0060097314,0.0065053757
1.0860759e-10,1.0,2.595011e-10,2.1614235e-09
0.0052728904,0.99472713,0.025386121,0.0075300587
3.2663922e-07,0.9999997,1.0194276e-06,4.1566595e-06
4.9364004e-08,0.99999994,1.408875e-07,7.491195e-07
1.0886874e-08,1.0,1.5178585e-08,1.8434041e-07
1.4907016e-18,1.0,0.0,3.4324683e-17
0.00033772408,0.9996623,0.000851216,0.0021859703
0.0040807216,0.9959193,0.016549151,0.009973238
1.038314e-05,0.9999896,9.421623e-06,0.00012009936
1.07570995e-05,0.9999893,2.3546643e-05,0.00011024266
8.327138e-08,0.99999994,1.084577e-07,1.3084672e-06
3.880966e-12,1.0,2.6100441e-12,8.660473e-11
1.4940848e-07,0.9999998,5.545262e-07,1.9723784e-06
3.575732e-05,0.99996424,3.583677e-05,0.00036603573
1.7411908e-07,0.9999998,2.9953162e-07,2.5890893e-06
9.465135e-08,0.9999999,3.0455033e-07,1.3453615e-06
9.887499e-05,0.9999011,0.00022210623,0.00078856386
1.4385548e-08,1.0,2.7287427e-08,2.3237334e-07
2.5950667e-06,0.9999974,7.082537e-06,2.891745e-05
2.6822369e-11,1.0,4.784545e-11,5.6338895e-10
2.665347e-08,1.0,3.4243016e-08,4.3050292e-07
2.0812845e-08,1.0,4.3123322e-08,3.2490817e-07
4.183952e-05,0.99995816,9.100736e-05,0.00037264635
6.9660717e-09,1.0,9.140649e-09,1.2159832e-07
1.3222622e-12,1.0,6.00138e-13,2.9828705e-11
4.7787263e-09,1.0,7.721432e-09,8.373566e-08
3.0454281e-05,0.99996954,6.8716065e-05,0.00027844406
3.974659e-06,0.999996,3.6377678e-06,4.9782797e-05
0.00013620006,0.9998638,0.0002752198,0.0010733367
2.5751608e-06,0.99999744,6.6333396e-06,2.9070843e-05
0.00080556865,0.99919444,0.0021523521,0.0043917205
1.4318235e-14,1.0,1.07769696e-16,3.295797e-13
5.3758024e-05,0.99994624,4.521216e-05,0.00053704577
2.0360207e-05,0.9999796,4.6665184e-05,0.0001936488
8.339454e-10,1.0,3.0094771e-09,1.4329585e-08
2.4885463e-09,1.0,5.1073954e-09,4.4096563e-08
0.00015511492,0.9998449,0.00017130701,0.0013443385
6.97845e-14,1.0,2.2176271e-15,1.6045812e-12
3.7472373e-12,1.0,2.6472713e-12,8.34982e-11
3.944285e-07,0.9999996,1.0872718e-06,5.1460356e-06
2.1992153e-13,1.0,2.3496396e-14,5.0399012e-12
4.8784227e-10,1.0,1.010239e-09,9.358635e-09
2.8790703e-09,1.0,3.6643684e-09,5.2856546e-08
2.3315272e-07,0.99999976,7.396145e-07,3.0593126e-06
1.0731023e-10,1.0,1.8910673e-10,2.2035684e-09
2.729764e-07,0.9999997,8.492352e-07,3.5744206e-06
8.550035e-13,1.0,1.4197671e-13,1.9537929e-11
3.0052e-07,0.9999997,3.2773733e-07,4.483321e-06
1.6434147e-09,1.0,2.4417588e-09,3.0701674e-08
3.2390444e-09,1.0,4.770591e-09,5.8447725e-08
1.7308273e-11,1.0,3.894768e-11,3.5682704e-10
