prob_class1_positive,prob_class2_negative,epistemic_uncertainty,aleatoric_uncertainty
4.926283e-07,0.9999995,9.85047e-07,7.62163e-06
3.5189277e-08,0.99999994,7.0375535e-08,6.5474e-07
1.980602e-08,1.0,3.9611134e-08,3.4320973e-07
9.58446e-06,0.99999046,1.9122906e-05,0.000120278666
2.1635536e-09,1.0,4.327093e-09,3.9430375e-08
4.072118e-06,0.99999595,8.136228e-06,5.458359e-05
9.590093e-12,1.0,1.9180182e-11,1.7664684e-10
0.00012474503,0.9998753,0.00024478207,0.001246038
0.0045473618,0.9954527,0.0025128457,0.029061804
0.0005832919,0.99941665,0.00094365876,0.0049268417
5.8855367e-05,0.9999412,0.000116934076,0.00063209445
2.662631e-07,0.99999976,5.3239813e-07,4.2595007e-06
5.8134213e-09,1.0,1.1626465e-08,1.0442304e-07
5.7083656e-05,0.9999429,0.00010986884,0.00061485363
2.574807e-08,1.0,5.1494823e-08,4.4149624e-07
0.00065274246,0.9993472,0.0012604669,0.005439994
4.036597e-05,0.99995965,8.0248334e-05,0.00044874518
2.8396478e-05,0.9999716,5.604835e-05,0.00032565108
0.0001650615,0.99983495,0.0003234174,0.001602574
0.008029915,0.9919701,0.0040090433,0.04673852
1.0541619e-05,0.99998945,2.1056332e-05,0.00013134882
0.00024728588,0.99975276,0.0004790277,0.0023009002
3.6333357e-05,0.99996364,7.212418e-05,0.00040777586
9.971915e-09,1.0,1.9943426e-08,1.7679147e-07
0.00033998795,0.99966,0.000673525,0.003055265
0.0012684783,0.9987315,0.0014954102,0.009728363
0.00087145076,0.9991286,0.0015476908,0.0070107062
1.7929992e-07,0.9999998,3.5856976e-07,2.9543646e-06
1.2269645e-05,0.99998766,2.4438901e-05,0.00015107793
1.1090114e-07,0.9999999,2.2179232e-07,1.885675e-06
4.628743e-06,0.99999535,9.2410655e-06,6.1495055e-05
0.00026958119,0.9997304,0.0005228621,0.0024851365
0.00016390209,0.9998361,0.00032080276,0.0015924996
0.00040378614,0.9995962,0.0007965396,0.0035591673
0.00019599695,0.999804,0.00037793184,0.0018692574
1.0849751e-05,0.9999892,2.1620735e-05,0.00013480589
7.284998e-05,0.99992716,0.00014036451,0.0007668738
1.477785e-08,1.0,2.9554073e-08,2.5880914e-07
0.00020730833,0.9997927,0.0004009073,0.0019655183
1.4022947e-06,0.99999857,2.8038269e-06,2.0319834e-05
0.00063716236,0.9993628,0.001033801,0.005325511
2.1923356e-06,0.9999978,4.382122e-06,3.0762716e-05
3.974745e-06,0.999996,7.94036e-06,5.3411655e-05
0.0012731298,0.9987269,0.002330171,0.009759311
6.4226097e-06,0.99999356,1.2831591e-05,8.321399e-05
0.000268806,0.9997312,0.00052685576,0.0024787649
1.50124015e-05,0.999985,2.9626039e-05,0.00018174751
0.0002204452,0.9997796,0.0004291497,0.0020765017
