prob_class1_positive,prob_class2_negative,epistemic_uncertainty,aleatoric_uncertainty
4.3593147e-07,0.9999996,8.716271e-07,6.7919023e-06
1.9152381e-07,0.9999998,3.8300055e-07,3.1316051e-06
4.5804295e-06,0.9999954,9.145956e-06,6.0890066e-05
0.00011917523,0.9998808,0.00021263985,0.0011959304
7.647816e-06,0.9999924,1.5245546e-05,9.7718985e-05
1.5565722e-07,0.9999998,3.1127513e-07,2.6091438e-06
5.860212e-07,0.9999994,1.171584e-06,8.995482e-06
0.00018182264,0.9998182,0.00034719132,0.0017477113
0.01683465,0.9831654,0.0035878606,0.08545013
0.001180244,0.99881977,0.0011963986,0.00913677
6.3483726e-06,0.9999937,1.2643493e-05,8.228103e-05
9.2642426e-07,0.99999905,1.8522446e-06,1.3813551e-05
1.7138253e-05,0.99998283,3.406223e-05,0.00020523457
0.050346855,0.9496531,0.0035720682,0.19953531
8.9738096e-05,0.9999103,0.00017615607,0.00092592573
0.43035293,0.5696471,0.0155892875,0.6834141
2.3498356e-05,0.9999765,4.4842232e-05,0.00027393308
0.00058420806,0.9994158,0.0007028303,0.0049335817
0.00035842048,0.9996416,0.0006898691,0.0032019662
0.33078864,0.6692114,0.0082925325,0.6347357
1.9353263e-06,0.9999981,3.8668127e-06,2.7357044e-05
8.397009e-05,0.999916,0.00016628289,0.00087203283
3.3716413e-05,0.99996626,6.606025e-05,0.00038092126
5.5300206e-06,0.99999446,1.1036139e-05,7.2475894e-05
0.049630888,0.9503691,0.0077029094,0.19742694
0.025360323,0.9746397,0.0036097711,0.118224226
0.00010478088,0.9998952,0.00020344838,0.0010649436
0.001591198,0.9984088,0.0019736725,0.011842445
1.7104538e-05,0.9999829,3.3486056e-05,0.00020483864
1.0415025e-06,0.999999,2.0817517e-06,1.5349862e-05
0.00038896044,0.9996111,0.0007326323,0.003442965
0.16271122,0.8372888,0.008327177,0.44413847
3.5052464e-05,0.99996495,6.917953e-05,0.00039462838
0.00014507263,0.9998549,0.00028349174,0.0014272492
8.256841e-05,0.9999174,0.0001618529,0.00085889717
1.9070393e-06,0.9999981,3.810576e-06,2.7013e-05
2.8950424e-05,0.9999711,5.694097e-05,0.0003314276
5.068002e-05,0.99994934,9.9045785e-05,0.000551877
1.3578126e-05,0.9999864,2.5589214e-05,0.0001657505
3.407171e-05,0.9999659,6.773454e-05,0.00038458043
8.8458095e-05,0.99991155,0.00014067603,0.00091401715
0.23836993,0.76163006,0.01696295,0.5491937
4.9679376e-05,0.99995035,9.8903176e-05,0.00054195814
3.7314712e-05,0.9999627,7.330626e-05,0.0004177672
0.00012222181,0.9998778,0.00023947464,0.0012233506
1.5993626e-06,0.9999984,3.191591e-06,2.2944296e-05
2.9138799e-05,0.99997085,5.6545614e-05,0.00033344553
4.5220077e-06,0.99999547,9.00175e-06,6.0170285e-05
0.0019803531,0.9980197,0.0013720304,0.014305001
6.145525e-05,0.99993855,0.00012209703,0.00065738446
0.00021535864,0.99978465,0.0003903064,0.0020336355
0.019395195,0.98060477,0.0031742034,0.09567593
7.495824e-07,0.9999992,1.4989328e-06,1.1336849e-05
3.644162e-05,0.9999635,7.12528e-05,0.0004088934
0.1457872,0.8542128,0.008769283,0.41533136
2.8678718e-05,0.9999713,5.6737885e-05,0.00032867992
1.5768468e-05,0.99998426,3.1156873e-05,0.00019008532
0.0018370161,0.998163,0.0011019696,0.013407807
2.2807537e-06,0.99999774,4.5544607e-06,3.1884276e-05
5.833728e-06,0.99999416,1.163339e-05,7.613849e-05
3.50097e-05,0.999965,6.957578e-05,0.00039417282
2.0627644e-05,0.9999794,4.0472856e-05,0.00024316214
0.00029089188,0.99970907,0.0004961644,0.0026594822
1.7773376e-05,0.99998224,3.5118715e-05,0.00021215381
9.327869e-07,0.99999905,1.8631969e-06,1.3895557e-05
1.1041441e-06,0.9999989,2.1980213e-06,1.6207854e-05
1.8806408e-05,0.99998116,3.478642e-05,0.0002234633
9.459542e-06,0.9999905,1.8818917e-05,0.00011889968
1.5982753e-06,0.9999984,3.1939933e-06,2.2930872e-05
5.1142315e-06,0.9999949,1.0212747e-05,6.742515e-05
4.887327e-06,0.9999951,9.7573875e-06,6.464404e-05
6.9314396e-05,0.9999307,0.00013663023,0.00073312194
0.0003533749,0.99964666,0.0003217605,0.003161881
9.419598e-07,0.99999905,1.882289e-06,1.4013705e-05
1.4684585e-05,0.99998534,2.9080651e-05,0.00017807317
0.10797764,0.8920224,0.009168561,0.34226608
8.30307e-05,0.9999169,0.0001643558,0.00086325686
2.0361467e-06,0.999998,4.064293e-06,2.8699167e-05
1.621685e-06,0.9999984,3.2396013e-06,2.321973e-05
4.5132158e-05,0.9999549,8.834516e-05,0.0004966983
9.255671e-05,0.99990743,0.00017074395,0.0009521897
2.7094611e-05,0.99997294,5.1317173e-05,0.0003119818
0.0007417222,0.9992583,0.0012083938,0.0060866824
1.1136702e-05,0.99998885,2.2128717e-05,0.00013815303
0.00027691116,0.9997231,0.0005274134,0.0025452792
5.931071e-05,0.99994075,0.000114713235,0.0006364898
1.5897567e-05,0.9999841,3.154744e-05,0.00019156201
5.2426883e-05,0.9999476,0.00010362064,0.00056910526
