prob_class1_positive,prob_class2_negative,epistemic_uncertainty,aleatoric_uncertainty
0.0016515197,0.9983485,0.0028572707,0.012229885
0.000242683,0.99975735,0.00048223766,0.002262645
1.5077693e-06,0.9999985,3.013703e-06,2.1691612e-05
1.418736e-05,0.9999859,2.8309907e-05,0.00017249196
9.4826953e-07,0.99999905,1.895833e-06,1.4094923e-05
4.4083998e-07,0.9999996,8.814887e-07,6.858854e-06
4.013472e-06,0.999996,8.0218e-06,5.385433e-05
0.00014037034,0.99985963,0.00027089554,0.001385606
0.0028246865,0.99717534,0.0027573286,0.019399757
2.8433673e-05,0.99997157,5.6379165e-05,0.00032606287
4.0621294e-06,0.99999595,8.119516e-06,5.4469598e-05
3.996367e-08,0.99999994,7.9922565e-08,7.3147265e-07
0.0008502033,0.99914986,0.0016458607,0.0068607368
0.0005069259,0.9994931,0.0009392593,0.00435286
4.2094766e-06,0.99999577,8.409737e-06,5.632756e-05
0.00062927936,0.99937075,0.0011172527,0.0052674157
0.0036167945,0.9963832,0.0052971407,0.023944473
4.0580352e-07,0.9999996,8.114632e-07,6.379725e-06
2.8644924e-06,0.99999714,5.7273824e-06,3.9410894e-05
0.0001849784,0.99981505,0.00035521176,0.0017748658
4.7518593e-06,0.99999523,9.496465e-06,6.300179e-05
1.7858123e-05,0.9999821,3.563774e-05,0.00021311502
1.5219894e-05,0.9999848,3.038533e-05,0.00018402195
2.8194213e-08,1.0,5.638743e-08,4.815736e-07
5.1434174e-05,0.99994856,9.9924786e-05,0.00055935065
0.00019216952,0.99980783,0.00036085388,0.0018365569
8.888611e-05,0.9999111,0.0001770432,0.00091799995
0.0002993152,0.9997007,0.00055208994,0.0027278678
0.00030192063,0.99969804,0.0005519932,0.0027490729
2.789191e-08,1.0,5.578165e-08,4.7663167e-07
2.2910908e-06,0.99999774,4.5792985e-06,3.2008207e-05
1.4786583e-05,0.99998516,2.919836e-05,0.00017928473
0.00044554088,0.99955446,0.0008559644,0.0038833276
2.5395286e-07,0.99999976,5.0784735e-07,4.0851683e-06
9.800075e-05,0.999902,0.0001920387,0.0010025747
5.6717567e-05,0.9999433,0.000110593566,0.0006112242
1.6780737e-05,0.9999832,3.34531e-05,0.00020130725
1.335533e-05,0.99998665,2.6681342e-05,0.00016323617
0.00022761094,0.9997724,0.00044034453,0.0021367064
7.229776e-06,0.9999928,1.4436062e-05,9.2783186e-05
0.0022922168,0.9977078,0.002273494,0.01622221
7.971274e-08,0.99999994,1.5940982e-07,1.3530756e-06
1.0454127e-07,0.9999999,2.0905841e-07,1.7900225e-06
8.515055e-06,0.9999915,1.7020293e-05,0.00010791542
0.00012937568,0.9998706,0.00025529048,0.0012876566
0.00014793719,0.9998521,0.00028890042,0.0014524752
1.9528015e-06,0.99999803,3.90362e-06,2.7628987e-05
7.424292e-06,0.9999926,1.4798057e-05,9.506744e-05
0.0002753574,0.9997246,0.0005434708,0.0025325513
3.5522868e-07,0.99999964,7.1032554e-07,5.623091e-06
2.2381615e-05,0.9999776,4.4447093e-05,0.0002620471
0.0002434571,0.9997566,0.00046921358,0.0022690878
7.672898e-08,0.99999994,1.5344716e-07,1.3072545e-06
4.7548733e-06,0.99999523,9.495687e-06,6.303572e-05
0.000342215,0.99965775,0.00065845164,0.0030730814
4.3007051e-07,0.9999996,8.599924e-07,6.7118867e-06
2.8401807e-06,0.99999714,5.6756303e-06,3.912481e-05
0.00028922976,0.99971074,0.0005347472,0.002645937
1.0562942e-06,0.9999989,2.112394e-06,1.5598323e-05
6.5911605e-05,0.9999341,0.00013121274,0.0007004546
6.593614e-08,0.99999994,1.3186433e-07,1.1405205e-06
0.002262584,0.9977374,0.0031000292,0.01604198
4.885923e-05,0.9999511,9.732115e-05,0.0005338691
4.8135157e-06,0.9999952,9.616078e-06,6.3755055e-05
3.4748136e-06,0.99999654,6.94423e-06,4.7125377e-05
4.4899484e-06,0.9999955,8.968315e-06,5.9748087e-05
5.805504e-05,0.9999419,0.000114622395,0.00062437856
1.8729974e-06,0.99999815,3.744157e-06,2.6538803e-05
1.9133481e-06,0.9999981,3.825125e-06,2.7089769e-05
4.1538183e-06,0.9999958,8.30064e-06,5.5634297e-05
6.637661e-06,0.9999934,1.3241771e-05,8.574528e-05
0.00010988077,0.99989015,0.00021717825,0.001111521
0.0004362243,0.99956375,0.0007862537,0.003811363
4.3308475e-05,0.9999567,8.622025e-05,0.00047838932
1.0683858e-05,0.99998933,2.1345777e-05,0.00013295491
4.8928596e-05,0.99995106,9.474985e-05,0.0005345478
1.014596e-05,0.99998987,2.0271102e-05,0.0001267854
0.00017710486,0.9998229,0.00035173396,0.0017070275
4.580679e-05,0.9999542,9.1413625e-05,0.00050342456
2.882068e-05,0.9999712,5.734238e-05,0.00033008202
0.0001555994,0.99984443,0.00030420348,0.0015198766
1.133231e-05,0.9999887,2.262437e-05,0.0001403655
0.00060649775,0.9993935,0.00057572435,0.0050991033
0.0015358059,0.99846417,0.0023878159,0.011484669
9.6171665e-05,0.9999038,0.00019148407,0.0009857151
7.701634e-07,0.9999992,1.5398414e-06,1.1606256e-05
3.2143595e-05,0.9999679,6.417596e-05,0.0003646514
1.3660056e-05,0.99998635,2.729796e-05,0.00016664615
2.0949958e-06,0.9999979,4.1887147e-06,2.9470264e-05
9.753363e-07,0.99999905,1.9498632e-06,1.444285e-05
2.6333804e-05,0.99997365,5.25419e-05,0.00030401585
5.895594e-06,0.9999941,1.1762025e-05,7.68815e-05
3.087203e-07,0.9999997,6.1730583e-07,4.9161554e-06
9.332162e-05,0.99990666,0.00018501845,0.0009593006
7.9528445e-06,0.9999921,1.5876965e-05,0.00010129955
1.1112076e-07,0.9999999,2.2220262e-07,1.8889716e-06
0.00041880942,0.99958116,0.0008107422,0.0036762832
2.7066388e-05,0.99997294,5.372584e-05,0.00031171323
0.00012050833,0.9998795,0.0002270971,0.0012079454
0.00031341185,0.9996866,0.00060465484,0.0028419467
3.466125e-05,0.9999653,6.865012e-05,0.00039064646
6.7947514e-07,0.99999934,1.3587203e-06,1.0295593e-05
9.865083e-06,0.99999017,1.9704783e-05,0.00012353469
2.7500619e-06,0.99999726,5.4941734e-06,3.794331e-05
2.4512605e-07,0.99999976,4.90131e-07,3.9598017e-06
6.8373744e-08,0.99999994,1.3674425e-07,1.1783205e-06
9.206069e-06,0.9999908,1.8383022e-05,0.00011591941
0.0005083239,0.99949163,0.0010008173,0.0043635564
0.0043520895,0.9956479,0.0036316963,0.028005341
4.8129136e-06,0.9999952,9.61761e-06,6.374829e-05
3.3623535e-05,0.9999664,6.686201e-05,0.0003799384
2.8786271e-05,0.9999712,5.6960424e-05,0.00032975673
1.201125e-07,0.9999999,2.402141e-07,2.023577e-06
0.00019391734,0.99980605,0.00038340603,0.0018515454
3.1910674e-06,0.99999684,6.371196e-06,4.3532513e-05
1.4563096e-06,0.99999857,2.9118614e-06,2.0992771e-05
2.6492204e-05,0.9999735,5.2410323e-05,0.00030570605
2.4073097e-05,0.9999759,4.7243924e-05,0.00028007332
0.0002903064,0.99970967,0.0005105044,0.0026547038
0.00029080347,0.9997092,0.00053335016,0.0026587313
7.225121e-09,1.0,1.4450092e-08,1.2916274e-07
6.137035e-05,0.9999386,0.00011884184,0.00065658643
6.796726e-06,0.9999932,1.358291e-05,8.765963e-05
9.944653e-07,0.999999,1.9882866e-06,1.4747893e-05
0.0027546133,0.99724543,0.0045746383,0.01898777
1.5663116e-05,0.9999843,3.129368e-05,0.00018896577
1.4069234e-05,0.999986,2.8047418e-05,0.00017117172
3.482452e-06,0.99999654,6.96202e-06,4.7213744e-05
1.7772592e-06,0.9999982,3.5527898e-06,2.5309855e-05
0.00023998883,0.99976003,0.00047597816,0.0022402166
3.414136e-07,0.99999964,6.827064e-07,5.4314787e-06
2.030714e-08,1.0,4.061357e-08,3.5155483e-07
2.5619977e-06,0.99999744,5.121154e-06,3.5538025e-05
8.442458e-05,0.9999156,0.00016573112,0.0008762598
8.536851e-06,0.9999915,1.7055843e-05,0.00010814803
1.6213207e-05,0.9999838,3.233992e-05,0.0001950289
0.00013448889,0.99986553,0.00026466048,0.0013332869
0.00028550648,0.99971443,0.00033646662,0.0026156039
1.7336191e-07,0.9999998,3.4667278e-07,2.86797e-06
1.3646011e-06,0.9999986,2.727816e-06,1.9789399e-05
0.00012478928,0.9998752,0.00024564157,0.0012465107
0.0002839297,0.9997161,0.0005529645,0.0026026391
0.0024520017,0.997548,0.0010649024,0.017187614
1.5669337e-05,0.9999843,3.1145588e-05,0.00018902839
1.53686e-06,0.99999845,3.072551e-06,2.2111806e-05
1.5615734e-06,0.99999845,3.1214483e-06,2.24177e-05
4.9756807e-07,0.9999995,9.950714e-07,7.688407e-06
0.00839265,0.99160737,0.009118271,0.048477523
0.00019895684,0.99980104,0.00038349626,0.0018945248
0.00021377392,0.99978626,0.00040951322,0.0020202254
7.4169816e-07,0.9999993,1.4830262e-06,1.117389e-05
0.000727293,0.9992727,0.0012422536,0.005982572
0.00020670098,0.9997933,0.000376178,0.0019603777
5.3878045e-07,0.99999946,1.0773158e-06,8.303267e-06
8.243306e-06,0.9999918,1.6459526e-05,0.00010471245
0.00045446758,0.9995456,0.00063519325,0.0039520697
0.00023920467,0.99976087,0.000457312,0.0022336293
3.4688357e-05,0.9999653,6.8721e-05,0.0003908977
1.654386e-05,0.99998343,3.3020297e-05,0.0001986995
1.1081542e-05,0.9999889,2.2138363e-05,0.00013751934
0.00020546903,0.99979454,0.0003474686,0.0019499024
4.447865e-05,0.99995553,8.672697e-05,0.00049015245
1.00554935e-07,0.9999999,2.0108325e-07,1.7298735e-06
1.1713501e-05,0.9999883,2.3403314e-05,0.00014467654
5.2878113e-05,0.99994713,0.00010491259,0.00057357625
8.214642e-05,0.9999178,0.00016213102,0.00085493334
4.5226116e-07,0.9999995,9.0435e-07,7.0740325e-06
7.505583e-05,0.99992496,0.00014669509,0.00078785553
9.276467e-07,0.99999905,1.8542135e-06,1.3829311e-05
1.06180905e-05,0.9999894,2.1195425e-05,0.00013220805
3.4030447e-06,0.9999966,6.7966166e-06,4.6234665e-05
1.4773087e-05,0.9999852,2.9374536e-05,0.0001790885
6.216697e-07,0.9999994,1.2431121e-06,9.470319e-06
0.00040975236,0.9995902,0.00081023184,0.0036057387
0.0001161879,0.9998839,0.00023003014,0.0011687905
7.584261e-08,0.99999994,1.5167333e-07,1.2936207e-06
1.6496282e-05,0.9999835,3.2905213e-05,0.0001981636
6.566151e-05,0.9999343,0.00012715808,0.000698058
1.2960894e-05,0.99998707,2.5895702e-05,0.0001587805
0.00030455994,0.9996954,0.000581332,0.0027704365
4.8663136e-05,0.9999513,9.281e-05,0.00053193944
0.00019281737,0.9998072,0.00038299433,0.0018421072
6.587853e-06,0.99999344,1.3164989e-05,8.5141444e-05
0.00028172394,0.9997183,0.0005308737,0.0025846176
1.6486178e-05,0.99998355,3.2918084e-05,0.00019800283
1.6870163e-05,0.99998313,3.364827e-05,0.00020226045
2.1640504e-05,0.99997836,4.3144708e-05,0.00025406567
5.2416413e-05,0.9999476,0.000104208084,0.0005690125
3.3878757e-06,0.9999966,6.7694737e-06,4.605881e-05
4.3498658e-05,0.99995655,8.6242275e-05,0.00048028835
3.8820715e-05,0.9999612,7.746911e-05,0.00043307664
4.525664e-05,0.99995476,8.99814e-05,0.0004979383
2.005683e-06,0.999998,4.002576e-06,2.833019e-05
3.2426337e-06,0.9999968,6.4640635e-06,4.4192715e-05
7.415004e-05,0.99992585,0.00014802358,0.0007792593
3.5277102e-05,0.9999647,7.0480164e-05,0.00039694595
0.0018386041,0.9981614,0.002499709,0.013417829
0.00048752982,0.99951243,0.00080314884,0.0042054174
3.4704586e-05,0.99996525,6.759447e-05,0.00039110775
0.00027356076,0.9997264,0.00047661058,0.0025178266
2.3444398e-05,0.9999765,4.6753532e-05,0.00027341186
7.4891586e-06,0.99999255,1.496023e-05,9.5828014e-05
0.00028082402,0.99971914,0.0005536947,0.0025773253
0.00113026,0.9988697,0.0015186626,0.008798795
2.0727475e-06,0.9999979,4.1424187e-06,2.9201476e-05
2.2335471e-05,0.9999777,4.4417353e-05,0.00026147993
7.088072e-05,0.99992913,0.0001391207,0.0007480881
3.404423e-05,0.99996597,6.7764006e-05,0.00038426562
8.224391e-05,0.99991775,0.00016318701,0.00085581257
1.8082419e-05,0.9999819,3.6053785e-05,0.00021557997
0.0005824487,0.99941754,0.0010686518,0.0049205115
4.36263e-05,0.99995637,8.664016e-05,0.00048162116
7.406663e-05,0.9999259,0.00014558372,0.00077848986
3.6120848e-05,0.9999639,7.168554e-05,0.00040557695
0.00016196274,0.999838,0.00029114075,0.0015756165
0.00039050647,0.9996095,0.00071078964,0.003455164
1.5045802e-07,0.9999998,3.0084146e-07,2.5327647e-06
3.8395838e-06,0.9999962,7.676285e-06,5.1684874e-05
3.2917673e-05,0.99996704,6.5491e-05,0.0003727106
8.830907e-06,0.9999912,1.7628017e-05,0.00011157895
7.81431e-05,0.99992186,0.00015537256,0.0008171255
0.00023750582,0.9997625,0.00046303493,0.002219548
0.00013277262,0.9998672,0.00026136127,0.0013180245
0.00011200057,0.99988794,0.00022169824,0.0011309104
0.0004050356,0.999595,0.0007837858,0.0035688716
4.0622832e-05,0.99995935,8.108929e-05,0.00045138435
0.00020082314,0.9997992,0.0003963644,0.0019104024
3.1497435e-10,1.0,6.299483e-10,5.792274e-09
0.00043889813,0.9995611,0.0008241316,0.0038320504
4.9262802e-05,0.9999507,9.820342e-05,0.0005378871
3.4508455e-05,0.9999655,6.8761125e-05,0.00038905095
3.1377974e-06,0.99999684,6.270178e-06,4.2911197e-05
0.00023630945,0.9997637,0.00046199164,0.002209506
5.4803404e-05,0.9999452,0.00010542227,0.0005924829
4.813832e-06,0.9999952,9.61154e-06,6.375861e-05
9.793288e-07,0.99999905,1.9583872e-06,1.4494108e-05
9.0194743e-07,0.9999991,1.8033392e-06,1.3438069e-05
0.00013023202,0.99986976,0.00025509996,0.0012952985
0.00011519796,0.9998847,0.00022870516,0.0011599727
1.9526167e-05,0.99998045,3.8928563e-05,0.00023127711
8.972508e-05,0.9999103,0.00017789938,0.0009258175
0.00063724903,0.99936277,0.0011729222,0.0053261216
1.080791e-08,1.0,2.16148e-08,1.9116959e-07
7.3784855e-07,0.9999993,1.4754592e-06,1.1123396e-05
2.2567467e-05,0.99997747,4.492008e-05,0.00026396965
4.7832236e-05,0.99995214,9.518438e-05,0.0005236774
0.0006013033,0.9993987,0.0011625787,0.005060613
0.002414444,0.99758554,0.0030449643,0.01696167
7.277531e-07,0.9999993,1.455184e-06,1.099088e-05
0.00042834255,0.9995717,0.0007767737,0.003750265
0.00049352157,0.99950653,0.0009338512,0.004250981
0.0001431562,0.9998568,0.00028434073,0.0014103078
7.27409e-09,1.0,1.45478225e-08,1.3001751e-07
0.00013204956,0.999868,0.00025477764,0.0013115163
0.00076582603,0.99923414,0.0013622553,0.006260018
4.0547107e-05,0.99995947,8.041348e-05,0.0004505751
0.00012436595,0.99987566,0.0002297847,0.0012426514
1.427513e-06,0.99999857,2.8540355e-06,2.0634265e-05
0.00017120244,0.9998288,0.00032977771,0.0016559411
0.00077620917,0.9992238,0.0014463973,0.006334363
0.00045305194,0.99954695,0.0008809527,0.0039412174
3.7076254e-05,0.9999629,7.386979e-05,0.00041533512
4.20744e-06,0.99999577,8.40669e-06,5.6304387e-05
0.0002626036,0.99973744,0.0005173422,0.002427645
4.7155012e-05,0.99995285,9.407512e-05,0.00051689765
1.4503846e-05,0.9999855,2.893967e-05,0.00017606257
6.458991e-05,0.9999354,0.00012861213,0.0006877275
0.00028557878,0.99971443,0.0005605788,0.0026161212
1.5306921e-05,0.99998474,3.055427e-05,0.00018495966
0.00030235606,0.9996977,0.00048768052,0.002752524
1.6436991e-06,0.99999833,3.285337e-06,2.3550667e-05
3.6893947e-05,0.9999631,7.338183e-05,0.00041347824
0.0002983952,0.9997016,0.00044965302,0.0027204275
0.00031432445,0.99968565,0.0005897941,0.0028493488
0.0032301447,0.99676985,0.0041381367,0.02175054
5.40257e-05,0.999946,0.00010754273,0.0005848496
1.7151203e-08,1.0,3.430066e-08,2.988056e-07
0.00039110248,0.9996089,0.0006938492,0.0034598405
1.3041882e-06,0.9999987,2.6067935e-06,1.8973e-05
7.6933924e-05,0.9999231,0.000152607,0.00080563856
5.029343e-06,0.999995,1.00493335e-05,6.635588e-05
8.709406e-06,0.9999913,1.7394772e-05,0.00011016647
0.00042511275,0.9995749,0.000843411,0.0037252167
0.00016888921,0.99983114,0.0003083534,0.0016358525
8.236692e-06,0.9999918,1.645695e-05,0.00010464164
