prob_class1_positive,prob_class2_negative,epistemic_uncertainty,aleatoric_uncertainty
0.8817612,0.11823881,0.0067853928,0.35661578
0.9804121,0.019587874,0.002509825,0.09392101
0.9376909,0.062309086,0.004933864,0.22834048
0.9824082,0.017591774,0.0022443905,0.086268194
0.69623077,0.30376923,0.007801473,0.60622275
0.99755454,0.0024454594,0.0008000415,0.016348248
0.97031176,0.02968824,0.003542617,0.13011417
0.0071407924,0.9928592,0.0010443479,0.04136022
0.9862319,0.013768077,0.0016611964,0.07101342
0.65504944,0.34495056,0.008509278,0.63575536
0.008183826,0.99181616,0.0020141155,0.045464296
0.030458841,0.96954113,0.002113223,0.13422035
0.99333346,0.006666541,0.0014805831,0.03856742
0.985569,0.014431,0.0025888681,0.07290151
0.061194647,0.93880534,0.0032714754,0.2269706
0.024429776,0.9755702,0.0026408583,0.11217025
0.9635342,0.036465824,0.0035219789,0.15302293
0.9891633,0.0108367205,0.0014522001,0.058359746
0.9752483,0.024751723,0.0025540292,0.11344197
0.9719101,0.028089881,0.0028774142,0.12516098
0.48198837,0.5180116,0.014294922,0.6782033
0.89094144,0.10905856,0.006810069,0.33773243
0.28382632,0.71617365,0.007780254,0.58875066
0.53598154,0.46401846,0.024816573,0.665739
0.7244375,0.27556252,0.019474268,0.569239
0.37893122,0.6210688,0.009343088,0.6541954
0.4048037,0.5951963,0.01785916,0.6570522
0.37188962,0.6281104,0.0071178675,0.65283585
0.022836318,0.9771637,0.0019292682,0.10695195
0.055813607,0.9441864,0.0056904554,0.2095992
0.22274822,0.7772518,0.007787347,0.52257705
0.032579515,0.96742046,0.0034309179,0.14016664
0.008947562,0.99105245,0.0014793724,0.049628086
0.4387501,0.5612499,0.017806113,0.6678191
0.12615237,0.8738476,0.010884881,0.36812165
0.034824234,0.96517575,0.00293006,0.148201
0.027717428,0.9722826,0.0021453202,0.12457058
0.6748508,0.32514918,0.016432703,0.61425734
0.072514646,0.92748535,0.004163116,0.25593242
0.23767419,0.7623258,0.009672463,0.53871167
0.05660164,0.94339836,0.0035190135,0.21399356
0.58034015,0.41965985,0.008403957,0.671778
0.5109928,0.48900717,0.009034216,0.6838712
0.43947494,0.56052506,0.008213997,0.67758864
0.5745064,0.4254936,0.006662369,0.67534095
0.13169041,0.8683096,0.0048170984,0.38477042
0.08990775,0.91009223,0.0059528053,0.29637155
0.013129486,0.9868705,0.0012770891,0.06865449
0.2043269,0.79567313,0.009689361,0.49665317
0.3168824,0.6831176,0.017980635,0.6065164
0.0061121937,0.9938878,0.0009923019,0.03625792
0.117327,0.882673,0.008310616,0.3532545
0.07003823,0.9299618,0.0059761703,0.24776164
0.05285742,0.9471426,0.0067982823,0.200046
0.5571178,0.44288218,0.009465754,0.67714226
0.011709197,0.9882908,0.0015700422,0.062145602
0.22703522,0.7729648,0.024114728,0.51155436
0.17008395,0.82991606,0.021070391,0.4349489
0.0047199884,0.99528,0.0010650568,0.028923776
0.010920721,0.9890793,0.0015522987,0.05863847
0.74788684,0.25211316,0.019829154,0.54481566
0.50436246,0.49563754,0.012213767,0.6808953
0.027873201,0.9721268,0.0022687018,0.12500095
0.01213203,0.98786795,0.0018022135,0.06378132
0.016510958,0.98348904,0.0014950112,0.082635425
0.018335668,0.98166436,0.0017483234,0.08974081
0.011696181,0.98830384,0.0009985045,0.06265937
0.32103425,0.67896575,0.01577413,0.61187243
0.08295249,0.9170475,0.0052951276,0.28062668
0.09906938,0.90093064,0.005800128,0.31723323
0.004010382,0.9959896,0.00065558776,0.025479512
0.02054255,0.97945744,0.0021287575,0.09801443
0.14709678,0.85290325,0.010163516,0.4074764
0.020246046,0.979754,0.0018422306,0.09715289
0.023824828,0.9761752,0.0019956082,0.11057714
0.028560504,0.9714395,0.0029794574,0.12672272
0.51327986,0.48672014,0.011838496,0.68095595
0.1682941,0.8317059,0.012223452,0.4409475
0.015368533,0.9846315,0.0026104078,0.0768097
0.036190588,0.96380943,0.0026985556,0.15294406
0.11242232,0.88757765,0.010505587,0.34104443
0.04172388,0.9582761,0.0027678907,0.17061669
0.08248717,0.91751283,0.00766474,0.27713752
0.41681743,0.5831826,0.015324652,0.66391927
0.10872964,0.89127034,0.012329787,0.3315213
0.040773228,0.9592268,0.0034377426,0.16695601
0.053713646,0.9462864,0.005197093,0.20411085
0.20782064,0.79217935,0.009815156,0.50123966
0.025659705,0.9743403,0.002527468,0.116787374
0.016866894,0.9831331,0.0015537292,0.08402759
0.04273046,0.95726955,0.0025374442,0.17398922
0.21310788,0.7868921,0.012643576,0.5054018
0.00918086,0.99081916,0.0013010278,0.050901596
0.017627493,0.9823725,0.002034247,0.08662198
0.04818506,0.95181495,0.0051902533,0.18794593
0.28618696,0.71381307,0.009734333,0.5889678
0.40553477,0.59446526,0.017231286,0.65796083
0.39823723,0.6017628,0.014198303,0.65809214
0.03662349,0.9633765,0.0029490292,0.15411174
0.11548725,0.8845128,0.0066639483,0.35117218
0.16649643,0.8335036,0.015336573,0.43495053
0.06627761,0.9337224,0.0038492978,0.24005276
0.70344114,0.29655886,0.01067692,0.5972434
0.038519386,0.9614806,0.0025300235,0.16067976
0.9524433,0.0475567,0.0038158596,0.1874414
0.029628864,0.9703711,0.002965629,0.13048406
0.008926835,0.9910732,0.0016999915,0.04930985
0.010008165,0.98999184,0.0022642873,0.05377475
