MSE_mean,MSE_std,alpha_mean,alpha_std,avg_pred_std_mean,avg_pred_std_std,ce_mean,ce_std,empirical_coverage_mean,empirical_coverage_std,method,nll_mean,nll_std,spearman_err_unc_mean,spearman_err_unc_std
0.5062114506959915,0.00727730811125102,0.05,0.0,0.7561647392095792,0.005018676868638229,0.0025457691848669267,0.00024272721379250267,0.953095238095238,0.002619047619047651,gp_exact,1.0868576510060999,0.008008810499550876,0.05941114866350204,0.014631823066247662
0.5878558576107025,0.010935405414806814,0.05,0.0,0.4111610801449247,0.002754444749620986,0.0087672514619883,0.0007808691619629533,0.7371428571428572,0.00971241812112913,gp_nngp,1.7813448715708582,0.04009042885342219,0.028543688806693508,0.03892448659032223
0.7648182153701782,0.011009124837950803,0.05,0.0,0.85200254532285,0.003537980957405979,0.0010905940446353961,0.00012200286560314107,0.9419047619047618,0.0034006802040680117,gp_svgp,1.286069496090482,0.007276277207841456,-0.07649270227116098,0.012246520293607767
0.8772827506065368,0.13868303020475226,0.05,0.0,0.5241266142067269,0.029654291077731536,0.03826033983768945,0.02533881018486813,0.7180952380952381,0.026645399682929113,gp_nnsvgp,1.882557220920106,0.17976042503513903,0.02610785775429524,0.052323998823810364
0.7833693819429571,0.012097161433419783,0.05,0.0,0.882609046600793,0.011319623800850602,0.001571403210406968,0.0006399362106844959,0.9614285714285714,0.005909368402852768,svgp_ensemble_uniform,1.280740397760311,0.007907739034329923,0.15711546793672854,0.01828714657533718
0.7870638988457592,0.012738028511216809,0.05,0.0,0.8745019837118443,0.012959012053196129,0.0015662400047738376,0.0006330212460422369,0.9585714285714285,0.006581083314802514,svgp_ensemble_precision,1.2831097976528338,0.008695174797961794,0.16244528435130157,0.018061922653990956
0.802442275213919,0.02003316459793371,0.05,0.0,0.8728297276372139,0.01424134965008463,0.0017358321398734913,0.0007799109266721935,0.9564285714285713,0.007303743642941907,svgp_ensemble_mse,1.2938804972321474,0.013123186716386128,0.16340387417161964,0.0248160933521222
0.7909310266963065,0.017601945359224314,0.05,0.0,0.8864791807764638,0.00835461899655126,0.0017071741854636576,0.0007600236554583456,0.9604761904761905,0.006226998490772387,svgp_ensemble_nll,1.2855361808264667,0.011109597129460864,0.15616962519223618,0.02056989716962386
0.5764367833069509,0.00659620599745018,0.05,0.0,0.5779179800518881,0.0029955853668099898,0.0037538638262322446,0.0006270719815644287,0.8661904761904762,0.008637312927246227,nngp_ensemble_uniform,1.259956341118073,0.021673736188075485,0.09215162379443206,0.026722813885405754
0.5765375479764849,0.006471714265767231,0.05,0.0,0.5762733988060131,0.002903117338313735,0.003732466583124475,0.0005902469690827459,0.8647619047619048,0.009511897312113432,nngp_ensemble_precision,1.261524153214927,0.021314235252206385,0.08841052710859085,0.02635555971355909
0.5752642818780123,0.0069201627163113805,0.05,0.0,0.555720972327639,0.005253058922686032,0.0036325948800572834,0.0007221336299519374,0.847857142857143,0.008937297323392115,nngp_ensemble_mse,1.2941651119143196,0.024680994885818337,0.06458904447951899,0.02073837859238879
0.5710893953125119,0.006879383997151584,0.05,0.0,0.5697455035836374,0.0034018786324046106,0.0034118928273063585,0.0006536005424757785,0.8616666666666667,0.010777590759767886,nngp_ensemble_nll,1.2647509389823495,0.020343416833503845,0.07195845781438552,0.027907450485361942
0.8322118371081046,0.08590061128788683,0.05,0.0,0.7353284330926394,0.034523704858174374,0.014974527091538365,0.007683720718700765,0.8838095238095238,0.018251207520701702,nnsvgp_ensemble_uniform,1.4018905538805781,0.07477361630201704,0.057360594042887236,0.031372439904337086
0.8314392489019466,0.091733506731579,0.05,0.0,0.7319866717005096,0.03453290040045669,0.01511339211123045,0.00829650563351631,0.8828571428571429,0.016211470981475434,nnsvgp_ensemble_precision,1.4043880170925207,0.07885229101932754,0.05299278502550544,0.03281661500795499
0.8015976124564922,0.07039630257137282,0.05,0.0,0.6935902245559357,0.03769628298501825,0.014307369614512466,0.008666786894672346,0.8614285714285714,0.03331291891884324,nnsvgp_ensemble_mse,1.4258678151118256,0.09498055866676663,0.028523485312922432,0.057651774257211116
0.7979509831553657,0.05574711795340616,0.05,0.0,0.7253786120147134,0.027557361122899693,0.01229307345745315,0.006388679993432634,0.8852380952380952,0.02077849926597278,nnsvgp_ensemble_nll,1.3827320359476858,0.06513872474784024,0.03945104969010936,0.04337127181205541
