MSE_mean,MSE_std,alpha_mean,alpha_std,avg_pred_std_mean,avg_pred_std_std,ce_mean,ce_std,empirical_coverage_mean,empirical_coverage_std,method,nll_mean,nll_std,spearman_err_unc_mean,spearman_err_unc_std
0.9840705990791321,0.0,0.05,0.0,1.081594559040589,0.0,0.002764109977679035,0.0,0.9659770114942529,0.0,gp_svgp,1.417972964739298,0.0,0.0,0.0
1.0924259662628173,0.01221691992662802,0.05,0.0,0.9399025932830781,0.0057323876688613554,0.0028782146289226805,0.0008960054856707436,0.929103448275862,0.0025249710745280005,gp_nnsvgp,1.4760040720348542,0.006435917215857009,-0.013402805455353547,0.0289054447098395
0.984071272131558,1.1102230246251565e-16,0.05,0.0,1.0813857674151048,0.0,0.0027642434862423567,0.0,0.9659770114942529,0.0,svgp_ensemble_uniform,1.4179426573982994,0.0,0.0,0.0
0.9847389761810115,0.0,0.05,0.0,1.0733135188284155,0.0,0.0028482815639971877,0.0,0.9641379310344828,0.0,svgp_ensemble_precision,1.4170925042091471,0.0,0.0,0.0
0.984071272131558,1.1102230246251565e-16,0.05,0.0,1.0813857674145644,0.0,0.0027642434862423567,0.0,0.9659770114942529,0.0,svgp_ensemble_mse,1.4179426573982203,0.0,0.0,0.0
0.9941811282563566,0.0,0.05,0.0,1.0184053228133203,0.0,0.004168769704681836,0.0,0.9563218390804596,1.1102230246251565e-16,svgp_ensemble_nll,1.4164619265080738,0.0,0.0,0.0
1.1190869104268493,0.02431282867635749,0.05,0.0,1.1444675030169038,0.015100391990843653,0.0063176148973305216,0.0018497805067663863,0.9671724137931035,0.003002267166402675,nngp_ensemble_uniform,1.4940021934542425,0.013617766828651219,-0.014606348819069503,0.03710614881123857
1.1168050260354012,0.02589644566180896,0.05,0.0,1.1339584969386618,0.014391234883762193,0.006307714903588736,0.002062509041181477,0.9658850574712643,0.003371090166404286,nngp_ensemble_precision,1.4925231729337285,0.014228299728754302,-0.016544297720991717,0.034591108916174326
1.1688355862027104,0.026831340717944647,0.05,0.0,1.124317262791358,0.019543078820900874,0.007052633998790076,0.0029246513120643144,0.9613793103448275,0.004943330595205731,nngp_ensemble_mse,1.5112280459676644,0.012010700109206844,0.0023164204567719822,0.03324637535402277
1.1860192764792608,0.03018189181989421,0.05,0.0,1.113524456030874,0.01420732436708794,0.007348499155141118,0.0032446403289004043,0.9580689655172414,0.004075130079293878,nngp_ensemble_nll,1.5178045540336704,0.011301817181695924,0.003008289932094392,0.030436295705303817
1.0568913840834349,0.022208977769733997,0.05,0.0,1.0689228098960768,0.015900416247421178,0.003783191410949091,0.0013225578287614237,0.9574252873563218,0.002528317624803228,nnsvgp_ensemble_uniform,1.4656800499047358,0.010142192414554161,-0.0200612972134258,0.026294771984742046
1.0587064551030572,0.026226774078624244,0.05,0.0,1.0602268922040623,0.015251446796154328,0.004054208064751651,0.0014421977862033683,0.9557701149425288,0.003190685346739766,nnsvgp_ensemble_precision,1.466577574985243,0.011023220484546367,-0.019863321552330542,0.026625553456612508
1.0985031669918126,0.026653923648696273,0.05,0.0,1.0539686909121753,0.027702271200594764,0.004554188400052844,0.0019872826709794603,0.952551724137931,0.004365637690287529,nnsvgp_ensemble_mse,1.4822510836171,0.009313816842925138,-0.007223015967799398,0.02891078245806734
1.107780434969697,0.022858027519330932,0.05,0.0,1.0477509420659206,0.025497823081886587,0.004822119392814177,0.0021354457320012757,0.9505287356321839,0.0037980462396438276,nnsvgp_ensemble_nll,1.485994588849195,0.007852286772212917,-0.004608442295168219,0.026947762901416858
