MSE_mean,MSE_std,alpha_mean,alpha_std,avg_pred_std_mean,avg_pred_std_std,ce_mean,ce_std,empirical_coverage_mean,empirical_coverage_std,method,nll_mean,nll_std,spearman_err_unc_mean,spearman_err_unc_std
0.8441674053668976,0.010081720792389252,0.05,0.0,0.6880055213642369,0.003413020682055129,0.004678437910894397,0.000801964222598302,0.8371681415929203,0.00811075344239973,gp_exact,1.5143235732451004,0.0228592576207444,-0.004812304390991948,0.048086684399533466
0.6499945938587188,0.03234087274274513,0.05,0.0,0.46206650507003244,0.007270564670023712,0.04275794378655544,0.008132649884935728,0.7442477876106195,0.018329482457706155,gp_nngp,1.7680639199921822,0.07533834406830131,0.09481086565971872,0.0341836413600232
0.8950249373912811,0.016778513199417363,0.05,0.0,0.645397294706969,0.0031793408557237125,0.005775890211078638,0.001316967686122498,0.7982300884955752,0.013006140227167316,gp_svgp,1.558571849220003,0.019213696791579478,-0.058455516000683036,0.03554126990870006
0.9418128073215485,0.11247184222564353,0.05,0.0,0.5527431860767914,0.02178266874223613,0.0461499478589182,0.020598929495867096,0.7353982300884956,0.033218273237386665,gp_nnsvgp,1.9339665682962401,0.22230111512397618,0.0006235649137883714,0.11098113971067329
0.9754150815507792,0.016723148528847764,0.05,0.0,0.6717692409702832,0.009816643971984916,0.005701186261134079,0.001280367713443448,0.8141592920353983,0.011872927314158153,svgp_ensemble_uniform,1.5701038285195672,0.017024600861143057,0.0971180717279866,0.059687395789654075
0.9848815216998874,0.018779142310459962,0.05,0.0,0.6672353131884703,0.006494513675192635,0.005776236444349185,0.0012647769289726761,0.808849557522124,0.012639696333704145,svgp_ensemble_precision,1.5838576779154787,0.015263948862588245,0.09425776831458602,0.06462044340408607
0.8538660531941519,0.054750732679684784,0.05,0.0,0.6079821614733807,0.023677999115965766,0.0059370164584458245,0.0015858677307429372,0.7884955752212389,0.019965511810050414,svgp_ensemble_mse,1.5805202342419573,0.09350939505558971,-0.02370001330760384,0.08646844216764396
0.8540463730761804,0.04654679282096429,0.05,0.0,0.6488622504176119,0.01636775012826238,0.004309715965063415,0.00032229886290110614,0.8274336283185841,0.012670638109094096,svgp_ensemble_nll,1.5031633302920173,0.039748801057908706,0.042521957548736514,0.10826727190637153
0.931439094155904,0.12241552511774566,0.05,0.0,0.8164142054092535,0.06171913416412118,0.044270325747802056,0.016608535767993166,0.891150442477876,0.03713652258116333,nngp_ensemble_uniform,1.3882653985779685,0.07744542772971641,0.2224183245724795,0.08539910906752352
0.9449479514324193,0.15553308998183313,0.05,0.0,0.8007435657384041,0.06630572240894249,0.04558897370688057,0.01765213398790589,0.8787610619469026,0.04207962275387165,nngp_ensemble_precision,1.40845910543811,0.09561773765180775,0.2201868055093351,0.09933418072665837
0.649542610007477,0.13200223922990426,0.05,0.0,0.6574159220827012,0.11538200234158007,0.0414014822081439,0.014384251014668748,0.8610619469026549,0.050690277846441346,nngp_ensemble_mse,1.3398152028961547,0.14334578958190447,0.10889280723933059,0.08032080360992473
0.6595051468097675,0.12191726964725838,0.05,0.0,0.7316143671895265,0.10754256680241527,0.03594720973080364,0.011849658306983058,0.8973451327433628,0.031212729360262658,nngp_ensemble_nll,1.2684782500694818,0.08603983519055863,0.11081242930334008,0.07397513499618111
0.9735241109715304,0.06907158567971519,0.05,0.0,0.6833490268961268,0.014211545218594454,0.033922911574495805,0.009780086559655852,0.8389380530973451,0.019708900399398325,nnsvgp_ensemble_uniform,1.5236250921727665,0.08221811493595228,0.2011095215915773,0.08689368807621368
0.9809338500380722,0.0746889291844993,0.05,0.0,0.6751527062840869,0.013761033174682422,0.03480110135154631,0.009897298197235692,0.8336283185840708,0.024332260327199144,nnsvgp_ensemble_precision,1.545167594946157,0.08175779744472125,0.19413799986691202,0.08913815989965508
0.745236539428379,0.08602879237960985,0.05,0.0,0.6261272686150363,0.02352348660609343,0.03265663551941174,0.015000349065788414,0.8336283185840708,0.031112205011056545,nnsvgp_ensemble_mse,1.434783117750887,0.15058975962303997,0.07789939450395425,0.12401046050498236
0.7643874933736775,0.10911636464289885,0.05,0.0,0.6529296631463823,0.024097601628004606,0.021796886785842365,0.010835298032913752,0.8530973451327434,0.026012280454334635,nnsvgp_ensemble_nll,1.3975012011897954,0.1414649334003359,0.10526066271873731,0.05704509521168061
