MSE_mean,MSE_std,alpha_mean,alpha_std,avg_pred_std_mean,avg_pred_std_std,ce_mean,ce_std,empirical_coverage_mean,empirical_coverage_std,method,nll_mean,nll_std,spearman_err_unc_mean,spearman_err_unc_std
0.5062114506959915,0.007277308,0.05,0,0.7561647392095792,0.005018677,0.002545769,0.000242727,0.953095238,0.002619048,gp_exact,1.0868576510060999,0.00800881,0.059411149,0.014631823066247662
0.6052196979522705,0.023850948141255594,0.05,0,0.4107608010689465,0.003192212,0.00939558,0.001303367,0.7316666666666667,0.015210167860651836,gp_nngp,1.8379678318984969,0.081183213,0.008715107,0.04711732
0.76406979,0.015120954170699282,0.05,0,0.8502262590475217,0.003883246,0.001128319,8.616797950588108e-05,0.9421428571428571,0.002827224,gp_svgp,1.2857039766875786,0.010066584234284708,-0.08531389,0.024335856650319627
0.7419212877750396,0.069987294,0.05,0,0.5428321896087062,0.016828707412866475,0.013824343597087955,0.007893697,0.7757142857142857,0.025057756,gp_nnsvgp,1.5895949322318146,0.12029494186921583,0.022161836032435846,0.060011787529650154
0.7764584701181108,0.008848838,0.05,0,0.8818564841626545,0.008277029,0.001579376,0.000286811,0.963095238,0.005856369,svgp_ensemble_uniform,1.275941400316882,0.006630371,0.15100419260555978,0.027027209
0.7807513230888812,0.009655145,0.05,0,0.8741452221959595,0.009586789,0.001540919,0.000315605,0.961190476,0.00602809,svgp_ensemble_precision,1.2784620162458673,0.007426203,0.15631013457316073,0.029183418378696202
0.7924274847997438,0.012284991537770943,0.05,0,0.8702232445377673,0.010136681711294783,0.001542072,0.000272573,0.9573809523809522,0.004931504,svgp_ensemble_mse,1.2861920570344012,0.008536247,0.16227226749746454,0.036090337
0.7808076379725595,0.011374571,0.05,0,0.8835486065052411,0.005208902,0.001592478,0.000260772,0.9626190476190477,0.004767853,svgp_ensemble_nll,1.2790443057667256,0.006628865,0.1503305736265082,0.030051852
0.5774603429925849,0.005804663,0.05,0,0.5761112966014676,0.006134907,0.004057155,0.000448039,0.8640476190476191,0.006428571,nngp_ensemble_uniform,1.2515605852538256,0.016516044,0.10477093731499768,0.030786550354605646
0.5774637766778143,0.006175916,0.05,0,0.5744718781604299,0.005972484,0.004009151,0.000450796,0.862857143,0.006917066,nngp_ensemble_precision,1.2526111742247568,0.017175000811843377,0.10182542337055518,0.029985022662595492
0.5745574605860446,0.011171815158176527,0.05,0,0.5522609225110979,0.007283019,0.004196308,0.000650781,0.8457142857142858,0.007882355,nngp_ensemble_mse,1.281401152,0.024291718072360635,0.078277817,0.030200276452553514
0.5705137420054894,0.009011339,0.05,0,0.5675476533780601,0.005935969,0.003881221,0.000512239,0.8576190476190477,0.006966066,nngp_ensemble_nll,1.253371519847747,0.019768683801898734,0.082752801,0.029250048918427328
0.8389824121444182,0.057978183,0.05,0,0.7294471863864789,0.034316384,0.017865980427258617,0.00789925,0.8697619047619047,0.021243913360661303,nnsvgp_ensemble_uniform,1.4166252134188686,0.048867821,0.042531032,0.04553517
0.8320727903852221,0.055569848531651214,0.05,0,0.7249629076556096,0.034924941,0.017438672574292872,0.007795374,0.870952381,0.019395630337539323,nnsvgp_ensemble_precision,1.415240501705444,0.049136855,0.040970883378832874,0.042073581
0.7786244072729985,0.04145396,0.05,0,0.6475962070993766,0.04663831,0.015225404284520822,0.006580601,0.8407142857142859,0.030106575622139607,nnsvgp_ensemble_mse,1.4516768232893917,0.082679185,0.030650676,0.036603306
0.800015025,0.039952222,0.05,0,0.7146769519069748,0.031767596800692514,0.014813559195608061,0.00718433,0.875,0.01917369,nnsvgp_ensemble_nll,1.395465625212042,0.046987443,0.030532583194105727,0.041299823
