Confidence_Cutoff,RMSE,MSE,N_Samples,Method
0.05,0.8681085423287122,0.7536124412640813,35,nn_evd
0.1,0.906968674908105,0.8225921772645638,69,nn_evd
0.15000000000000002,0.8509787543179954,0.7241648403006071,103,nn_evd
0.2,0.8316254519896313,0.6916008923969587,137,nn_evd
0.25,0.8978803851895172,0.8061891861080757,171,nn_evd
0.3,0.8851513850148016,0.7834929743936215,206,nn_evd
0.35000000000000003,0.9109042797162955,0.8297466068054632,240,nn_evd
0.4,0.9011912340791898,0.8121456403811731,274,nn_evd
0.45,0.9066617286776977,0.8220354902488312,308,nn_evd
0.5,0.9251721622738689,0.8559435298465059,342,nn_evd
0.55,0.9481152584193948,0.8989225432476758,377,nn_evd
0.6000000000000001,0.9380719568083983,0.8799789961503374,411,nn_evd
0.6500000000000001,0.9359811911887352,0.8760607902590838,445,nn_evd
0.7000000000000001,0.9365325952642968,0.8770933019924791,479,nn_evd
0.7500000000000001,0.9559895507693165,0.9139160211801195,514,nn_evd
0.8,0.9601375494532661,0.921864113870123,548,nn_evd
0.8500000000000001,0.9517289296003963,0.9057879554383163,582,nn_evd
0.9000000000000001,0.9588342026229665,0.91936302811962,616,nn_evd
0.9500000000000001,0.9639705628296963,0.9292392460022015,650,nn_evd
1.0,0.9707439003922314,0.9423437201487225,684,nn_evd
0.05,1.0341936010620583,1.0695564044777077,35,nn_mc_dropout
0.1,1.011095670434084,1.02231445477055,69,nn_mc_dropout
0.15000000000000002,1.025646627908102,1.0519510053392604,103,nn_mc_dropout
0.2,0.974980670580115,0.9505873080048507,137,nn_mc_dropout
0.25,0.9457454096312423,0.8944343798385663,171,nn_mc_dropout
0.3,0.9344429598658484,0.8731836452428475,206,nn_mc_dropout
0.35000000000000003,0.931659915725748,0.867990198570108,240,nn_mc_dropout
0.4,0.9122497158670415,0.8321995440994979,274,nn_mc_dropout
0.45,0.8991094121708909,0.808397735054285,308,nn_mc_dropout
0.5,0.8915458849793126,0.7948540650235457,342,nn_mc_dropout
0.55,0.8794110904092691,0.7733638659348198,377,nn_mc_dropout
0.6000000000000001,0.8825054191152605,0.7788158147678015,411,nn_mc_dropout
0.6500000000000001,0.8791027693476804,0.772821679074761,445,nn_mc_dropout
0.7000000000000001,0.8915840766221055,0.7949221656860925,479,nn_mc_dropout
0.7500000000000001,0.8896528670126103,0.7914822237837572,514,nn_mc_dropout
0.8,0.8869383753014999,0.7866596815824642,548,nn_mc_dropout
0.8500000000000001,0.8929249186462774,0.7973149103394612,582,nn_mc_dropout
0.9000000000000001,0.9029506265188039,0.8153198339307005,616,nn_mc_dropout
0.9500000000000001,0.9130261504443764,0.833616751395277,650,nn_mc_dropout
1.0,0.9215454285831245,0.8492459769424545,684,nn_mc_dropout
0.05,0.7391738092342645,0.5463779202578928,35,nn_deep_ensemble
0.1,0.769881201393168,0.5927170642585877,69,nn_deep_ensemble
0.15000000000000002,0.7981519283727455,0.6370465007651323,103,nn_deep_ensemble
0.2,0.771737146438349,0.5955782231928057,137,nn_deep_ensemble
0.25,0.7794136958474984,0.6074857092746567,171,nn_deep_ensemble
0.3,0.8316268828683363,0.6916032723093055,206,nn_deep_ensemble
0.35000000000000003,0.8707251312359726,0.7581622541659017,240,nn_deep_ensemble
0.4,0.8694430305706696,0.7559311834079104,274,nn_deep_ensemble
0.45,0.8682447506215113,0.7538489469818104,308,nn_deep_ensemble
0.5,0.8644485342145227,0.747271268305637,342,nn_deep_ensemble
0.55,0.863418117154203,0.7454908450301091,377,nn_deep_ensemble
0.6000000000000001,0.8721579502218458,0.7606594901351716,411,nn_deep_ensemble
0.6500000000000001,0.8614418686809883,0.7420820931165931,445,nn_deep_ensemble
0.7000000000000001,0.869990928275166,0.756884215281085,479,nn_deep_ensemble
0.7500000000000001,0.8862829212570635,0.7854974165119543,514,nn_deep_ensemble
0.8,0.8908837560067155,0.793673866716633,548,nn_deep_ensemble
0.8500000000000001,0.8830658393638782,0.7798052766514307,582,nn_deep_ensemble
0.9000000000000001,0.879173052282065,0.7729452558589626,616,nn_deep_ensemble
0.9500000000000001,0.8963301049188576,0.8034076569838502,650,nn_deep_ensemble
1.0,0.9087479173110078,0.8258227772170942,684,nn_deep_ensemble
