Confidence_Cutoff,RMSE,MSE,N_Samples,Method
0.05,1.4831721032122356,2.1997994877470064,6,nn_evd
0.1,1.1065516390569703,1.2244565298996677,12,nn_evd
0.15000000000000002,1.06097241583424,1.1256624671611433,17,nn_evd
0.2,0.9905666406402476,0.9812222695493055,23,nn_evd
0.25,0.9729585236123557,0.946648288669935,29,nn_evd
0.3,0.9889343518467151,0.9779911522624825,34,nn_evd
0.35000000000000003,0.9882876722013093,0.9767125230250826,40,nn_evd
0.4,0.9372878398069161,0.8785084946499152,46,nn_evd
0.45,0.9058997569325971,0.8206543696105385,51,nn_evd
0.5,0.8948149808077024,0.8006938498778888,57,nn_evd
0.55,0.9154855422062093,0.838113777988597,63,nn_evd
0.6000000000000001,0.8880770453845812,0.7886808385390076,68,nn_evd
0.6500000000000001,0.8947393854233532,0.8005585678277597,74,nn_evd
0.7000000000000001,0.8848195959154324,0.782905717315949,80,nn_evd
0.7500000000000001,0.868128096843614,0.7536463925293152,85,nn_evd
0.8,0.854219812324461,0.7296914877676374,91,nn_evd
0.8500000000000001,0.8606657782170919,0.7407455817940325,97,nn_evd
0.9000000000000001,0.9025549836756113,0.8146054985576829,102,nn_evd
0.9500000000000001,0.9127620889990415,0.8331346311138943,108,nn_evd
1.0,0.9077255554407865,0.8239656840002844,113,nn_evd
0.05,0.6972481900912834,0.4861550385855704,6,nn_mc_dropout
0.1,0.8044978875856357,0.6472168511297501,12,nn_mc_dropout
0.15000000000000002,0.804437022361706,0.6471189229461678,17,nn_mc_dropout
0.2,0.817463087481501,0.6682458993947882,23,nn_mc_dropout
0.25,0.8347360622634997,0.6967842936431733,29,nn_mc_dropout
0.3,0.7944318830438565,0.6311220167966076,34,nn_mc_dropout
0.35000000000000003,0.8377877404000513,0.7018882979646237,40,nn_mc_dropout
0.4,0.8257779528096933,0.6819092273465681,46,nn_mc_dropout
0.45,0.8303098546949682,0.6894144548035792,51,nn_mc_dropout
0.5,0.7946664062449021,0.6314946972141879,57,nn_mc_dropout
0.55,0.803791530193516,0.6460808240108339,63,nn_mc_dropout
0.6000000000000001,0.7920984892682746,0.627420016701083,68,nn_mc_dropout
0.6500000000000001,0.830592827520432,0.6898844451283861,74,nn_mc_dropout
0.7000000000000001,0.8491713095490365,0.7210919129612255,80,nn_mc_dropout
0.7500000000000001,0.8398982909365835,0.7054291391181938,85,nn_mc_dropout
0.8,0.8325881147224199,0.6932029687770335,91,nn_mc_dropout
0.8500000000000001,0.8234826940348139,0.6781237473748349,97,nn_mc_dropout
0.9000000000000001,0.8274461157742325,0.6846670745098646,102,nn_mc_dropout
0.9500000000000001,0.8780828247136323,0.7710294470570714,108,nn_mc_dropout
1.0,0.8657803822226701,0.7495756702416326,113,nn_mc_dropout
0.05,0.5357869683863007,0.28706767549258283,6,nn_deep_ensemble
0.1,0.7807559011631625,0.609579777201102,12,nn_deep_ensemble
0.15000000000000002,0.8526713562897105,0.7270484418369344,17,nn_deep_ensemble
0.2,0.7561777719292845,0.5718048227599369,23,nn_deep_ensemble
0.25,0.6880577184968946,0.47342342398315174,29,nn_deep_ensemble
0.3,0.7017549836723429,0.4924600571089703,34,nn_deep_ensemble
0.35000000000000003,0.7263160830468242,0.5275350524924811,40,nn_deep_ensemble
0.4,0.7502305135719983,0.5628458234945044,46,nn_deep_ensemble
0.45,0.7364346773704419,0.5423360340337069,51,nn_deep_ensemble
0.5,0.7855940073368433,0.6171579443635602,57,nn_deep_ensemble
0.55,0.7824054280095644,0.6121582537788296,63,nn_deep_ensemble
0.6000000000000001,0.8016164174216924,0.6425888806799891,68,nn_deep_ensemble
0.6500000000000001,0.8045394158236019,0.6472836716137826,74,nn_deep_ensemble
0.7000000000000001,0.7895362211869741,0.6233674445662065,80,nn_deep_ensemble
0.7500000000000001,0.773846392341156,0.5988382389394225,85,nn_deep_ensemble
0.8,0.7647351026729776,0.5848197772602496,91,nn_deep_ensemble
0.8500000000000001,0.7666330750240209,0.5877262717207861,97,nn_deep_ensemble
0.9000000000000001,0.7808485444377862,0.6097244493506093,102,nn_deep_ensemble
0.9500000000000001,0.774744495418588,0.6002290331814026,108,nn_deep_ensemble
1.0,0.825389594563368,0.6812679828134811,113,nn_deep_ensemble
