Confidence_Cutoff,RMSE,MSE,N_Samples,Method
0.05,0.9386968066755025,0.8811516948627857,109,gp_svgp
0.1,1.0527445424309265,1.1082710716181008,218,gp_svgp
0.15000000000000002,1.0232579764301941,1.0470568863280159,327,gp_svgp
0.2,1.0292299820524735,1.0593143559557348,435,gp_svgp
0.25,1.0853911605002,1.1780739712919708,544,gp_svgp
0.3,1.0076843366279364,1.0154277222852843,653,gp_svgp
0.35000000000000003,0.9652051042025533,0.9316208931786618,762,gp_svgp
0.4,0.9975157654205539,0.9950377022625534,870,gp_svgp
0.45,0.9962867517545536,0.9925872917216396,979,gp_svgp
0.5,1.0009122595805042,1.0018253513785509,1088,gp_svgp
0.55,0.9984127511388992,0.9968280216367453,1197,gp_svgp
0.6000000000000001,0.9925805331944715,0.9852161148766213,1306,gp_svgp
0.6500000000000001,0.9803363907638035,0.9610594390558009,1414,gp_svgp
0.7000000000000001,0.95863667424615,0.9189842732097191,1523,gp_svgp
0.7500000000000001,0.9548879493246284,0.911810995765394,1632,gp_svgp
0.8,0.9549346107610748,0.9119001108294054,1740,gp_svgp
0.8500000000000001,0.9761865372596252,0.9529401555269377,1849,gp_svgp
0.9000000000000001,0.9923671679788238,0.9847925960823113,1958,gp_svgp
0.9500000000000001,0.9956464674591559,0.9913118881638958,2067,gp_svgp
1.0,0.9920032883224619,0.9840705240425774,2175,gp_svgp
0.05,1.0973122351488043,1.2040941414072648,109,gp_nnsvgp
0.1,1.0006589727156487,1.0013183796763376,218,gp_nnsvgp
0.15000000000000002,1.0389548028853273,1.079427082438489,327,gp_nnsvgp
0.2,1.0380419765056512,1.0775311449877591,435,gp_nnsvgp
0.25,1.029157766376031,1.059165708092101,544,gp_nnsvgp
0.3,1.0760878152732345,1.157964986179523,653,gp_nnsvgp
0.35000000000000003,1.0923153329982036,1.1931527867029765,762,gp_nnsvgp
0.4,1.1124375290457833,1.237517256029488,870,gp_nnsvgp
0.45,1.1165908619838787,1.2467751530659015,979,gp_nnsvgp
0.5,1.1158771382229615,1.2451817876086662,1088,gp_nnsvgp
0.55,1.1088174149702454,1.2294760597412975,1197,gp_nnsvgp
0.6000000000000001,1.114389488248523,1.241863931518805,1306,gp_nnsvgp
0.6500000000000001,1.1298086393866564,1.2764675616327281,1414,gp_nnsvgp
0.7000000000000001,1.142011029667569,1.304189191882381,1523,gp_nnsvgp
0.7500000000000001,1.1432835718895338,1.3070973257524907,1632,gp_nnsvgp
0.8,1.1447258637435627,1.3103973031234455,1740,gp_nnsvgp
0.8500000000000001,1.1458431986023967,1.3129566357833715,1849,gp_nnsvgp
0.9000000000000001,1.1454791468945982,1.3121224759703765,1958,gp_nnsvgp
0.9500000000000001,1.1481864083310476,1.318332028276151,2067,gp_nnsvgp
1.0,1.1438270761908595,1.3083403802273303,2175,gp_nnsvgp
0.05,0.9386975367437861,0.8811530654888515,109,svgp_ensemble_uniform
0.1,1.052744895083945,1.1082718141253067,218,svgp_ensemble_uniform
0.15000000000000002,1.023258258443117,1.0470574634720404,327,svgp_ensemble_uniform
0.2,1.0292302476360373,1.0593149026489388,435,svgp_ensemble_uniform
0.25,1.0853918643704858,1.1780754992416391,544,svgp_ensemble_uniform
0.3,1.007684819588709,1.0154286956295286,653,svgp_ensemble_uniform
0.35000000000000003,0.9652054195477574,0.9316215019243623,762,svgp_ensemble_uniform
0.4,0.9975157441318154,0.9950376597908495,870,svgp_ensemble_uniform
0.45,0.9962865886454377,0.9925869667147637,979,svgp_ensemble_uniform
0.5,1.0009121384112991,1.0018251088190797,1088,svgp_ensemble_uniform
0.55,0.9984128712251477,0.9968282614280434,1197,svgp_ensemble_uniform
0.6000000000000001,0.992580777678966,0.9852166002177809,1306,svgp_ensemble_uniform
0.6500000000000001,0.9803366652618885,0.9610599772568,1414,svgp_ensemble_uniform
0.7000000000000001,0.9586370202994947,0.9189849366886939,1523,svgp_ensemble_uniform
0.7500000000000001,0.9548884512752897,0.9118119543789212,1632,svgp_ensemble_uniform
0.8,0.9549350902140048,0.9119010265220294,1740,svgp_ensemble_uniform
0.8500000000000001,0.9761869715773507,0.9529410034773592,1849,svgp_ensemble_uniform
0.9000000000000001,0.9923675150012364,0.9847932848297293,1958,svgp_ensemble_uniform
0.9500000000000001,0.9956468272010426,0.9913126045155027,2067,svgp_ensemble_uniform
1.0,0.9920036653821184,0.9840712721315579,2175,svgp_ensemble_uniform
0.05,0.9393412757353081,0.8823620323000362,109,svgp_ensemble_precision
0.1,1.0530596683568043,1.1089346651197427,218,svgp_ensemble_precision
0.15000000000000002,1.0235118660807432,1.0475765400080852,327,svgp_ensemble_precision
0.2,1.0294695254459696,1.0598075038219499,435,svgp_ensemble_precision
0.25,1.086011625410483,1.1794212505267194,544,svgp_ensemble_precision
0.3,1.0081132114527735,1.0162922471056246,653,svgp_ensemble_precision
0.35000000000000003,0.9654885055921586,0.9321680544305797,762,svgp_ensemble_precision
0.4,0.9975058964881235,0.9950180135285749,870,svgp_ensemble_precision
0.45,0.9961534375804701,0.9923216712033877,979,svgp_ensemble_precision
0.5,1.000815416010719,1.0016314969247087,1088,svgp_ensemble_precision
0.55,0.9985259274439356,0.9970540277777717,1197,svgp_ensemble_precision
0.6000000000000001,0.9928020241033055,0.9856558590636204,1306,svgp_ensemble_precision
0.6500000000000001,0.9805841090446739,0.9615451949109368,1414,svgp_ensemble_precision
