Confidence_Cutoff,RMSE,MSE,N_Samples,Method
0.05,0.6495924380164674,0.421970335528178,21,nn_evd
0.1,0.6165695916332522,0.3801580613267954,42,nn_evd
0.15000000000000002,0.6323195729760243,0.3998280423685817,64,nn_evd
0.2,0.6289212760961164,0.39554197152636744,84,nn_evd
0.25,0.6044924736988693,0.3654111507585781,105,nn_evd
0.3,0.6031330736100534,0.36376950448231016,126,nn_evd
0.35000000000000003,0.582013912013608,0.33874019377738385,147,nn_evd
0.4,0.5911624334167753,0.34947302268324326,168,nn_evd
0.45,0.626235363027705,0.3921707299064415,189,nn_evd
0.5,0.6432094772389686,0.41371843161002725,210,nn_evd
0.55,0.6478325015056823,0.4196869500071098,232,nn_evd
0.6000000000000001,0.6426795780504891,0.4130370400431547,253,nn_evd
0.6500000000000001,0.6386451102290364,0.40786757681945807,274,nn_evd
0.7000000000000001,0.6429112099859047,0.41333482392554005,294,nn_evd
0.7500000000000001,0.6623585264050501,0.43871881750146946,316,nn_evd
0.8,0.661957321773731,0.4381874958498508,336,nn_evd
0.8500000000000001,0.6728366924540012,0.45270921471244024,358,nn_evd
0.9000000000000001,0.676890814064674,0.4581811741651371,379,nn_evd
0.9500000000000001,0.6769176129312853,0.4582174546965893,399,nn_evd
1.0,0.6795784846804525,0.46182691684057997,420,nn_evd
0.05,0.5041202103092693,0.25413718644226196,21,nn_mc_dropout
0.1,0.5669017079390795,0.3213775464642453,42,nn_mc_dropout
0.15000000000000002,0.5294322236848141,0.2802984794758471,64,nn_mc_dropout
0.2,0.5234924054687708,0.27404429858347995,84,nn_mc_dropout
0.25,0.5207734099598069,0.2712049445211651,105,nn_mc_dropout
0.3,0.5416454402919382,0.2933797829890476,126,nn_mc_dropout
0.35000000000000003,0.538781522805523,0.2902855293166383,147,nn_mc_dropout
0.4,0.5385926702053124,0.29008206439888845,168,nn_mc_dropout
0.45,0.5762206659600565,0.33203025587945095,189,nn_mc_dropout
0.5,0.5639189895059844,0.3180046267254506,210,nn_mc_dropout
0.55,0.5823074105751835,0.3390819204107754,232,nn_mc_dropout
0.6000000000000001,0.6006138231147259,0.3607369645164873,253,nn_mc_dropout
0.6500000000000001,0.6131812730060531,0.3759912735653238,274,nn_mc_dropout
0.7000000000000001,0.6488080838054415,0.42095192961128886,294,nn_mc_dropout
0.7500000000000001,0.6505112533050605,0.42316489067652063,316,nn_mc_dropout
0.8,0.6583344576153729,0.4334042580837273,336,nn_mc_dropout
0.8500000000000001,0.6614120479458562,0.4374658971679316,358,nn_mc_dropout
0.9000000000000001,0.6627147138833681,0.43919079199751443,379,nn_mc_dropout
0.9500000000000001,0.6651248704885823,0.44239109334245336,399,nn_mc_dropout
1.0,0.6662694489266177,0.44391497857297874,420,nn_mc_dropout
0.05,0.39455044987109705,0.1556700574934851,21,nn_deep_ensemble
0.1,0.4855922234031121,0.23579980742957793,42,nn_deep_ensemble
0.15000000000000002,0.5545453459295598,0.3075205406921352,64,nn_deep_ensemble
0.2,0.5793714662039174,0.33567129585127703,84,nn_deep_ensemble
0.25,0.5501517107905124,0.3026669048857276,105,nn_deep_ensemble
0.3,0.5537893686788842,0.30668266486175705,126,nn_deep_ensemble
0.35000000000000003,0.5568115820658804,0.31003913792270876,147,nn_deep_ensemble
0.4,0.5882920144100032,0.34608749421857943,168,nn_deep_ensemble
0.45,0.5815088987056493,0.3381525992738571,189,nn_deep_ensemble
0.5,0.569595823400706,0.32443940203552835,210,nn_deep_ensemble
0.55,0.5660217488500408,0.32038062017125857,232,nn_deep_ensemble
0.6000000000000001,0.5798199610612794,0.33619118724510355,253,nn_deep_ensemble
0.6500000000000001,0.587369491380536,0.3450029194046295,274,nn_deep_ensemble
0.7000000000000001,0.5934923077235997,0.352233119327084,294,nn_deep_ensemble
0.7500000000000001,0.6005192891068362,0.3606234165893799,316,nn_deep_ensemble
0.8,0.6390725630581812,0.4084137408537529,336,nn_deep_ensemble
0.8500000000000001,0.6403738159145841,0.41007862410900564,358,nn_deep_ensemble
0.9000000000000001,0.6384698264481617,0.4076437192847458,379,nn_deep_ensemble
0.9500000000000001,0.6290546559352079,0.3957097601537628,399,nn_deep_ensemble
1.0,0.6468972104087859,0.41847600083466907,420,nn_deep_ensemble
