Confidence_Cutoff,RMSE,MSE,N_Samples,Method
0.05,0.7230558655390591,0.5228097846904379,21,gp_exact
0.1,0.6319000895724943,0.3992977232017263,42,gp_exact
0.15000000000000002,0.5808447715769033,0.3373806486682249,64,gp_exact
0.2,0.5769554256427493,0.33287756317860595,84,gp_exact
0.25,0.6063313005346372,0.36763764600802457,105,gp_exact
0.3,0.6478563729719506,0.4197178800003712,126,gp_exact
0.35000000000000003,0.6394163442035917,0.4088532612346861,147,gp_exact
0.4,0.6730639400004945,0.4530150673289892,168,gp_exact
0.45,0.661653885691962,0.437785864451272,189,gp_exact
0.5,0.6584932965289437,0.4336134215735554,210,gp_exact
0.55,0.6876217024001292,0.4728236056116519,232,gp_exact
0.6000000000000001,0.6826472734392985,0.4660072999341085,253,gp_exact
0.6500000000000001,0.680907651342088,0.4636352296561984,274,gp_exact
0.7000000000000001,0.6793935030393673,0.4615755319721028,294,gp_exact
0.7500000000000001,0.6785194269431306,0.4603886127392344,316,gp_exact
0.8,0.672654515716536,0.4524640975138476,336,gp_exact
0.8500000000000001,0.684149933621356,0.4680611316741058,358,gp_exact
0.9000000000000001,0.6888656794030261,0.47453592425939284,379,gp_exact
0.9500000000000001,0.6843050410078799,0.4682733891487963,399,gp_exact
1.0,0.7088523669706234,0.5024716781598553,420,gp_exact
0.05,0.8933580322677152,0.7980885738172441,21,gp_nngp
0.1,0.806417905178798,0.6503098377929608,42,gp_nngp
0.15000000000000002,0.8071090405277475,0.651425003301621,64,gp_nngp
0.2,0.7841900430778203,0.6149540236623936,84,gp_nngp
0.25,0.7628525703186588,0.5819440440417843,105,gp_nngp
0.3,0.7465173385917793,0.5572881368181533,126,gp_nngp
0.35000000000000003,0.7262514711981369,0.5274411994174584,147,gp_nngp
0.4,0.7265822193452023,0.5279217214685996,168,gp_nngp
0.45,0.7366532164631039,0.5426579613254365,189,gp_nngp
0.5,0.7151473936661303,0.5114357946674593,210,gp_nngp
0.55,0.7211691123745387,0.5200848886430801,232,gp_nngp
0.6000000000000001,0.7282163961119242,0.5302991195662389,253,gp_nngp
0.6500000000000001,0.734967969224798,0.5401779157864236,274,gp_nngp
0.7000000000000001,0.7322218232992185,0.5361487985156319,294,gp_nngp
0.7500000000000001,0.7304015056706381,0.5334863594859351,316,gp_nngp
0.8,0.7293763193561882,0.5319898152375803,336,gp_nngp
0.8500000000000001,0.7312104683772652,0.5346687490644996,358,gp_nngp
0.9000000000000001,0.7530479853120904,0.5670812681825983,379,gp_nngp
0.9500000000000001,0.7533176309448584,0.5674874530923739,399,gp_nngp
1.0,0.765462961062583,0.5859335447586975,420,gp_nngp
0.05,0.9098869920188337,0.8278943382450811,21,gp_svgp
0.1,0.9988956055620595,0.9977924308111935,42,gp_svgp
0.15000000000000002,1.023817112119646,1.0482014790690117,64,gp_svgp
0.2,1.028104957825984,1.0569998043063684,84,gp_svgp
0.25,0.9769109228784759,0.9543549512392755,105,gp_svgp
0.3,0.9474331206497545,0.8976295181041323,126,gp_svgp
0.35000000000000003,0.9177828346397737,0.8423253315594182,147,gp_svgp
0.4,0.9224805231060208,0.8509703155099577,168,gp_svgp
0.45,0.9119144618212869,0.8315879856788072,189,gp_svgp
0.5,0.9232386512781885,0.8523696072139686,210,gp_svgp
0.55,0.9093804160967387,0.8269727411802775,232,gp_svgp
0.6000000000000001,0.8904169014322347,0.7928422583561819,253,gp_svgp
0.6500000000000001,0.8932316657582314,0.7978628087132249,274,gp_svgp
0.7000000000000001,0.890986247382749,0.7938564930251931,294,gp_svgp
0.7500000000000001,0.895432296630666,0.8017989978492691,316,gp_svgp
0.8,0.8794145109555566,0.7733698820792008,336,gp_svgp
0.8500000000000001,0.8708879921870062,0.758445894935515,358,gp_svgp
0.9000000000000001,0.8658293272477826,0.7496604239223478,379,gp_svgp
0.9500000000000001,0.853849659387896,0.729059240836826,399,gp_svgp
1.0,0.863200121903304,0.7451144504538789,420,gp_svgp
0.05,0.8562064118777513,0.7330894197405735,21,gp_nnsvgp
0.1,0.9469682202396005,0.8967488101437565,42,gp_nnsvgp
0.15000000000000002,1.0342042235257836,1.069578375958569,64,gp_nnsvgp
0.2,0.9955310683547788,0.9910821080596073,84,gp_nnsvgp
0.25,1.0098130419788722,1.0197223797506234,105,gp_nnsvgp
0.3,0.9965936261974198,0.9931988557773224,126,gp_nnsvgp
0.35000000000000003,1.0181865903046827,1.0367039326762757,147,gp_nnsvgp
0.4,1.0194254416402344,1.039228231063387,168,gp_nnsvgp
0.45,1.0038964676163677,1.0078081176926208,189,gp_nnsvgp
0.5,0.9794688716923411,0.9593592706142678,210,gp_nnsvgp
0.55,0.9937908118888654,0.9876201777947302,232,gp_nnsvgp
0.6000000000000001,1.0108310585176095,1.0217794288638307,253,gp_nnsvgp
0.6500000000000001,0.9960390835257501,0.9920938559108161,274,gp_nnsvgp
0.7000000000000001,1.0062354176796842,1.0125097157930085,294,gp_nnsvgp
0.7500000000000001,0.9904150865188306,0.9809220436041026,316,gp_nnsvgp
0.8,0.9926942215422571,0.9854418174833878,336,gp_nnsvgp
0.8500000000000001,0.9874734414270655,0.9751037975238123,358,gp_nnsvgp
0.9000000000000001,0.9819533132510256,0.9642323094046669,379,gp_nnsvgp
0.9500000000000001,0.9860637691970914,0.9723217569231747,399,gp_nnsvgp
1.0,0.9935731658658351,0.9871876359286583,420,gp_nnsvgp
0.05,0.5931579965281724,0.3518364088453153,21,svgp_ensemble_uniform
0.1,0.6080242504628155,0.3696934891508685,42,svgp_ensemble_uniform
