Confidence_Cutoff,RMSE,MSE,N_Samples,Method
0.05,0.5078841121407998,0.2579462713650485,6,gp_exact
0.1,0.5046426128824493,0.2546641667368255,12,gp_exact
0.15000000000000002,0.5075652327392675,0.2576224654856667,17,gp_exact
0.2,0.4611946089234005,0.21270046730000833,23,gp_exact
0.25,0.48420245019209507,0.2344520127720283,29,gp_exact
0.3,0.4513412332628658,0.2037089088432446,34,gp_exact
0.35000000000000003,0.4510943994169629,0.20348615718535043,40,gp_exact
0.4,0.47078609792213266,0.22163954999674787,46,gp_exact
0.45,0.4748138796097049,0.22544822027001932,51,gp_exact
0.5,0.46296803108510454,0.21433939780681832,57,gp_exact
0.55,0.4833251193290867,0.23360317097447594,63,gp_exact
0.6000000000000001,0.5198107642566278,0.2702032306370594,68,gp_exact
0.6500000000000001,0.5205935820988391,0.2710176777225007,74,gp_exact
0.7000000000000001,0.5845537730391269,0.3417031135742791,80,gp_exact
0.7500000000000001,0.5922843634462427,0.3508007671829209,85,gp_exact
0.8,0.6658387735963883,0.44334127242434246,91,gp_exact
0.8500000000000001,0.671311740423128,0.4506594528299292,97,gp_exact
0.9000000000000001,0.6889911993436882,0.474708872773054,102,gp_exact
0.9500000000000001,0.7286037529987438,0.5308634288838545,108,gp_exact
1.0,0.7290361615414256,0.5314937248350555,113,gp_exact
0.05,0.48761665514237623,0.23777000237223908,6,gp_nngp
0.1,0.5478483626080702,0.3001378284123436,12,gp_nngp
0.15000000000000002,0.5224216721928119,0.2729244035767338,17,gp_nngp
0.2,0.47957838551850696,0.22999542785653768,23,gp_nngp
0.25,0.4680653404244697,0.21908516290667468,29,gp_nngp
0.3,0.45577416976108454,0.2077300938214059,34,gp_nngp
0.35000000000000003,0.4359127609348572,0.19001993514584994,40,gp_nngp
0.4,0.45863339926148794,0.21034459491814742,46,gp_nngp
0.45,0.46027538860082995,0.21185343335164503,51,gp_nngp
0.5,0.44548275376671703,0.19845488390357743,57,gp_nngp
0.55,0.47867902944015217,0.2291336132257661,63,gp_nngp
0.6000000000000001,0.4689672039603511,0.21993023839038953,68,gp_nngp
0.6500000000000001,0.47288271599026666,0.22361806308233118,74,gp_nngp
0.7000000000000001,0.48865895139831284,0.23878757078169865,80,gp_nngp
0.7500000000000001,0.4890695891793324,0.23918906306004095,85,gp_nngp
0.8,0.49346129347286605,0.24350404815591403,91,gp_nngp
0.8500000000000001,0.4967675589389424,0.24677800761415564,97,gp_nngp
0.9000000000000001,0.49080059223854494,0.24088522134170648,102,gp_nngp
0.9500000000000001,0.48633665958010025,0.2365233464515303,108,gp_nngp
1.0,0.4859669308053147,0.23616385783633756,113,gp_nngp
0.05,0.6156517883776103,0.3790271245325498,6,gp_svgp
0.1,0.7032895014615291,0.49461612286600615,12,gp_svgp
0.15000000000000002,0.7502618150088942,0.5628927910604402,17,gp_svgp
0.2,0.7662189392734842,0.5870914629013833,23,gp_svgp
0.25,0.8186726459957236,0.6702249013016395,29,gp_svgp
0.3,0.7928489560911441,0.628609467174817,34,gp_svgp
0.35000000000000003,0.788608617785695,0.6219035520458644,40,gp_svgp
0.4,0.7425839163041511,0.5514308727536105,46,gp_svgp
0.45,0.7651152614989517,0.5854013633786093,51,gp_svgp
0.5,0.791926515234472,0.6271476055314144,57,gp_svgp
0.55,0.8581853141773816,0.7364820334697313,63,gp_svgp
0.6000000000000001,0.837448187871025,0.7013194673684636,68,gp_svgp
0.6500000000000001,0.8538712615161231,0.7290961312431355,74,gp_svgp
0.7000000000000001,0.8654837542447833,0.7490621288616444,80,gp_svgp
0.7500000000000001,0.8728848693822782,0.7619279951965168,85,gp_svgp
0.8,0.8884952092564309,0.7894237368716289,91,gp_svgp
0.8500000000000001,0.8776937752358684,0.7703463630877913,97,gp_svgp
0.9000000000000001,0.8615897327242026,0.7423368675357628,102,gp_svgp
0.9500000000000001,0.8514625929733796,0.724988547232951,108,gp_svgp
1.0,0.858539558906267,0.7370901742069675,113,gp_svgp
0.05,0.6068932744491952,0.3683194465716661,6,gp_nnsvgp
0.1,0.5111857712249348,0.2613108927028314,12,gp_nnsvgp
0.15000000000000002,0.49592323317393155,0.24593985320168568,17,gp_nnsvgp
0.2,0.5033408266250617,0.2533519877476004,23,gp_nnsvgp
0.25,0.5397946582307501,0.29137827305445235,29,gp_nnsvgp
0.3,0.5153512300031884,0.2655868902657992,34,gp_nnsvgp
0.35000000000000003,0.5435834711193529,0.29548299007416434,40,gp_nnsvgp
0.4,0.5556205074036293,0.3087141482474665,46,gp_nnsvgp
0.45,0.5924018305511886,0.3509399288403991,51,gp_nnsvgp
0.5,0.6109038734630431,0.37320354261214983,57,gp_nnsvgp
0.55,0.6334312384492381,0.4012351338433356,63,gp_nnsvgp
0.6000000000000001,0.6280337501684997,0.39442639135070956,68,gp_nnsvgp
0.6500000000000001,0.6070055053874938,0.36845568357072667,74,gp_nnsvgp
0.7000000000000001,0.605244388001356,0.3663207692071361,80,gp_nnsvgp
0.7500000000000001,0.6002038303521945,0.3602446379694459,85,gp_nnsvgp
0.8,0.6273510504203821,0.39356934046355674,91,gp_nnsvgp
0.8500000000000001,0.6418482481182947,0.41196917361252394,97,gp_nnsvgp
0.9000000000000001,0.6464856144556576,0.41794364969810915,102,gp_nnsvgp
0.9500000000000001,0.6570681277699095,0.4317385245310542,108,gp_nnsvgp
1.0,0.6608294009431974,0.43669549715094524,113,gp_nnsvgp
0.05,0.6833125909778824,0.46691609698890685,6,svgp_ensemble_uniform
0.1,0.6664638897955091,0.4441741164013604,12,svgp_ensemble_uniform
0.15000000000000002,0.8358769522770974,0.698690279348049,17,svgp_ensemble_uniform
0.2,0.8126068090992545,0.6603298261944723,23,svgp_ensemble_uniform
0.25,0.84122449139377,0.707658644920707,29,svgp_ensemble_uniform
0.3,0.8724457172143425,0.7611615294856485,34,svgp_ensemble_uniform
0.35000000000000003,0.8326874514440228,0.6933683917923418,40,svgp_ensemble_uniform
0.4,0.7987431329932395,0.6379905925038559,46,svgp_ensemble_uniform
0.45,0.8345205997485977,0.6964246314047593,51,svgp_ensemble_uniform
0.5,0.8178820416641223,0.6689310340766731,57,svgp_ensemble_uniform
0.55,0.8434738060830484,0.711448061548224,63,svgp_ensemble_uniform
0.6000000000000001,0.8467422323845816,0.7169724081036247,68,svgp_ensemble_uniform
0.6500000000000001,0.8525467286470347,0.7268359245267606,74,svgp_ensemble_uniform
0.7000000000000001,0.8699000945216436,0.7567261744487646,80,svgp_ensemble_uniform
0.7500000000000001,0.8845567766551612,0.7824406911265688,85,svgp_ensemble_uniform
0.8,0.8753701423540476,0.7662728861249457,91,svgp_ensemble_uniform
0.8500000000000001,0.8667416641074599,0.7512411122997689,97,svgp_ensemble_uniform
0.9000000000000001,0.8735757706831201,0.7631346271246072,102,svgp_ensemble_uniform
0.9500000000000001,0.8584853474749976,0.7369970918292674,108,svgp_ensemble_uniform
1.0,0.8648342286502038,0.747938243044993,113,svgp_ensemble_uniform
0.05,0.6826485480279593,0.46600904012468103,6,svgp_ensemble_precision
0.1,0.7570645902811837,0.5731467938576166,12,svgp_ensemble_precision
0.15000000000000002,0.8497075650295071,0.722002946068374,17,svgp_ensemble_precision
0.2,0.8147710139734542,0.6638518052113307,23,svgp_ensemble_precision
0.25,0.8204604522233503,0.6731553536625444,29,svgp_ensemble_precision
0.3,0.8789320961224232,0.7725216295941565,34,svgp_ensemble_precision
0.35000000000000003,0.8326275471879272,0.6932686323361839,40,svgp_ensemble_precision
0.4,0.7992236708141462,0.6387584759896388,46,svgp_ensemble_precision
0.45,0.8276756220202983,0.6850469352866878,51,svgp_ensemble_precision
0.5,0.8530028124756801,0.7276137980914202,57,svgp_ensemble_precision
0.55,0.8421834537559284,0.709272969780264,63,svgp_ensemble_precision
0.6000000000000001,0.8474685390520212,0.7182029246829673,68,svgp_ensemble_precision
0.6500000000000001,0.8647525578701453,0.7477969863429589,74,svgp_ensemble_precision
0.7000000000000001,0.8703530638606409,0.7575144557716049,80,svgp_ensemble_precision
0.7500000000000001,0.8852747196153768,0.783711329190084,85,svgp_ensemble_precision
0.8,0.8780079446581271,0.7708979508827889,91,svgp_ensemble_precision
0.8500000000000001,0.879129088680179,0.7728679545636421,97,svgp_ensemble_precision
0.9000000000000001,0.8705499163949911,0.7578571569353261,102,svgp_ensemble_precision
0.9500000000000001,0.8794041050362388,0.7733515799545881,108,svgp_ensemble_precision
1.0,0.8644681644748102,0.7473052073904476,113,svgp_ensemble_precision
0.05,0.6920079528974024,0.4788750068732534,6,svgp_ensemble_mse
