Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,1.0,6.463754257985307e-09,40,Task_0,nn_evd
0.1,0.9093749999999999,0.309293798135869,79,Task_0,nn_evd
0.15000000000000002,0.8219306466729148,0.2590200078988552,118,Task_0,nn_evd
0.2,0.7696969696969694,0.23281256705457062,157,Task_0,nn_evd
0.25,0.7625968992248053,0.20126473868156208,196,Task_0,nn_evd
0.3,0.7658920027341073,0.2544833227890868,236,Task_0,nn_evd
0.35000000000000003,0.7379976580796245,0.24010800496859194,275,Task_0,nn_evd
0.4,0.7165816326530605,0.22536200179425123,314,Task_0,nn_evd
0.45,0.7008644222020011,0.21300718288656675,353,Task_0,nn_evd
0.5,0.7081904761904755,0.19482783593554986,392,Task_0,nn_evd
0.55,0.7143087855297151,0.20879942851189537,432,Task_0,nn_evd
0.6000000000000001,0.7426065162907263,0.23741303383998646,471,Task_0,nn_evd
0.6500000000000001,0.747807017543859,0.24046555876121528,510,Task_0,nn_evd
0.7000000000000001,0.7528837622005318,0.2652722311668552,549,Task_0,nn_evd
0.7500000000000001,0.764957264957265,0.28204266400481953,589,Task_0,nn_evd
0.8,0.7448740883445719,0.2727902687158255,628,Task_0,nn_evd
0.8500000000000001,0.7448205251746576,0.29071403082542735,667,Task_0,nn_evd
0.9000000000000001,0.7281492469192163,0.28298104561166104,706,Task_0,nn_evd
0.9500000000000001,0.7114307261366104,0.2769669513894284,745,Task_0,nn_evd
1.0,0.7077623311730096,0.2705849573597151,784,Task_0,nn_evd
0.05,1.0,6.5439302676697614e-09,40,Task_1,nn_evd
0.1,1.0,2.312889725807472e-08,79,Task_1,nn_evd
0.15000000000000002,1.0,5.635566115767898e-08,118,Task_1,nn_evd
0.2,1.0,1.0242239270348501e-07,157,Task_1,nn_evd
0.25,0.9472573839662446,0.08459787887762915,196,Task_1,nn_evd
0.3,0.9124423963133638,0.22995942219971013,236,Task_1,nn_evd
0.35000000000000003,0.8395303326810174,0.20793789877719165,275,Task_1,nn_evd
0.4,0.8072709163346612,0.2269663858713866,314,Task_1,nn_evd
0.45,0.7841269841269839,0.24333515692419275,353,Task_1,nn_evd
0.5,0.7664516129032256,0.21949930347915886,392,Task_1,nn_evd
0.55,0.7591847680343254,0.20028951697133018,432,Task_1,nn_evd
0.6000000000000001,0.7554200542005419,0.2143413703135892,471,Task_1,nn_evd
0.6500000000000001,0.7276119402985073,0.20609734780367783,510,Task_1,nn_evd
0.7000000000000001,0.7260175721714182,0.2189402747722421,549,Task_1,nn_evd
0.7500000000000001,0.7432967032967033,0.24894410354687802,589,Task_1,nn_evd
0.8,0.7555993108540487,0.23023383204357303,628,Task_1,nn_evd
0.8500000000000001,0.7885944700460831,0.2666102111257283,667,Task_1,nn_evd
0.9000000000000001,0.7959216441875403,0.2976267816104885,706,Task_1,nn_evd
0.9500000000000001,0.7779320987654321,0.2914399194404755,745,Task_1,nn_evd
1.0,0.8111258583876737,0.2998656845257755,784,Task_1,nn_evd
0.05,0.6190476190476191,0.6521228232323593,40,Task_0,nn_mc_dropout
0.1,0.5217391304347825,0.5590498969392994,79,Task_0,nn_mc_dropout
0.15000000000000002,0.339622641509434,0.45214059099281145,118,Task_0,nn_mc_dropout
0.2,0.25174825174825055,0.37955650992035406,157,Task_0,nn_mc_dropout
0.25,0.35056179775280755,0.38054692170043836,196,Task_0,nn_mc_dropout
0.3,0.2875576036866347,0.33507024928791856,236,Task_0,nn_mc_dropout
0.35000000000000003,0.24566929133858156,0.30095001868546967,275,Task_0,nn_mc_dropout
0.4,0.5064878892733558,0.2828255047470664,314,Task_0,nn_mc_dropout
0.45,0.5716049382716042,0.322385106178888,353,Task_0,nn_mc_dropout
0.5,0.6341832324978385,0.34154739085513147,392,Task_0,nn_mc_dropout
0.55,0.6226588321703993,0.3460465151807778,432,Task_0,nn_mc_dropout
0.6000000000000001,0.6391033254156757,0.34041323007367164,471,Task_0,nn_mc_dropout
0.6500000000000001,0.6314841034882211,0.31664399192645165,510,Task_0,nn_mc_dropout
0.7000000000000001,0.6267255035075798,0.3213535910031121,549,Task_0,nn_mc_dropout
0.7500000000000001,0.6612141039621957,0.2891257664123204,589,Task_0,nn_mc_dropout
0.8,0.6715838509316777,0.2879700407251487,628,Task_0,nn_mc_dropout
0.8500000000000001,0.7052026731622021,0.29619457668290605,667,Task_0,nn_mc_dropout
0.9000000000000001,0.7001025290498991,0.28443112810473264,706,Task_0,nn_mc_dropout
0.9500000000000001,0.6960004160815539,0.2732490830834302,745,Task_0,nn_mc_dropout
1.0,0.6839162914955746,0.2703150775222623,784,Task_0,nn_mc_dropout
0.05,,1.6859305891329668e-15,40,Task_1,nn_mc_dropout
0.1,0.6287878787878785,0.3522152644592298,79,Task_1,nn_mc_dropout
0.15000000000000002,0.5688775510204076,0.4227530311728258,118,Task_1,nn_mc_dropout
0.2,0.4255725190839691,0.35395216446891975,157,Task_1,nn_mc_dropout
0.25,0.34627329192546563,0.3083341734714911,196,Task_1,nn_mc_dropout
0.3,0.3979274611398961,0.31733066221225215,236,Task_1,nn_mc_dropout
0.35000000000000003,0.3443946188340805,0.2868877938563307,275,Task_1,nn_mc_dropout
0.4,0.4166666666666665,0.24669916014884216,314,Task_1,nn_mc_dropout
0.45,0.4726443768996959,0.2641138111255452,353,Task_1,nn_mc_dropout
0.5,0.5613275613275612,0.3056887184032399,392,Task_1,nn_mc_dropout
0.55,0.530043638804968,0.2914125053855625,432,Task_1,nn_mc_dropout
0.6000000000000001,0.6209602954755307,0.2507565516663482,471,Task_1,nn_mc_dropout
0.6500000000000001,0.5982142857142856,0.23795703191786866,510,Task_1,nn_mc_dropout
0.7000000000000001,0.5817384370015948,0.22975555888777524,549,Task_1,nn_mc_dropout
0.7500000000000001,0.5977385643309918,0.21327801000046007,589,Task_1,nn_mc_dropout
0.8,0.6383966244725738,0.22061497226700405,628,Task_1,nn_mc_dropout
0.8500000000000001,0.7174044265593562,0.23294908701107453,667,Task_1,nn_mc_dropout
0.9000000000000001,0.7410461435948693,0.23249958419562655,706,Task_1,nn_mc_dropout
0.9500000000000001,0.7798165137614679,0.25418568782319606,745,Task_1,nn_mc_dropout
1.0,0.7844653471060071,0.25294840269344837,784,Task_1,nn_mc_dropout
0.05,0.29411764705882354,0.5626455973649496,40,Task_0,nn_deep_ensemble
0.1,0.4694835680751174,0.48027319415982433,79,Task_0,nn_deep_ensemble
0.15000000000000002,0.7784653465346535,0.23775215516523227,118,Task_0,nn_deep_ensemble
0.2,0.7440329218106994,0.26362932296398167,157,Task_0,nn_deep_ensemble
0.25,0.7455621301775142,0.3203850510268383,196,Task_0,nn_deep_ensemble
0.3,0.720996732026143,0.2813226074767852,236,Task_0,nn_deep_ensemble
0.35000000000000003,0.7408963585434164,0.3477247734940962,275,Task_0,nn_deep_ensemble
0.4,0.7146139705882342,0.35165181940866047,314,Task_0,nn_deep_ensemble
