Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,0.8421052631578947,0.38613664095496675,40,Task_0,nn_evd
0.1,0.4266666666666664,0.2392713582105271,79,Task_0,nn_evd
0.15000000000000002,0.6336336336336331,0.381299177265247,118,Task_0,nn_evd
0.2,0.6204081632653056,0.4346982077308276,157,Task_0,nn_evd
0.25,0.5123595505617969,0.38813419289658246,196,Task_0,nn_evd
0.3,0.5212264150943391,0.3892340825871081,235,Task_0,nn_evd
0.35000000000000003,0.5199537304800459,0.38902886824695115,275,Task_0,nn_evd
0.4,0.5155141843971643,0.38882853503846143,314,Task_0,nn_evd
0.45,0.5506329113924071,0.4144216581097828,353,Task_0,nn_evd
0.5,0.5405194805194831,0.41239380669572984,392,Task_0,nn_evd
0.55,0.49010833725859937,0.39044060075514797,431,Task_0,nn_evd
0.6000000000000001,0.49222488038277823,0.3916769012593165,470,Task_0,nn_evd
0.6500000000000001,0.5289832119100443,0.40925208463434176,509,Task_0,nn_evd
0.7000000000000001,0.5215363511659841,0.40721287120270205,549,Task_0,nn_evd
0.7500000000000001,0.5462346166873676,0.3723117116042379,588,Task_0,nn_evd
0.8,0.5699383594120441,0.3424668555145535,627,Task_0,nn_evd
0.8500000000000001,0.570050761421319,0.34333346310879964,666,Task_0,nn_evd
0.9000000000000001,0.5897473133894845,0.32072156581692385,705,Task_0,nn_evd
0.9500000000000001,0.6081815882650463,0.30655491555654274,744,Task_0,nn_evd
1.0,0.6372200689061135,0.3039163243835018,783,Task_0,nn_evd
0.05,0.8125000000000001,0.462117957130462,40,Task_1,nn_evd
0.1,0.5546874999999997,0.46209197080849124,79,Task_1,nn_evd
0.15000000000000002,0.3736842105263167,0.3665896712881055,118,Task_1,nn_evd
0.2,0.29338842975206697,0.31243279679528385,157,Task_1,nn_evd
0.25,0.5958904109589045,0.3221240848330202,196,Task_1,nn_evd
0.3,0.5337078651685397,0.28633126870529196,235,Task_1,nn_evd
0.35000000000000003,0.49278846153846195,0.25931805915941175,275,Task_1,nn_evd
0.4,0.4578189300411525,0.23360599496809112,314,Task_1,nn_evd
0.45,0.5490774907749079,0.268975572578641,353,Task_1,nn_evd
0.5,0.6430960344003824,0.335067623821624,392,Task_1,nn_evd
0.55,0.5947345705653866,0.3145855138505014,431,Task_1,nn_evd
0.6000000000000001,0.6113826815642461,0.3322358014155234,470,Task_1,nn_evd
0.6500000000000001,0.6140949133276502,0.3435176501582993,509,Task_1,nn_evd
0.7000000000000001,0.6133016627078388,0.35434236412998565,549,Task_1,nn_evd
0.7500000000000001,0.5728665207877466,0.33691750054867076,588,Task_1,nn_evd
0.8,0.5446502057613172,0.3253730487462824,627,Task_1,nn_evd
0.8500000000000001,0.5623678646934464,0.3025328125195878,666,Task_1,nn_evd
0.9000000000000001,0.5742424242424244,0.3117559444884475,705,Task_1,nn_evd
0.9500000000000001,0.6396085204375361,0.3041175010188778,744,Task_1,nn_evd
1.0,0.6979556328838628,0.305239320341999,783,Task_1,nn_evd
0.05,,1.0129079904384206e-15,40,Task_0,nn_mc_dropout
0.1,0.34246575342465724,0.23383711157030124,79,Task_0,nn_mc_dropout
0.15000000000000002,0.7352024922118375,0.38449144930385437,118,Task_0,nn_mc_dropout
0.2,0.7696428571428569,0.3889664382968174,157,Task_0,nn_mc_dropout
0.25,0.7017543859649118,0.3944758207475612,196,Task_0,nn_mc_dropout
0.3,0.6291866028708126,0.3901013764045695,235,Task_0,nn_mc_dropout
0.35000000000000003,0.5959183673469381,0.38896608948298217,275,Task_0,nn_mc_dropout
0.4,0.6489208633093532,0.44488674841637615,314,Task_0,nn_mc_dropout
0.45,0.5726984126984146,0.41427906956319843,353,Task_0,nn_mc_dropout
0.5,0.5828584995251688,0.43236531974945625,392,Task_0,nn_mc_dropout
0.55,0.5581395348837243,0.42805008039928266,431,Task_0,nn_mc_dropout
0.6000000000000001,0.5106382978723443,0.40782941680145496,470,Task_0,nn_mc_dropout
0.6500000000000001,0.5045227698066165,0.4064140647572975,509,Task_0,nn_mc_dropout
0.7000000000000001,0.5637454981992832,0.385781635694392,549,Task_0,nn_mc_dropout
0.7500000000000001,0.5332140460747055,0.37043165823247887,588,Task_0,nn_mc_dropout
0.8,0.5350198412698417,0.3508065946555743,627,Task_0,nn_mc_dropout
0.8500000000000001,0.5603040540540533,0.3489752031282212,666,Task_0,nn_mc_dropout
0.9000000000000001,0.5997217391304331,0.3192500560058892,705,Task_0,nn_mc_dropout
0.9500000000000001,0.6315079737335815,0.31219710289165475,744,Task_0,nn_mc_dropout
1.0,0.6314061154177408,0.3047805986661848,783,Task_0,nn_mc_dropout
0.05,,8.313502854032627e-16,40,Task_1,nn_mc_dropout
0.1,,7.127346266121961e-16,79,Task_1,nn_mc_dropout
0.15000000000000002,0.33928571428571436,0.3956609228711712,118,Task_1,nn_mc_dropout
0.2,0.4840579710144931,0.4176985971369693,157,Task_1,nn_mc_dropout
0.25,0.4479166666666673,0.43304772988019036,196,Task_1,nn_mc_dropout
0.3,0.3839285714285722,0.39566092072481096,235,Task_1,nn_mc_dropout
0.35000000000000003,0.3193069306930698,0.35254259339586297,275,Task_1,nn_mc_dropout
0.4,0.2780172413793108,0.32161686744459145,314,Task_1,nn_mc_dropout
0.45,0.2433962264150946,0.2933138009930272,353,Task_1,nn_mc_dropout
0.5,0.21790540540540565,0.27091734801665157,392,Task_1,nn_mc_dropout
0.55,0.35153374233128853,0.2966308283582255,431,Task_1,nn_mc_dropout
0.6000000000000001,0.4242843951985229,0.3136511481992884,470,Task_1,nn_mc_dropout
0.6500000000000001,0.38678451178451206,0.29586376332321596,509,Task_1,nn_mc_dropout
0.7000000000000001,0.5581637976004176,0.36880092930353553,549,Task_1,nn_mc_dropout
0.7500000000000001,0.6080542264752793,0.3274732023539499,588,Task_1,nn_mc_dropout
0.8,0.6417627546990999,0.32761191074046087,627,Task_1,nn_mc_dropout
0.8500000000000001,0.6194174757281555,0.31822684335777957,666,Task_1,nn_mc_dropout
0.9000000000000001,0.6500000000000001,0.3193882465659166,705,Task_1,nn_mc_dropout
0.9500000000000001,0.7061096797938906,0.29913463271925567,744,Task_1,nn_mc_dropout
1.0,0.6876903001304916,0.29802500041684443,783,Task_1,nn_mc_dropout
0.05,0.5999999999999999,0.3889664804214476,40,Task_0,nn_deep_ensemble
0.1,0.5507246376811598,0.24408413670618476,79,Task_0,nn_deep_ensemble
0.15000000000000002,0.2943925233644855,0.2940089733342606,118,Task_0,nn_deep_ensemble
0.2,0.29340277777777707,0.2363173525590824,157,Task_0,nn_deep_ensemble
0.25,0.33611111111111047,0.2707826932365893,196,Task_0,nn_deep_ensemble
0.3,0.3364055299539165,0.23548478015262023,235,Task_0,nn_deep_ensemble
0.35000000000000003,0.47299999999999975,0.26279782820447317,275,Task_0,nn_deep_ensemble
0.4,0.46788194444444536,0.2363173512428431,314,Task_0,nn_deep_ensemble
0.45,0.47058823529411936,0.21624769363462334,353,Task_0,nn_deep_ensemble
0.5,0.4232492997198906,0.23783091268296527,392,Task_0,nn_deep_ensemble
0.55,0.40217391304348166,0.3131192458361834,431,Task_0,nn_deep_ensemble
0.6000000000000001,0.39524940617577564,0.34607020736194205,470,Task_0,nn_deep_ensemble
0.6500000000000001,0.39080962800875646,0.32774345322097426,509,Task_0,nn_deep_ensemble
0.7000000000000001,0.3677062374245505,0.30953042442292344,549,Task_0,nn_deep_ensemble
0.7500000000000001,0.40359168241966076,0.31660802737022276,588,Task_0,nn_deep_ensemble
0.8,0.42949288256227686,0.322368817588651,627,Task_0,nn_deep_ensemble
0.8500000000000001,0.44696288686271785,0.32593483609599294,666,Task_0,nn_deep_ensemble
0.9000000000000001,0.4967143614202414,0.3479998518611881,705,Task_0,nn_deep_ensemble
0.9500000000000001,0.6010242792109235,0.3840641676980993,744,Task_0,nn_deep_ensemble
