Confidence_Cutoff,AUC,Brier_Score,N_Samples,Method
0.05,0.5441176470588235,0.5626013390462771,40,nn_evd
0.1,0.4095238095238095,0.4837526153774921,79,nn_evd
0.15000000000000002,0.48461538461538467,0.5124219842920442,118,nn_evd
0.2,0.5258799171842645,0.4506598370403492,157,nn_evd
0.25,0.5607537361923316,0.4160451987201936,196,nn_evd
0.3,0.5853112404836529,0.44349353312174616,236,nn_evd
0.35000000000000003,0.5668073136427554,0.39388208938016794,275,nn_evd
0.4,0.5602375565610848,0.3928477160189054,314,nn_evd
0.45,0.585185185185184,0.37908564349210994,353,nn_evd
0.5,0.5730685131195323,0.378355433377441,392,nn_evd
0.55,0.541611842105262,0.36054159667760727,432,nn_evd
0.6000000000000001,0.5928979074191493,0.34307115320426224,471,nn_evd
0.6500000000000001,0.571345029239765,0.3291984718756254,510,nn_evd
0.7000000000000001,0.5514452113891276,0.31645336116860023,549,nn_evd
0.7500000000000001,0.556870229007634,0.31994140264740206,589,nn_evd
0.8,0.5403571428571445,0.3083950082875811,628,nn_evd
0.8500000000000001,0.5254606365159155,0.29736712783994873,667,nn_evd
0.9000000000000001,0.5557393555811305,0.29531310933020294,706,nn_evd
0.9500000000000001,0.5966315789473712,0.28854727076892256,745,nn_evd
1.0,0.642062039281653,0.2718026493421807,784,nn_evd
0.05,0.7424242424242424,0.569977375821415,40,nn_mc_dropout
0.1,0.7720588235294118,0.39144524732263497,79,nn_mc_dropout
0.15000000000000002,0.7500000000000001,0.38682943621032523,118,nn_mc_dropout
0.2,0.6630434782608691,0.38797316201893445,157,nn_mc_dropout
0.25,0.5662790697674406,0.38866264969489767,196,nn_mc_dropout
0.3,0.5103658536585348,0.46047040588942806,236,nn_mc_dropout
0.35000000000000003,0.48055555555555357,0.4505880660831033,275,nn_mc_dropout
0.4,0.48535900521459896,0.415403013404325,314,nn_mc_dropout
0.45,0.48329944815567655,0.4345800414475127,353,nn_mc_dropout
0.5,0.4346917450365711,0.408737271569413,392,nn_mc_dropout
0.55,0.4866439043984723,0.4260545479765063,432,nn_mc_dropout
0.6000000000000001,0.44589620905410243,0.40482191930138145,471,nn_mc_dropout
0.6500000000000001,0.4078437973405138,0.3835244417933905,510,nn_mc_dropout
0.7000000000000001,0.3796020679931056,0.36670560313404243,549,nn_mc_dropout
0.7500000000000001,0.4352272727272739,0.3832109853772477,589,nn_mc_dropout
0.8,0.4060070671378121,0.3669233079746338,628,nn_mc_dropout
0.8500000000000001,0.4863661658319454,0.3304734289715096,667,nn_mc_dropout
0.9000000000000001,0.5221518987341809,0.32806808885349914,706,nn_mc_dropout
0.9500000000000001,0.6040300751879731,0.2919807767594997,745,nn_mc_dropout
1.0,0.6474051353089625,0.28297831030931186,784,nn_mc_dropout
0.05,0.6666666666666667,0.5699774180481786,40,nn_deep_ensemble
0.1,0.7205882352941176,0.391445276322849,79,nn_deep_ensemble
0.15000000000000002,0.7227722772277227,0.30219779764430166,118,nn_deep_ensemble
0.2,0.6697080291970798,0.3897014908402301,157,nn_deep_ensemble
0.25,0.6286549707602325,0.338440911516865,196,nn_deep_ensemble
0.3,0.4712643678160905,0.392616496309735,236,nn_deep_ensemble
0.35000000000000003,0.46986817325800195,0.4547521769600795,275,nn_deep_ensemble
0.4,0.4760746147607443,0.41804984976138815,314,nn_deep_ensemble
0.45,0.5187165775401053,0.44014578205893073,353,nn_deep_ensemble
0.5,0.5176252319109446,0.41223932736585983,392,nn_deep_ensemble
0.55,0.510599636583887,0.42733549962262113,432,nn_deep_ensemble
0.6000000000000001,0.6380782464636154,0.34315052600287854,471,nn_deep_ensemble
0.6500000000000001,0.6122377212519037,0.3288613774960251,510,nn_deep_ensemble
0.7000000000000001,0.6282546282546272,0.32563043551182186,549,nn_deep_ensemble
0.7500000000000001,0.6576860841423949,0.2944383117521707,589,nn_deep_ensemble
0.8,0.6415307971014504,0.28432186570882273,628,nn_deep_ensemble
0.8500000000000001,0.6274052065648014,0.2748774990229271,667,nn_deep_ensemble
0.9000000000000001,0.6449087771203184,0.258406047979111,706,nn_deep_ensemble
0.9500000000000001,0.6574675324675355,0.2765708104180552,745,nn_deep_ensemble
1.0,0.6572008113590296,0.2695891237327671,784,nn_deep_ensemble
