Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,0.3513513513513513,0.3714771342316775,40,Task_0,gp_exact
0.1,0.17333333333333334,0.22575483515240546,79,Task_0,gp_exact
0.15000000000000002,0.11711711711711714,0.16458853215408992,118,Task_0,gp_exact
0.2,0.47619047619047555,0.22921216845727474,157,Task_0,gp_exact
0.25,0.5722222222222215,0.2669279450522441,196,Task_0,gp_exact
0.3,0.6567441860465106,0.33668082226702023,236,Task_0,gp_exact
0.35000000000000003,0.5670682730923678,0.30473709200075455,275,Task_0,gp_exact
0.4,0.5590643274853783,0.31469459585706644,314,Task_0,gp_exact
0.45,0.4963655244029055,0.28964349057438127,353,Task_0,gp_exact
0.5,0.5239436619718293,0.3004275101197388,392,Task_0,gp_exact
0.55,0.47328244274808995,0.27952516401849165,432,Task_0,gp_exact
0.6000000000000001,0.43356643356643204,0.26224327663907804,471,Task_0,gp_exact
0.6500000000000001,0.5274201239866464,0.2945895626005775,510,Task_0,gp_exact
0.7000000000000001,0.48959716688800303,0.2794274750526274,549,Task_0,gp_exact
0.7500000000000001,0.5097014925373143,0.2864953785391564,589,Task_0,gp_exact
0.8,0.561549707602341,0.3093695492090355,628,Task_0,gp_exact
0.8500000000000001,0.5617408906882619,0.31112601344923724,667,Task_0,gp_exact
0.9000000000000001,0.5652805723228294,0.31454702740360163,706,Task_0,gp_exact
0.9500000000000001,0.6157678524604526,0.33422246446770365,745,Task_0,gp_exact
1.0,0.7606490872210976,0.3159378456594605,784,Task_0,gp_exact
0.05,,4.5435544337428274e-09,40,Task_1,gp_exact
0.1,,2.5410509402977768e-08,79,Task_1,gp_exact
0.15000000000000002,,8.158117421904777e-08,118,Task_1,gp_exact
0.2,0.8178294573643405,0.2173057230223355,157,Task_1,gp_exact
0.25,0.6677215189873412,0.18480316927230434,196,Task_1,gp_exact
0.3,0.5552631578947365,0.1586242711377719,236,Task_1,gp_exact
0.35000000000000003,0.6530303030303028,0.19557188607000728,275,Task_1,gp_exact
0.4,0.5816464237516867,0.17802422372436505,314,Task_1,gp_exact
0.45,0.6227436823104691,0.20387239257756992,353,Task_1,gp_exact
0.5,0.6900871459694987,0.25576780945726885,392,Task_1,gp_exact
0.55,0.7187499999999998,0.29713251897706006,432,Task_1,gp_exact
0.6000000000000001,0.6956115779645189,0.3025972912052052,471,Task_1,gp_exact
0.6500000000000001,0.6450216450216448,0.28717492297239905,510,Task_1,gp_exact
0.7000000000000001,0.6710380084463212,0.3127908773771621,549,Task_1,gp_exact
0.7500000000000001,0.6567732115677319,0.3147030631717278,589,Task_1,gp_exact
0.8,0.6186379928315411,0.30238525399982386,628,Task_1,gp_exact
0.8500000000000001,0.6833164300202839,0.3418382703728212,667,Task_1,gp_exact
0.9000000000000001,0.7090927708375998,0.3639257259045741,706,Task_1,gp_exact
0.9500000000000001,0.7596153846153846,0.4122513056491343,745,Task_1,gp_exact
1.0,0.7718852790120605,0.4188453626527089,784,Task_1,gp_exact
0.05,,1.1233166614506062e-10,40,Task_0,gp_nngp
0.1,0.6081081081081081,0.2281148067739028,79,Task_0,gp_nngp
0.15000000000000002,0.6214953271028038,0.29015677059906236,118,Task_0,gp_nngp
0.2,0.45547945205479334,0.23051671275296776,157,Task_0,gp_nngp
0.25,0.36538461538461314,0.19375497050644905,196,Task_0,gp_nngp
0.3,0.5303030303030287,0.22969404829557152,236,Task_0,gp_nngp
0.35000000000000003,0.5872093023255803,0.2531698845160042,275,Task_0,gp_nngp
0.4,0.5170648464163808,0.22988104749038926,314,Task_0,gp_nngp
0.45,0.4618902439024374,0.21051591084292626,353,Task_0,gp_nngp
0.5,0.605311355311354,0.2648579493210007,392,Task_0,gp_nngp
0.55,0.5467328370554163,0.24552239753824281,432,Task_0,gp_nngp
0.6000000000000001,0.5750410509031186,0.26015988991912825,471,Task_0,gp_nngp
0.6500000000000001,0.6652452025586344,0.3176830373849388,510,Task_0,gp_nngp
0.7000000000000001,0.652268208928248,0.32314512180611793,549,Task_0,gp_nngp
0.7500000000000001,0.6351851851851857,0.3266003173583183,589,Task_0,gp_nngp
0.8,0.5986038394415372,0.31369994369209403,628,Task_0,gp_nngp
0.8500000000000001,0.6499725425590352,0.3265781729839158,667,Task_0,gp_nngp
0.9000000000000001,0.619032761310455,0.315123868009812,706,Task_0,gp_nngp
0.9500000000000001,0.6392682072829163,0.33146856548613046,745,Task_0,gp_nngp
1.0,0.772769999505271,0.34747720230507073,784,Task_0,gp_nngp
0.05,,3.5241665437905542e-12,40,Task_1,gp_nngp
0.1,,1.0911739323609008e-11,79,Task_1,gp_nngp
0.15000000000000002,0.8010204081632649,0.2680280764451444,118,Task_1,gp_nngp
0.2,0.6538461538461533,0.29281399116933976,157,Task_1,gp_nngp
0.25,0.5379746835443034,0.2541091482208879,196,Task_1,gp_nngp
0.3,0.45212765957446777,0.22258568782891905,236,Task_1,gp_nngp
0.35000000000000003,0.6751152073732716,0.33151121963562047,275,Task_1,gp_nngp
