Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,0.20370370370370386,0.6499338647052595,40,Task_0,nn_evd
0.1,0.2867647058823527,0.5671738937279314,79,Task_0,nn_evd
0.15000000000000002,0.18396226415094297,0.4567156814656097,118,Task_0,nn_evd
0.2,0.13636363636363608,0.3839150766918794,157,Task_0,nn_evd
0.25,0.2784090909090907,0.3875100398242344,196,Task_0,nn_evd
0.3,0.347551342812006,0.38765326175205744,235,Task_0,nn_evd
0.35000000000000003,0.3892423366107574,0.3867550843610188,275,Task_0,nn_evd
0.4,0.4813492063492069,0.37056500495029737,314,Task_0,nn_evd
0.45,0.4381352961794614,0.3459963563987597,353,Task_0,nn_evd
0.5,0.5040145040145054,0.3747392048151848,392,Task_0,nn_evd
0.55,0.5062934027777795,0.37692618405774764,431,Task_0,nn_evd
0.6000000000000001,0.46912114014252015,0.35666742505472576,470,Task_0,nn_evd
0.6500000000000001,0.5160478288231617,0.3779112799938077,509,Task_0,nn_evd
0.7000000000000001,0.5741896758703505,0.333186712738682,549,Task_0,nn_evd
0.7500000000000001,0.5989353153877073,0.3066039018163188,588,Task_0,nn_evd
0.8,0.6018783542039361,0.31004380663315195,627,Task_0,nn_evd
0.8500000000000001,0.6383666274970623,0.30118508083923334,666,Task_0,nn_evd
0.9000000000000001,0.6217114372749923,0.2941189337885817,705,Task_0,nn_evd
0.9500000000000001,0.6246838644410713,0.28308442976313836,744,Task_0,nn_evd
1.0,0.6533161068044776,0.2867772071518187,783,Task_0,nn_evd
0.05,0.8928571428571428,0.4398721531939057,40,Task_1,nn_evd
0.1,0.6981132075471697,0.5544349989200797,79,Task_1,nn_evd
0.15000000000000002,0.6517094017094015,0.6282550945505608,118,Task_1,nn_evd
0.2,0.6437571592210766,0.6707303245125943,157,Task_1,nn_evd
0.25,0.5897821187077383,0.6661096178527577,196,Task_1,nn_evd
0.3,0.6094890510948909,0.6913891839119524,235,Task_1,nn_evd
0.35000000000000003,0.5373737373737388,0.6658600209386455,275,Task_1,nn_evd
0.4,0.49503968253968433,0.6497798260410653,314,Task_1,nn_evd
0.45,0.4632352941176491,0.63292573478517,353,Task_1,nn_evd
0.5,0.5091725214676052,0.6528449162806261,392,Task_1,nn_evd
0.55,0.5212962962962979,0.6596226187097531,431,Task_1,nn_evd
0.6000000000000001,0.5150444793301954,0.6580613826899234,470,Task_1,nn_evd
0.6500000000000001,0.5090401785714302,0.6550994035755867,509,Task_1,nn_evd
0.7000000000000001,0.4883558220889572,0.6457087997684368,549,Task_1,nn_evd
0.7500000000000001,0.4948599787309482,0.6476886112491407,588,Task_1,nn_evd
0.8,0.4968597896059052,0.6479538684761225,627,Task_1,nn_evd
0.8500000000000001,0.4967247386759598,0.6461549261257552,666,Task_1,nn_evd
0.9000000000000001,0.4992161535084985,0.6435902891102167,705,Task_1,nn_evd
0.9500000000000001,0.5213615652640058,0.6170092194257013,744,Task_1,nn_evd
1.0,0.5613266583229048,0.5753683169001028,783,Task_1,nn_evd
0.05,0.2972972972972975,0.3758434526778356,40,Task_0,nn_mc_dropout
0.1,0.4357142857142856,0.5600804210162093,79,Task_0,nn_mc_dropout
0.15000000000000002,0.2798165137614671,0.4498283696350822,118,Task_0,nn_mc_dropout
0.2,0.21034482758620643,0.38065947630330443,157,Task_0,nn_mc_dropout
0.25,0.16758241758241724,0.32871052151182567,196,Task_0,nn_mc_dropout
0.3,0.42879499217527367,0.2570670260581449,235,Task_0,nn_mc_dropout
0.35000000000000003,0.4802065404475044,0.27755752926161664,275,Task_0,nn_mc_dropout
0.4,0.5228873239436629,0.29136070323402447,314,Task_0,nn_mc_dropout
0.45,0.5880126182965308,0.3320385174310557,353,Task_0,nn_mc_dropout
0.5,0.5836363636363645,0.3386297379644915,392,Task_0,nn_mc_dropout
0.55,0.5809523809523822,0.3430403464041458,431,Task_0,nn_mc_dropout
0.6000000000000001,0.5473349244232316,0.3260472689887098,470,Task_0,nn_mc_dropout
0.6500000000000001,0.5535080304311095,0.33039859965069357,509,Task_0,nn_mc_dropout
0.7000000000000001,0.6093112244897982,0.3169195412501001,549,Task_0,nn_mc_dropout
0.7500000000000001,0.650671785028792,0.3330859210468502,588,Task_0,nn_mc_dropout
0.8,0.6599127981533733,0.3301933935829132,627,Task_0,nn_mc_dropout
0.8500000000000001,0.6527395163758801,0.3130306157074765,666,Task_0,nn_mc_dropout
