Confidence_Cutoff,AUC,Brier_Score,N_Samples,Method
0.05,0.7027027027027026,0.37582483908690656,40,nn_evd
0.1,0.6619718309859155,0.48486147728782264,79,nn_evd
0.15000000000000002,0.5573394495412838,0.44975852107361813,118,nn_evd
0.2,0.539007092198581,0.44125654615334353,157,nn_evd
0.25,0.4293785310734457,0.3861759995697939,196,nn_evd
0.3,0.461538461538461,0.391087064527912,235,nn_evd
0.35000000000000003,0.39024390243902396,0.35194546376372565,275,nn_evd
0.4,0.4189120488052887,0.3566985733297304,314,nn_evd
0.45,0.37251356238698263,0.33024641499377577,353,nn_evd
0.5,0.4139285714285742,0.3370570720778596,392,nn_evd
0.55,0.3743540051679617,0.3149941697730548,431,nn_evd
0.6000000000000001,0.5546251993620437,0.39034817778932507,470,nn_evd
0.6500000000000001,0.5485246460856239,0.3910176376256234,509,nn_evd
0.7000000000000001,0.5394543854502811,0.39126372986153873,549,nn_evd
0.7500000000000001,0.4994568169473123,0.3730565325352665,588,nn_evd
0.8,0.46829640947288004,0.3581064352784148,627,nn_evd
0.8500000000000001,0.47716359575655976,0.35812495358269214,666,nn_evd
0.9000000000000001,0.5126316770765347,0.3510068340478274,705,nn_evd
0.9500000000000001,0.566114457831324,0.3207784690673308,744,nn_evd
1.0,0.666020671834624,0.30362109409160787,783,nn_evd
0.05,0.6578947368421051,0.369608491403688,40,nn_mc_dropout
0.1,0.6710526315789473,0.2266992252931861,79,nn_mc_dropout
0.15000000000000002,0.8696969696969695,0.3779687533414858,118,nn_mc_dropout
0.2,0.8643678160919537,0.31552112132226384,157,nn_mc_dropout
0.25,0.8462962962962958,0.2707826703164332,196,nn_mc_dropout
0.3,0.7160377358490562,0.344465038806647,235,nn_mc_dropout
0.35000000000000003,0.6298527443105754,0.3493257906074739,275,nn_mc_dropout
0.4,0.6373239436619728,0.35448675602309104,314,nn_mc_dropout
0.45,0.5219435736677135,0.35845867826381406,353,nn_mc_dropout
0.5,0.4703389830508498,0.3348865045466377,392,nn_mc_dropout
0.55,0.4806267806267833,0.33956508100536714,431,nn_mc_dropout
0.6000000000000001,0.4957446808510669,0.34499822200944813,470,nn_mc_dropout
0.6500000000000001,0.4993067934244436,0.348084940518214,509,nn_mc_dropout
0.7000000000000001,0.5086032388663997,0.3218971904707957,549,nn_mc_dropout
0.7500000000000001,0.5798861480075913,0.3621837225982732,588,nn_mc_dropout
0.8,0.5985294117647061,0.3797136360149907,627,nn_mc_dropout
0.8500000000000001,0.6332209106239457,0.3441724992967827,666,nn_mc_dropout
0.9000000000000001,0.6116987179487171,0.33419780594980625,705,nn_mc_dropout
0.9500000000000001,0.6090758002745849,0.3198929078639162,744,nn_mc_dropout
1.0,0.6805017226528839,0.3016239822117795,783,nn_mc_dropout
0.05,0.90625,0.410464224922422,40,nn_deep_ensemble
0.1,0.9264705882352942,0.24678775065118616,79,nn_deep_ensemble
0.15000000000000002,0.9333333333333332,0.2979406091248699,118,nn_deep_ensemble
0.2,0.6166666666666665,0.32314831512625974,157,nn_deep_ensemble
0.25,0.5649717514124291,0.3348865079677515,196,nn_deep_ensemble
0.3,0.5572429906542052,0.29400896509757857,235,nn_deep_ensemble
0.35000000000000003,0.6330645161290321,0.30996103563438965,275,nn_deep_ensemble
0.4,0.6338028169014089,0.28174000052351955,314,nn_deep_ensemble
0.45,0.5729166666666682,0.2946570186188324,353,nn_deep_ensemble
0.5,0.5737089201877952,0.27355323771587114,392,nn_deep_ensemble
0.55,0.48471865181376994,0.34014112532335106,431,nn_deep_ensemble
0.6000000000000001,0.4572104018912555,0.3449984456497627,470,nn_deep_ensemble
0.6500000000000001,0.4594771241830091,0.32678204194868987,509,nn_deep_ensemble
0.7000000000000001,0.45105013550135786,0.3520859620356865,549,nn_deep_ensemble
0.7500000000000001,0.4210942441492737,0.3365728336414693,588,nn_deep_ensemble
0.8,0.39486951364175504,0.32236905099307767,627,nn_deep_ensemble
0.8500000000000001,0.5280354131534558,0.3754446628279296,666,nn_deep_ensemble
0.9000000000000001,0.5549333333333318,0.390852701779512,705,nn_deep_ensemble
0.9500000000000001,0.5924156896801257,0.37774586678300875,744,nn_deep_ensemble
1.0,0.6640288544358297,0.3638798219600669,783,nn_deep_ensemble
