Confidence_Cutoff,AUC,Brier_Score,N_Samples,Method
0.05,0.303030303030303,0.40302229003057816,40,nn_evd
0.1,0.39855072463768104,0.39233932008063405,79,nn_evd
0.15000000000000002,0.524038461538461,0.46651907946347926,118,nn_evd
0.2,0.48695652173912973,0.4505198562545613,157,nn_evd
0.25,0.3884393063583808,0.3950761566800203,196,nn_evd
0.3,0.4166666666666662,0.39630108935084873,235,nn_evd
0.35000000000000003,0.354683195592286,0.35832511073737877,275,nn_evd
0.4,0.3924703455389388,0.36227862662426136,314,nn_evd
0.45,0.3462238398544156,0.33375654062188304,353,nn_evd
0.5,0.38461538461538736,0.33833690958995843,392,nn_evd
0.55,0.48093994778068117,0.3687621421113958,431,nn_evd
0.6000000000000001,0.43961813842482367,0.3480779405951217,470,nn_evd
0.6500000000000001,0.4030634573304185,0.32862161553657765,509,nn_evd
0.7000000000000001,0.47895451459606486,0.32361501275665333,549,nn_evd
0.7500000000000001,0.49204495694059336,0.32862316430953153,588,nn_evd
0.8,0.5380952380952378,0.3001292487989043,627,nn_evd
0.8500000000000001,0.6192893401015223,0.32773760437908145,666,nn_evd
0.9000000000000001,0.6335006846188945,0.32306616664615934,705,nn_evd
0.9500000000000001,0.6285242745151961,0.32648019765328967,744,nn_evd
1.0,0.6824935400516784,0.30610583232234445,783,nn_evd
0.05,,3.233061004208224e-16,40,nn_mc_dropout
0.1,1.0,0.2314083470563198,79,nn_mc_dropout
0.15000000000000002,0.6869158878504669,0.4544156333636274,118,nn_mc_dropout
0.2,0.6070921985815598,0.44136289229496356,157,nn_mc_dropout
0.25,0.5876685934489396,0.4358940720162214,196,nn_mc_dropout
0.3,0.5979462875197468,0.3878379772714831,235,nn_mc_dropout
0.35000000000000003,0.5673963133640549,0.38607781464744145,275,nn_mc_dropout
0.4,0.5517415446744081,0.3552943184002654,314,nn_mc_dropout
0.45,0.46366177498253214,0.38671602639235786,353,nn_mc_dropout
0.5,0.41533646322379003,0.36095909059073816,392,nn_mc_dropout
0.55,0.37613378684807575,0.3384189462043157,431,nn_mc_dropout
0.6000000000000001,0.3444963655244062,0.31903518425042593,470,nn_mc_dropout
0.6500000000000001,0.31983610508556604,0.3031200780109385,509,nn_mc_dropout
0.7000000000000001,0.41781450872360193,0.3311516259527525,549,nn_mc_dropout
0.7500000000000001,0.4377358490566041,0.33530241269400196,588,nn_mc_dropout
0.8,0.5245707519242148,0.3724462076982438,627,nn_mc_dropout
0.8500000000000001,0.5806210250654684,0.3581417154506085,666,nn_mc_dropout
0.9000000000000001,0.6182121971595643,0.3456048777573006,705,nn_mc_dropout
0.9500000000000001,0.6334458341605439,0.3252541889928615,744,nn_mc_dropout
1.0,0.6709732988802743,0.3137280029977643,783,nn_mc_dropout
0.05,0.6562499999999998,0.4104642589734841,40,nn_deep_ensemble
0.1,0.5820895522388063,0.24955197106945262,79,nn_deep_ensemble
0.15000000000000002,0.7621359223300967,0.3019788504933211,118,nn_deep_ensemble
0.2,0.5035971223021577,0.32471822376017534,157,nn_deep_ensemble
0.25,0.5340909090909084,0.3361496648927824,196,nn_deep_ensemble
0.3,0.5309523809523804,0.29794062301542695,235,nn_deep_ensemble
0.35000000000000003,0.5445344129554651,0.26514339865635644,275,nn_deep_ensemble
0.4,0.5457746478873244,0.2388507696086367,314,nn_deep_ensemble
0.45,0.4871473354231992,0.2588289943223473,353,nn_deep_ensemble
0.5,0.4493371212121238,0.275242956589361,392,nn_deep_ensemble
0.55,0.43041237113402375,0.2867122567030059,431,nn_deep_ensemble
0.6000000000000001,0.4450216450216484,0.36849702136998314,470,nn_deep_ensemble
0.6500000000000001,0.4437562437562471,0.3500742757581252,509,nn_deep_ensemble
0.7000000000000001,0.45536320434487776,0.3525502296371516,549,nn_deep_ensemble
0.7500000000000001,0.4234532828282843,0.33614965820221904,588,nn_deep_ensemble
0.8,0.3978351126927637,0.32236904619120843,627,nn_deep_ensemble
0.8500000000000001,0.42107304460245476,0.3274091352992497,666,nn_deep_ensemble
0.9000000000000001,0.5077627388535011,0.3630975682323969,705,nn_deep_ensemble
0.9500000000000001,0.581866464339907,0.38495449568304646,744,nn_deep_ensemble
1.0,0.6700581395348819,0.35997173816217687,783,nn_deep_ensemble
