Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,0.0,0.36357702398882896,40,Task_0,nn_evd
0.1,0.0,0.2244158071185423,79,Task_0,nn_evd
0.15000000000000002,0.6270270270270268,0.500635904782137,118,Task_0,nn_evd
0.2,0.563218390804597,0.4793796442327015,157,Task_0,nn_evd
0.25,0.5134920634920629,0.46386724909080634,196,Task_0,nn_evd
0.3,0.48842592592592526,0.4516925111792914,235,Task_0,nn_evd
0.35000000000000003,0.41865079365079344,0.41389765163551434,275,Task_0,nn_evd
0.4,0.3663194444444461,0.3819394524141582,314,Task_0,nn_evd
0.45,0.45687500000000253,0.4097462960349002,353,Task_0,nn_evd
0.5,0.46222791293214105,0.4075256576483696,392,Task_0,nn_evd
0.55,0.419669844222277,0.3844619604949966,431,Task_0,nn_evd
0.6000000000000001,0.3851899274434517,0.364411926110992,470,Task_0,nn_evd
0.6500000000000001,0.35671936758893596,0.3468418468823319,509,Task_0,nn_evd
0.7000000000000001,0.33082844574780335,0.32999763822339245,549,Task_0,nn_evd
0.7500000000000001,0.4153554778554786,0.32555374473879023,588,Task_0,nn_evd
0.8,0.5085937499999995,0.31457149152258784,627,Task_0,nn_evd
0.8500000000000001,0.518662287249924,0.32090648473090677,666,Task_0,nn_evd
0.9000000000000001,0.593025030525029,0.30574620431979727,705,Task_0,nn_evd
0.9500000000000001,0.6420731707317058,0.29466627122092465,744,Task_0,nn_evd
1.0,0.6548772609819105,0.28613732706327877,783,Task_0,nn_evd
0.05,0.5937500000000001,0.6321356943437437,40,Task_1,nn_evd
0.1,0.30158730158730124,0.46605885701245453,79,Task_1,nn_evd
0.15000000000000002,0.20000000000000073,0.36662954139563075,118,Task_1,nn_evd
0.2,0.1507936507936511,0.30383485831608137,157,Task_1,nn_evd
0.25,0.3681917211328979,0.3501921967787989,196,Task_1,nn_evd
0.3,0.30615942028985554,0.3094557651335672,235,Task_1,nn_evd
0.35000000000000003,0.5376744186046515,0.3896770303319398,275,Task_1,nn_evd
0.4,0.6167247386759585,0.4383529836544549,314,Task_1,nn_evd
0.45,0.6094890510948909,0.39112357399002884,353,Task_1,nn_evd
0.5,0.5574104234527693,0.3666312280694793,392,Task_1,nn_evd
0.55,0.5200892857142861,0.3475080110903713,431,Task_1,nn_evd
0.6000000000000001,0.4867166212534063,0.329155800125064,470,Task_1,nn_evd
0.6500000000000001,0.5154320987654324,0.3425966469629633,509,Task_1,nn_evd
0.7000000000000001,0.5364485981308413,0.3136044383912919,549,Task_1,nn_evd
0.7500000000000001,0.5918478260869566,0.3143470048831999,588,Task_1,nn_evd
0.8,0.570918367346939,0.30403383674172013,627,Task_1,nn_evd
0.8500000000000001,0.5880077369439074,0.28513275076176,666,Task_1,nn_evd
0.9000000000000001,0.6301470588235295,0.26181525279310464,705,Task_1,nn_evd
0.9500000000000001,0.6782043823928642,0.27862199868833737,744,Task_1,nn_evd
1.0,0.6775989560678557,0.285045552199804,783,Task_1,nn_evd
0.05,,7.501365408286448e-16,40,Task_0,nn_mc_dropout
0.1,0.10810810810810761,0.3758434547905391,79,Task_0,nn_mc_dropout
0.15000000000000002,0.424528301886792,0.45674455311546724,118,Task_0,nn_mc_dropout
0.2,0.42077464788732344,0.38560054172676533,157,Task_0,nn_mc_dropout
0.25,0.33749999999999947,0.33486919293954753,196,Task_0,nn_mc_dropout
0.3,0.2786697247706418,0.2934357814662187,235,Task_0,nn_mc_dropout
0.35000000000000003,0.37549407114624533,0.3084520214530966,275,Task_0,nn_mc_dropout
0.4,0.442890442890444,0.2678229046387059,314,Task_0,nn_mc_dropout
0.45,0.48571428571428726,0.28296387693413766,353,Task_0,nn_mc_dropout
0.5,0.45104333868379004,0.26501952485589036,392,Task_0,nn_mc_dropout
0.55,0.5409882890602703,0.3057284200256856,431,Task_0,nn_mc_dropout
0.6000000000000001,0.5869518716577556,0.30221370420298105,470,Task_0,nn_mc_dropout
0.6500000000000001,0.6486275733000642,0.2945247714738672,509,Task_0,nn_mc_dropout
0.7000000000000001,0.6228629382787617,0.2817181515203393,549,Task_0,nn_mc_dropout
0.7500000000000001,0.6479761904761916,0.28238096808848084,588,Task_0,nn_mc_dropout
0.8,0.6669637551990497,0.2597688875462117,627,Task_0,nn_mc_dropout
0.8500000000000001,0.6808403361344537,0.2852548088274979,666,Task_0,nn_mc_dropout
0.9000000000000001,0.6919999999999996,0.2882299554939228,705,Task_0,nn_mc_dropout
0.9500000000000001,0.7115725190839688,0.28257399360875163,744,Task_0,nn_mc_dropout
1.0,0.7153854435831171,0.2822985633235327,783,Task_0,nn_mc_dropout
0.05,0.3333333333333337,0.5339571385053872,40,Task_1,nn_mc_dropout
0.1,0.2980769230769226,0.5139951572179438,79,Task_1,nn_mc_dropout
0.15000000000000002,0.2790697674418613,0.39004850788440937,118,Task_1,nn_mc_dropout
0.2,0.30991735537190174,0.31247975966527947,157,Task_1,nn_mc_dropout
0.25,0.2522522522522528,0.35789591989527925,196,Task_1,nn_mc_dropout
0.3,0.22666666666666713,0.3203678363759988,235,Task_1,nn_mc_dropout
0.35000000000000003,0.19162640901771372,0.2849548968453466,275,Task_1,nn_mc_dropout
0.4,0.3455882352941179,0.3160714446535938,314,Task_1,nn_mc_dropout
0.45,0.3069029850746272,0.29363127979320636,353,Task_1,nn_mc_dropout
0.5,0.2750836120401341,0.2713750443249883,392,Task_1,nn_mc_dropout
0.55,0.2500000000000002,0.2528296149425519,431,Task_1,nn_mc_dropout
0.6000000000000001,0.38121546961325986,0.22220712597288003,470,Task_1,nn_mc_dropout
0.6500000000000001,0.5982824427480917,0.3156071559912511,509,Task_1,nn_mc_dropout
0.7000000000000001,0.6457746478873241,0.35581133885579114,549,Task_1,nn_mc_dropout
0.7500000000000001,0.6409489633173847,0.36504060725340803,588,Task_1,nn_mc_dropout
0.8,0.605936158297555,0.3519680624525622,627,Task_1,nn_mc_dropout
0.8500000000000001,0.5732517482517486,0.33784941103295374,666,Task_1,nn_mc_dropout
0.9000000000000001,0.5847044485070082,0.347758338701258,705,Task_1,nn_mc_dropout
0.9500000000000001,0.6833910034602078,0.31799851352910596,744,Task_1,nn_mc_dropout
1.0,0.6998695084819488,0.3036964665275498,783,Task_1,nn_mc_dropout
0.05,,1.1562464703945352e-15,40,Task_0,nn_deep_ensemble
0.1,0.507042253521127,0.23885076992801244,79,Task_0,nn_deep_ensemble
0.15000000000000002,0.6141975308641968,0.3822923656497884,118,Task_0,nn_deep_ensemble
