Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,1.0,0.37580532536075484,40,Task_0,nn_evd
0.1,0.6575342465753424,0.4778980350292892,79,Task_0,nn_evd
0.15000000000000002,0.5280373831775692,0.4543162711713319,118,Task_0,nn_evd
0.2,0.4909090909090902,0.4377510270426722,157,Task_0,nn_evd
0.25,0.5393258426966286,0.46674334444602616,196,Task_0,nn_evd
0.3,0.561293688054251,0.48452024684824974,235,Task_0,nn_evd
0.35000000000000003,0.48207885304659454,0.44671108075057003,275,Task_0,nn_evd
0.4,0.4194931773879159,0.41266877438914595,314,Task_0,nn_evd
0.45,0.3701410388716919,0.38271532680261927,353,Task_0,nn_evd
0.5,0.39915966386554935,0.3854534281064658,392,Task_0,nn_evd
0.55,0.4629391602399344,0.4078457980726149,431,Task_0,nn_evd
0.6000000000000001,0.503546099290783,0.3942303853480151,470,Task_0,nn_evd
0.6500000000000001,0.537113686534219,0.3850472570555898,509,Task_0,nn_evd
0.7000000000000001,0.5067740286298594,0.36865732815781593,549,Task_0,nn_evd
0.7500000000000001,0.5398041719880811,0.33979578779504904,588,Task_0,nn_evd
0.8,0.564298561151079,0.3564668079833861,627,Task_0,nn_evd
0.8500000000000001,0.5421452702702694,0.3450251658538538,666,Task_0,nn_evd
0.9000000000000001,0.5468559218559204,0.3289101476348468,705,Task_0,nn_evd
0.9500000000000001,0.550068870523414,0.32902547215294825,744,Task_0,nn_evd
1.0,0.6167097329888009,0.3218086222948678,783,Task_0,nn_evd
0.05,0.44791666666666663,0.42819334642134155,40,Task_1,nn_evd
0.1,0.49670329670329666,0.40462110188411415,79,Task_1,nn_evd
0.15000000000000002,0.48495370370370366,0.39249740613167167,118,Task_1,nn_evd
0.2,0.47850599013389705,0.37749377110940674,157,Task_1,nn_evd
0.25,0.43854166666666666,0.3511743265591745,196,Task_1,nn_evd
0.3,0.4691729323308271,0.32411571972517217,235,Task_1,nn_evd
0.35000000000000003,0.5066666666666667,0.3402404288987011,275,Task_1,nn_evd
0.4,0.5651678998292544,0.33121540462952076,314,Task_1,nn_evd
0.45,0.6252172750367695,0.34617849362530784,353,Task_1,nn_evd
0.5,0.6169216716145238,0.3494059114249438,392,Task_1,nn_evd
0.55,0.6441539578794482,0.36809300573221004,431,Task_1,nn_evd
0.6000000000000001,0.6622159090909094,0.38697612230869205,470,Task_1,nn_evd
0.6500000000000001,0.6508567931456553,0.39328219656839697,509,Task_1,nn_evd
0.7000000000000001,0.661344244299187,0.38614807876546936,549,Task_1,nn_evd
0.7500000000000001,0.6603338840100864,0.4012553425585424,588,Task_1,nn_evd
