Confidence_Cutoff,AUC,Brier_Score,N_Samples,Method
0.05,,9.012136894835902e-05,40,gp_exact
0.1,,0.0007248572044179287,79,gp_exact
0.15000000000000002,0.8073394495412841,0.14619598239281031,118,gp_exact
0.2,0.8647482014388487,0.281656185681214,157,gp_exact
0.25,0.8195266272189344,0.2574182189811673,196,gp_exact
0.3,0.8041610131162364,0.22469003529817647,235,gp_exact
0.35000000000000003,0.8068669527896993,0.21141391840426954,275,gp_exact
0.4,0.7926748057713654,0.2205750302892073,314,gp_exact
0.45,0.7801851851851861,0.2274697348425551,353,gp_exact
0.5,0.7738212990438526,0.2389342605363275,392,gp_exact
0.55,0.7687165775401087,0.24878485409352996,431,gp_exact
0.6000000000000001,0.7392156862745118,0.25893860430062887,470,gp_exact
0.6500000000000001,0.7151174668028625,0.26358040953880524,509,gp_exact
0.7000000000000001,0.6917879417879443,0.27516505397324437,549,gp_exact
0.7500000000000001,0.6793786407767006,0.27326953308977414,588,gp_exact
0.8,0.6768058076225049,0.2748968999812142,627,gp_exact
0.8500000000000001,0.6663807890222978,0.2733399572701661,666,gp_exact
0.9000000000000001,0.665670898680606,0.2731693355575018,705,gp_exact
0.9500000000000001,0.6650371068441494,0.27269525358563323,744,gp_exact
1.0,0.6567075796726938,0.2714511568357823,783,gp_exact
0.05,1.0,0.00010087247186490898,40,gp_nngp
0.1,1.0,0.00038497269685988216,79,gp_nngp
0.15000000000000002,0.9075471698113207,0.19167177268037222,118,gp_nngp
0.2,0.8607142857142853,0.1526723657761169,157,gp_nngp
0.25,0.8219047619047617,0.13574070859002613,196,gp_nngp
0.3,0.803827751196172,0.1707743706996734,235,gp_nngp
0.35000000000000003,0.8247933884297519,0.21669364790313922,275,gp_nngp
0.4,0.8167870036101087,0.21852722789446516,314,gp_nngp
0.45,0.7967559596952578,0.19901906142985457,353,gp_nngp
0.5,0.7707780725022119,0.19056670994066827,392,gp_nngp
0.55,0.7501006846556602,0.18639830453329626,431,gp_nngp
0.6000000000000001,0.7726997578692512,0.21874602089333275,470,gp_nngp
0.6500000000000001,0.7458240534521179,0.21451802366326278,509,gp_nngp
0.7000000000000001,0.7379125563268808,0.2177803191651283,549,gp_nngp
0.7500000000000001,0.7746728577458856,0.23575463903251817,588,gp_nngp
0.8,0.7453416149068327,0.23329821721628707,627,gp_nngp
0.8500000000000001,0.7216799763383613,0.2315973037196174,666,gp_nngp
0.9000000000000001,0.7109500805152974,0.23240603092882642,705,gp_nngp
0.9500000000000001,0.709955440900562,0.23250627430065052,744,gp_nngp
1.0,0.7010658914728669,0.2338461363502083,783,gp_nngp
0.05,,2.5681408887618497e-05,40,svgp_ensemble_uniform
0.1,0.9121621621621622,0.3643123831951734,79,svgp_ensemble_uniform
0.15000000000000002,0.6249999999999993,0.2832464556333976,118,svgp_ensemble_uniform
0.2,0.6247086247086239,0.30501952003497657,157,svgp_ensemble_uniform
0.25,0.5828651685393252,0.3169788626706859,196,svgp_ensemble_uniform
0.3,0.5637209302325574,0.32136329300414385,235,svgp_ensemble_uniform
0.35000000000000003,0.549333333333333,0.32558100054223116,275,svgp_ensemble_uniform
0.4,0.5457746478873251,0.3285653692551607,314,svgp_ensemble_uniform
0.45,0.5398264984227152,0.3311965189550737,353,svgp_ensemble_uniform
0.5,0.5389527458493002,0.33396069499066533,392,svgp_ensemble_uniform
0.55,0.4909831297265886,0.3149355949670627,431,svgp_ensemble_uniform
0.6000000000000001,0.4486975013290841,0.2971499088080825,470,svgp_ensemble_uniform
0.6500000000000001,0.41586597684159066,0.28264165960179133,509,svgp_ensemble_uniform
0.7000000000000001,0.4864008941877829,0.2999706436760827,549,svgp_ensemble_uniform
0.7500000000000001,0.452984038861903,0.2866271684761556,588,svgp_ensemble_uniform
0.8,0.4679144385026734,0.28728257477025587,627,svgp_ensemble_uniform
0.8500000000000001,0.44191919191919027,0.2770132779559454,666,svgp_ensemble_uniform
0.9000000000000001,0.49173647271903764,0.2886327144571455,705,svgp_ensemble_uniform
0.9500000000000001,0.46589446589446276,0.279264670154699,744,svgp_ensemble_uniform
1.0,0.7131244616709717,0.341760742104297,783,svgp_ensemble_uniform
0.05,,1.2440661236614655e-05,40,svgp_ensemble_mse
0.1,0.8974358974358974,0.21736790050937663,79,svgp_ensemble_mse
0.15000000000000002,0.6909090909090905,0.2814158870029999,118,svgp_ensemble_mse
0.2,0.6436781609195393,0.3049691657973341,157,svgp_ensemble_mse
0.25,0.629888268156424,0.318275882059032,196,svgp_ensemble_mse
0.3,0.6438679245283013,0.3654367326777423,235,svgp_ensemble_mse
0.35000000000000003,0.5526315789473678,0.33213690402366675,275,svgp_ensemble_mse
0.4,0.48750000000000115,0.3060048211605042,314,svgp_ensemble_mse
0.45,0.5132783882783907,0.3114460554158211,353,svgp_ensemble_mse
0.5,0.5202312138728353,0.3142206408461298,392,svgp_ensemble_mse
0.55,0.5304093567251493,0.31555245691605505,431,svgp_ensemble_mse
0.6000000000000001,0.48567603748327004,0.2982291602543693,470,svgp_ensemble_mse
0.6500000000000001,0.4449350012263956,0.2816259779524954,509,svgp_ensemble_mse
0.7000000000000001,0.4105001131477746,0.266941713062695,549,svgp_ensemble_mse
0.7500000000000001,0.4394285714285728,0.27041806127183454,588,svgp_ensemble_mse
0.8,0.5014907573047105,0.2856042124640031,627,svgp_ensemble_mse
0.8500000000000001,0.5089550315680954,0.2849938038169756,666,svgp_ensemble_mse
0.9000000000000001,0.48076923076922834,0.275270783582653,705,svgp_ensemble_mse
0.9500000000000001,0.5535579819277083,0.293583964171617,744,svgp_ensemble_mse
1.0,0.723298880275623,0.32453160350975213,783,svgp_ensemble_mse
0.05,,1.4589063452498513e-05,40,svgp_ensemble_nll
0.1,0.8684210526315789,0.22137397417596716,79,svgp_ensemble_nll
0.15000000000000002,0.6454545454545448,0.2809024510551537,118,svgp_ensemble_nll
0.2,0.6130536130536122,0.30698066342575825,157,svgp_ensemble_nll
0.25,0.588483146067415,0.3183327083859489,196,svgp_ensemble_nll
0.3,0.6224328593996835,0.3641699994104762,235,svgp_ensemble_nll
0.35000000000000003,0.5338753387533869,0.33097024673548203,275,svgp_ensemble_nll
0.4,0.4707287933094396,0.3049281031461228,314,svgp_ensemble_nll
0.45,0.42229367631297177,0.28345767745734285,353,svgp_ensemble_nll
0.5,0.5312500000000028,0.31216385601070606,392,svgp_ensemble_nll
0.55,0.48092105263158236,0.29269311759902455,431,svgp_ensemble_nll
0.6000000000000001,0.49572649572649913,0.2943331582386796,470,svgp_ensemble_nll
0.6500000000000001,0.45725548164572893,0.2793483418137579,509,svgp_ensemble_nll
0.7000000000000001,0.42172233583276864,0.264935126269628,549,svgp_ensemble_nll
0.7500000000000001,0.5020898641588308,0.2813350757598785,588,svgp_ensemble_nll
0.8,0.5068452380952375,0.2813469459164017,627,svgp_ensemble_nll
0.8500000000000001,0.47703081232492844,0.27101775160395797,666,svgp_ensemble_nll
0.9000000000000001,0.523395117540685,0.2808197176669611,705,svgp_ensemble_nll
0.9500000000000001,0.5599547511312195,0.28954720268478645,744,svgp_ensemble_nll
1.0,0.7260981912144688,0.3174545994972086,783,svgp_ensemble_nll
0.05,,0.002076379608735706,40,nnsvgp_ensemble_uniform
0.1,0.7105263157894737,0.20142099807462852,79,nnsvgp_ensemble_uniform
0.15000000000000002,0.7461773700305805,0.3310876373826302,118,nnsvgp_ensemble_uniform
0.2,0.564814814814814,0.27712996085343544,157,nnsvgp_ensemble_uniform
0.25,0.4595103578154417,0.24053855756673648,196,nnsvgp_ensemble_uniform
