Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,,5.4009108363985634e-08,40,Task_0,gp_exact
0.1,,1.3212008070363016e-07,79,Task_0,gp_exact
0.15000000000000002,,3.001195379247688e-07,118,Task_0,gp_exact
0.2,0.8026315789473679,0.1255252687519986,157,Task_0,gp_exact
0.25,0.8037634408602142,0.18977667136167786,196,Task_0,gp_exact
0.3,0.7375565610859713,0.22805094061017156,236,Task_0,gp_exact
0.35000000000000003,0.629343629343627,0.20135771173185152,275,Task_0,gp_exact
0.4,0.6493174061433425,0.22837537875826106,314,Task_0,gp_exact
0.45,0.5765151515151493,0.20814461532549614,353,Task_0,gp_exact
0.5,0.5198087431693968,0.1916359787277692,392,Task_0,gp_exact
0.55,0.6370833333333319,0.2427135173473903,432,Task_0,gp_exact
0.6000000000000001,0.6446633825944158,0.25445472197769303,471,Task_0,gp_exact
0.6500000000000001,0.5916214587100648,0.2386978131535452,510,Task_0,gp_exact
0.7000000000000001,0.6075295275590545,0.24828762937303753,549,Task_0,gp_exact
0.7500000000000001,0.656771799628943,0.2750968746331518,589,Task_0,gp_exact
0.8,0.6494861660079069,0.27892834133358485,628,Task_0,gp_exact
0.8500000000000001,0.6935064935064955,0.3110341686685581,667,Task_0,gp_exact
0.9000000000000001,0.6945422535211292,0.3236550070041101,706,Task_0,gp_exact
0.9500000000000001,0.7259701492537339,0.3526970278222139,745,Task_0,gp_exact
1.0,0.7898382229258418,0.3889599205144602,784,Task_0,gp_exact
0.05,,3.315390787300732e-05,40,Task_1,gp_exact
0.1,,5.4924498130492094e-05,79,Task_1,gp_exact
0.15000000000000002,,8.729043474426487e-05,118,Task_1,gp_exact
0.2,,0.00012814814184726293,157,Task_1,gp_exact
0.25,0.9161849710982658,0.077224496465605,196,Task_1,gp_exact
0.3,0.8705882352941174,0.14875592527186626,236,Task_1,gp_exact
0.35000000000000003,0.7935174069627849,0.172127128010423,275,Task_1,gp_exact
0.4,0.6943277310924367,0.15432335412335058,314,Task_1,gp_exact
0.45,0.7363636363636362,0.20212580453579013,353,Task_1,gp_exact
0.5,0.7241623407267578,0.2138667358940484,392,Task_1,gp_exact
0.55,0.6849094567404426,0.21126734437812866,432,Task_1,gp_exact
0.6000000000000001,0.6931346951313162,0.22749041002782644,471,Task_1,gp_exact
0.6500000000000001,0.6901204819277107,0.2379867080295042,510,Task_1,gp_exact
0.7000000000000001,0.7545174781030537,0.2854578529928564,549,Task_1,gp_exact
0.7500000000000001,0.7600077230016734,0.3017973800290369,589,Task_1,gp_exact
0.8,0.7633691864868961,0.31946475583891304,628,Task_1,gp_exact
0.8500000000000001,0.762664640324215,0.3313871282992677,667,Task_1,gp_exact
0.9000000000000001,0.757547169811321,0.3413731808871275,706,Task_1,gp_exact
0.9500000000000001,0.7523550724637682,0.3477892510882233,745,Task_1,gp_exact
1.0,0.7377162629757784,0.3495578425375623,784,Task_1,gp_exact
0.05,,1.0634508720250934e-10,40,Task_0,gp_nngp
0.1,0.7714285714285714,0.4837897467023983,79,Task_0,gp_nngp
0.15000000000000002,0.5094339622641509,0.3823014490239125,118,Task_0,gp_nngp
0.2,0.5758865248226943,0.4367425321298779,157,Task_0,gp_nngp
0.25,0.5320150659133692,0.42567505982238485,196,Task_0,gp_nngp
0.3,0.5134770889487853,0.41924078233769135,236,Task_0,gp_nngp
0.35000000000000003,0.4994918699186973,0.41551750098319296,275,Task_0,gp_nngp
0.4,0.49369582348305574,0.4109209404524301,314,Task_0,gp_nngp
0.45,0.48920634920634753,0.4095951484672278,353,Task_0,gp_nngp
0.5,0.43778409090908926,0.3830401722115837,392,Task_0,gp_nngp
0.55,0.49891774891774754,0.40482502210416316,432,Task_0,gp_nngp
0.6000000000000001,0.45517377567140466,0.3829415957094446,471,Task_0,gp_nngp
0.6500000000000001,0.4193959243085868,0.36380824223990016,510,Task_0,gp_nngp
0.7000000000000001,0.3880471380471372,0.3460433666655154,549,Task_0,gp_nngp
0.7500000000000001,0.4054366685945648,0.34704622661239426,589,Task_0,gp_nngp
0.8,0.4240282685512395,0.3485659056267449,628,Task_0,gp_nngp
0.8500000000000001,0.4357615894039773,0.34800720548816283,667,Task_0,gp_nngp
0.9000000000000001,0.4118935837245742,0.3364161852921802,706,Task_0,gp_nngp
0.9500000000000001,0.42529585798817054,0.33616576910487606,745,Task_0,gp_nngp
1.0,0.6728343145500448,0.34920108453625226,784,Task_0,gp_nngp
0.05,0.6666666666666667,0.4143628127629488,40,Task_1,gp_nngp
0.1,0.5487528344671199,0.45609343573465416,79,Task_1,gp_nngp
0.15000000000000002,0.46620847651775466,0.4118427787139385,118,Task_1,gp_nngp
0.2,0.4905913978494621,0.42206812397997956,157,Task_1,gp_nngp
0.25,0.5603703703703702,0.4751916418928077,196,Task_1,gp_nngp
0.3,0.5111111111111108,0.4560284224454206,236,Task_1,gp_nngp
0.35000000000000003,0.48061180525635483,0.44027875485041956,275,Task_1,gp_nngp
0.4,0.4612363387978141,0.425933551283577,314,Task_1,gp_nngp
0.45,0.44014925373134317,0.41301443194526516,353,Task_1,gp_nngp
0.5,0.4125641025641024,0.3952840022011244,392,Task_1,gp_nngp
0.55,0.39402052655064695,0.38016131195762726,432,Task_1,gp_nngp
0.6000000000000001,0.3583967529173008,0.35810488582101496,471,Task_1,gp_nngp
0.6500000000000001,0.35506329113924046,0.34831863636145827,510,Task_1,gp_nngp
0.7000000000000001,0.3908159392789374,0.3546667967387646,549,Task_1,gp_nngp
0.7500000000000001,0.4205947279574082,0.3609858111143179,589,Task_1,gp_nngp
0.8,0.4411436229618049,0.36475284728070806,628,Task_1,gp_nngp
0.8500000000000001,0.49583579847995296,0.3683761440331675,667,Task_1,gp_nngp
0.9000000000000001,0.5259155803848545,0.3815529485080698,706,Task_1,gp_nngp
0.9500000000000001,0.5562791921584112,0.39381719538745136,745,Task_1,gp_nngp
1.0,0.6183124833643866,0.38941181481371406,784,Task_1,gp_nngp
0.05,0.6388888888888888,0.37776569783091546,40,Task_0,nnsvgp_ensemble_uniform
0.1,0.3194444444444444,0.23288927111798802,79,Task_0,nnsvgp_ensemble_uniform
