Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,,1.8980110721473784e-09,40,Task_0,gp_exact
0.1,0.8055555555555555,0.23618544766110677,79,Task_0,gp_exact
0.15000000000000002,0.7428571428571424,0.38827194099806706,118,Task_0,gp_exact
0.2,0.6232394366197175,0.38455780665944134,157,Task_0,gp_exact
0.25,0.5965909090909083,0.3858013423093136,196,Task_0,gp_exact
0.3,0.5813586097946282,0.38490072040294604,235,Task_0,gp_exact
0.35000000000000003,0.6011178861788613,0.4151456497950243,275,Task_0,gp_exact
0.4,0.5794504181600963,0.41196842997649247,314,Task_0,gp_exact
0.45,0.5132275132275155,0.38323837416109274,353,Task_0,gp_exact
0.5,0.4645593869731833,0.3602414489991807,392,Task_0,gp_exact
0.55,0.42210617928633964,0.338752364738399,431,Task_0,gp_exact
0.6000000000000001,0.4922607368650568,0.3584067123868952,470,Task_0,gp_exact
0.6500000000000001,0.45114885114885483,0.3392307354831499,509,Task_0,gp_exact
0.7000000000000001,0.467725409836069,0.33928293845446866,549,Task_0,gp_exact
0.7500000000000001,0.47815855272834373,0.33811403615165814,588,Task_0,gp_exact
0.8,0.5202872531418309,0.3486036218044969,627,Task_0,gp_exact
0.8500000000000001,0.4887015177065752,0.3355542595254534,666,Task_0,gp_exact
0.9000000000000001,0.5749767677621003,0.36408134547247356,705,Task_0,gp_exact
0.9500000000000001,0.5632575757575736,0.36067115894215834,744,Task_0,gp_exact
1.0,0.6588608957794986,0.35698180444288524,783,Task_0,gp_exact
0.05,0.2643678160919538,0.6936029369754025,40,Task_1,gp_exact
0.1,0.2545454545454544,0.6139180093535299,79,Task_1,gp_exact
0.15000000000000002,0.3384615384615385,0.5822426568179361,118,Task_1,gp_exact
0.2,0.42715700141442714,0.5987842003634737,157,Task_1,gp_exact
0.25,0.4609375000000001,0.5998181147341235,196,Task_1,gp_exact
0.3,0.4724880382775127,0.6045908968019506,235,Task_1,gp_exact
0.35000000000000003,0.5133928571428581,0.6226759611988468,275,Task_1,gp_exact
0.4,0.5525210084033625,0.6376828861601949,314,Task_1,gp_exact
0.45,0.514328808446457,0.6223856321097017,353,Task_1,gp_exact
0.5,0.5233333333333349,0.6239827892542006,392,Task_1,gp_exact
