Confidence_Cutoff,AUC,Brier_Score,N_Samples,Method
0.05,0.5555555555555556,0.5484722821988743,40,nn_evd
0.1,0.27777777777777773,0.37787461164460284,79,nn_evd
0.15000000000000002,0.1869158878504673,0.2901368135969131,118,nn_evd
0.2,0.5691489361702121,0.28706626930388424,157,nn_evd
0.25,0.6492248062015498,0.28837479542558264,196,nn_evd
0.3,0.6877990430622003,0.28463273513633336,236,nn_evd
0.35000000000000003,0.6987755102040808,0.3298949998198831,275,nn_evd
0.4,0.681981101335939,0.2944210567151516,314,nn_evd
0.45,0.6930402930402919,0.29167491838996956,353,nn_evd
0.5,0.7169642857142846,0.3432755523136366,392,nn_evd
0.55,0.6782945736434096,0.3260401612015817,432,nn_evd
0.6000000000000001,0.66374634960367,0.3309836198303278,471,nn_evd
0.6500000000000001,0.6548747872599063,0.33484644551041803,510,nn_evd
0.7000000000000001,0.644736842105262,0.3378478648218013,549,nn_evd
0.7500000000000001,0.6390476190476191,0.34114774303041695,589,nn_evd
0.8,0.6501870222800463,0.315652422617832,628,nn_evd
0.8500000000000001,0.6452702702702721,0.32044977851859674,667,nn_evd
0.9000000000000001,0.6401455026455052,0.30469868788466575,706,nn_evd
0.9500000000000001,0.6383783783783815,0.2910152817318118,745,nn_evd
1.0,0.6764458516796152,0.27437660955704396,784,nn_evd
0.05,,9.086200633799646e-16,40,nn_mc_dropout
0.1,0.47887323943661975,0.4802732016161575,79,nn_mc_dropout
0.15000000000000002,0.5071428571428571,0.45448966653768347,118,nn_mc_dropout
0.2,0.5760563380281684,0.4350516044319202,157,nn_mc_dropout
0.25,0.6174334140435823,0.4637834918947204,196,nn_mc_dropout
0.3,0.5922199865861821,0.4181767269718245,236,nn_mc_dropout
0.35000000000000003,0.5949512335054484,0.3807364983298807,275,nn_mc_dropout
0.4,0.61037234042553,0.38287898350252075,314,nn_mc_dropout
0.45,0.5952883263009825,0.3838122100431077,353,nn_mc_dropout
0.5,0.5313873195229109,0.3573342672699546,392,nn_mc_dropout
0.55,0.4811025859619191,0.33484247210827073,432,nn_mc_dropout
0.6000000000000001,0.4405412438199307,0.31551939482404356,471,nn_mc_dropout
0.6500000000000001,0.5465579710144914,0.3632690075739217,510,nn_mc_dropout
0.7000000000000001,0.54372388175205,0.3638882101394591,549,nn_mc_dropout
0.7500000000000001,0.5051042415528406,0.34701091745711304,589,nn_mc_dropout
0.8,0.5446983011130657,0.3413095168804632,628,nn_mc_dropout
0.8500000000000001,0.5711920529801352,0.33719273721207743,667,nn_mc_dropout
0.9000000000000001,0.5951417004048618,0.312608571372488,706,nn_mc_dropout
0.9500000000000001,0.6500848674761751,0.3015089251026543,745,nn_mc_dropout
1.0,0.7090486320684738,0.27115235332352927,784,nn_mc_dropout
0.05,0.696969696969697,0.5699774218904304,40,nn_deep_ensemble
0.1,0.7352941176470588,0.391445278961605,79,nn_deep_ensemble
0.15000000000000002,0.7574257425742573,0.3021977996814352,118,nn_deep_ensemble
0.2,0.7282608695652171,0.3879731760304188,157,nn_deep_ensemble
0.25,0.6911764705882342,0.3397553476699412,196,nn_deep_ensemble
0.3,0.5195121951219496,0.390281027372377,236,nn_deep_ensemble
0.35000000000000003,0.5489920300046864,0.4537039516328113,275,nn_deep_ensemble
0.4,0.5243206977524303,0.4702591180394406,314,nn_deep_ensemble
0.45,0.5285947712418282,0.4616855020951533,353,nn_deep_ensemble
0.5,0.5196793002915433,0.4334707542788273,392,nn_deep_ensemble
0.55,0.5445184736523302,0.4273354968137697,432,nn_deep_ensemble
0.6000000000000001,0.6423357664233562,0.3533299978034621,471,nn_deep_ensemble
0.6500000000000001,0.6293418109030954,0.3549795914880405,510,nn_deep_ensemble
0.7000000000000001,0.6575316575316564,0.3182286640780487,549,nn_deep_ensemble
0.7500000000000001,0.6523417827765654,0.299880055072538,589,nn_deep_ensemble
0.8,0.6353790613718424,0.28966665739241243,628,nn_deep_ensemble
0.8500000000000001,0.620098580151551,0.2798699932451601,667,nn_deep_ensemble
0.9000000000000001,0.6391025641025669,0.2810522723778345,706,nn_deep_ensemble
0.9500000000000001,0.6396699976760432,0.2681911618523245,745,nn_deep_ensemble
1.0,0.6651165091772654,0.2670844833945796,784,nn_deep_ensemble
