Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,,3.1498470634987987e-10,40,Task_0,gp_exact
0.1,0.5068493150684932,0.2338145185511981,79,Task_0,gp_exact
0.15000000000000002,0.6146788990825681,0.289771827270189,118,Task_0,gp_exact
0.2,0.6582733812949636,0.3894993483676882,157,Task_0,gp_exact
0.25,0.5198863636363626,0.3351461352688736,196,Task_0,gp_exact
0.3,0.4336492890995254,0.2960714612984672,235,Task_0,gp_exact
0.35000000000000003,0.5330634278002695,0.3477080343957258,275,Task_0,gp_exact
0.4,0.6289682539682547,0.4090156346208554,314,Task_0,gp_exact
0.45,0.6016025641025656,0.40692886214846463,353,Task_0,gp_exact
0.5,0.5409221902017318,0.382028508569181,392,Task_0,gp_exact
0.55,0.5721491228070202,0.3982846606523278,431,Task_0,gp_exact
0.6000000000000001,0.520135566188201,0.37642744089765384,470,Task_0,gp_exact
0.6500000000000001,0.47783882783883164,0.3574353791989221,509,Task_0,gp_exact
0.7000000000000001,0.48434796287557413,0.3559262746594434,549,Task_0,gp_exact
0.7500000000000001,0.4494234418333109,0.33977781498077037,588,Task_0,gp_exact
0.8,0.46243952126305077,0.3386904455101448,627,Task_0,gp_exact
0.8500000000000001,0.47160493827160377,0.3379607174976801,666,Task_0,gp_exact
0.9000000000000001,0.5084301236418115,0.34642348816152285,705,Task_0,gp_exact
0.9500000000000001,0.5549999999999977,0.3626038769524459,744,Task_0,gp_exact
1.0,0.6524547803617551,0.3795246273222675,783,Task_0,gp_exact
0.05,0.33823529411764713,0.3191405113379604,40,Task_1,gp_exact
0.1,0.3384615384615385,0.2682637881989112,79,Task_1,gp_exact
0.15000000000000002,0.678191489361702,0.39670456147882066,118,Task_1,gp_exact
0.2,0.5994087213599408,0.4065438840288467,157,Task_1,gp_exact
0.25,0.5113636363636364,0.37339190489917473,196,Task_1,gp_exact
0.3,0.46830092983939137,0.3524827297457498,235,Task_1,gp_exact
0.35000000000000003,0.5492063492063493,0.38687894956928254,275,Task_1,gp_exact
0.4,0.6262660944206009,0.43043577891808743,314,Task_1,gp_exact
0.45,0.6321750321750322,0.4429254371111087,353,Task_1,gp_exact
0.5,0.598014629049112,0.43626664951701943,392,Task_1,gp_exact
0.55,0.5768431983385257,0.43001586990538104,431,Task_1,gp_exact
0.6000000000000001,0.5883351007423121,0.4382961174490039,470,Task_1,gp_exact
