Confidence_Cutoff,AUC,Brier_Score,N_Samples,Method
0.05,,4.999001615102472e-07,40,gp_exact
0.1,,4.548513167867108e-06,79,gp_exact
0.15000000000000002,0.875,0.16121436645168796,118,gp_exact
0.2,0.666666666666666,0.12783243710130393,157,gp_exact
0.25,0.5268817204301054,0.10393899086991813,196,gp_exact
0.3,0.7428998505231674,0.21638750500744794,236,gp_exact
0.35000000000000003,0.6471354166666649,0.19450794080213682,275,gp_exact
0.4,0.7426573426573413,0.20502478272886668,314,gp_exact
0.45,0.8183088749126474,0.19402272404747511,353,gp_exact
0.5,0.8025714285714276,0.20448892646653982,392,gp_exact
0.55,0.8055555555555546,0.18603464755062551,432,gp_exact
0.6000000000000001,0.808958262639972,0.1764088958146581,471,gp_exact
0.6500000000000001,0.8301305740330123,0.18673252805553037,510,gp_exact
0.7000000000000001,0.8209876543209867,0.19137388963675575,549,gp_exact
0.7500000000000001,0.8138430784607693,0.20206649729051848,589,gp_exact
0.8,0.8047826086956524,0.21042850741303268,628,gp_exact
0.8500000000000001,0.7928440607012045,0.21859846949432774,667,gp_exact
0.9000000000000001,0.7799150206706491,0.22123149381016027,706,gp_exact
0.9500000000000001,0.7699675324675346,0.22242997940225995,745,gp_exact
1.0,0.7598575174392744,0.22338233548994765,784,gp_exact
0.05,1.0,1.6251089217393166e-06,40,gp_nngp
0.1,0.9444444444444444,0.08337954895399784,79,gp_nngp
0.15000000000000002,0.9237472766884531,0.072778613345451,118,gp_nngp
0.2,0.9111261872455901,0.17385556985626469,157,gp_nngp
0.25,0.8739177489177485,0.15938985759683602,196,gp_nngp
0.3,0.8462889767237589,0.1455039943125174,236,gp_nngp
0.35000000000000003,0.8364071038251361,0.17119031077573385,275,gp_nngp
0.4,0.8195054945054938,0.19179923769313764,314,gp_nngp
0.45,0.8096745027124767,0.20841343866247322,353,gp_nngp
0.5,0.8093039772727265,0.21520704182976957,392,gp_nngp
0.55,0.8111686816350021,0.193768064810639,432,gp_nngp
0.6000000000000001,0.7941021590310682,0.1852289351664689,471,gp_nngp
0.6500000000000001,0.7878648586531823,0.19813144316751927,510,gp_nngp
0.7000000000000001,0.8078083407275947,0.2581731512860024,549,gp_nngp
0.7500000000000001,0.7951653944020356,0.24451035555614387,589,gp_nngp
0.8,0.7850447227191418,0.24911229518051756,628,gp_nngp
0.8500000000000001,0.7665882352941188,0.24294302850647959,667,gp_nngp
0.9000000000000001,0.758591170355878,0.24814470201686217,706,gp_nngp
0.9500000000000001,0.7520250265348324,0.24346478231268587,745,gp_nngp
1.0,0.7549596794142407,0.23999007087865454,784,gp_nngp
0.05,0.46153846153846156,0.35860236300774645,40,svgp_ensemble_uniform
0.1,0.24,0.22533612555907237,79,svgp_ensemble_uniform
0.15000000000000002,0.1607142857142857,0.16305879704410148,118,svgp_ensemble_uniform
0.2,0.12244897959183532,0.12926716238219446,157,svgp_ensemble_uniform
0.25,0.09729729729729641,0.10552834259495625,196,svgp_ensemble_uniform
0.3,0.4954545454545449,0.1644634407762715,236,svgp_ensemble_uniform
0.35000000000000003,0.6132812499999993,0.20155496474968268,275,svgp_ensemble_uniform
0.4,0.7219512195121943,0.27109369205660055,314,svgp_ensemble_uniform
0.45,0.7380952380952369,0.3180973478657473,353,svgp_ensemble_uniform
0.5,0.7258419892980785,0.3490709898661645,392,svgp_ensemble_uniform
0.55,0.6536281179138304,0.3259951017003978,432,svgp_ensemble_uniform
0.6000000000000001,0.6329439252336428,0.3285940044832599,471,svgp_ensemble_uniform
0.6500000000000001,0.61931818181818,0.33021940745666617,510,svgp_ensemble_uniform
0.7000000000000001,0.6069527611443768,0.33071850568451094,549,svgp_ensemble_uniform
0.7500000000000001,0.5652106567534081,0.3155897676521859,589,svgp_ensemble_uniform
0.8,0.5288405797101468,0.30183829224785536,628,svgp_ensemble_uniform
0.8500000000000001,0.5960591133004952,0.3294502044868393,667,svgp_ensemble_uniform
0.9000000000000001,0.5904400311526514,0.32990232743347647,706,svgp_ensemble_uniform
0.9500000000000001,0.5599150664697239,0.319052306773976,745,svgp_ensemble_uniform
1.0,0.7471429278187333,0.34702023468129156,784,svgp_ensemble_uniform
0.05,0.26315789473684204,0.3650336480502346,40,svgp_ensemble_mse
0.1,0.13157894736842113,0.22330261519213712,79,svgp_ensemble_mse
0.15000000000000002,0.09009009009009006,0.1644820371739239,118,svgp_ensemble_mse
0.2,0.5630630630630624,0.3062422322116543,157,svgp_ensemble_mse
0.25,0.4553734061930771,0.2631296852760219,196,svgp_ensemble_mse
0.3,0.37537537537537335,0.22745080179934946,236,svgp_ensemble_mse
0.35000000000000003,0.46923076923076756,0.2506767824961641,275,svgp_ensemble_mse
0.4,0.5238095238095226,0.2695955834329412,314,svgp_ensemble_mse
0.45,0.46385542168674554,0.24638718585465966,353,svgp_ensemble_mse
0.5,0.42307692307692146,0.22973514183438634,392,svgp_ensemble_mse
0.55,0.551785714285713,0.27399753944568944,432,svgp_ensemble_mse
0.6000000000000001,0.6156225831399834,0.3090510065798839,471,svgp_ensemble_mse
0.6500000000000001,0.6089935760171294,0.31370643466687337,510,svgp_ensemble_mse
0.7000000000000001,0.6356241699867191,0.33583681622467665,549,svgp_ensemble_mse
0.7500000000000001,0.61981698598799,0.33735256469127584,589,svgp_ensemble_mse
0.8,0.6106516290726828,0.3397762591390848,628,svgp_ensemble_mse
0.8500000000000001,0.6019834710743822,0.33974206342325125,667,svgp_ensemble_mse
0.9000000000000001,0.5672897196261711,0.3271127781410834,706,svgp_ensemble_mse
0.9500000000000001,0.566100443131466,0.3253299308409832,745,svgp_ensemble_mse
1.0,0.7507049918369388,0.3097597784769445,784,svgp_ensemble_mse
0.05,0.46153846153846156,0.3585891312960159,40,svgp_ensemble_nll
0.1,0.2432432432432432,0.22767789305842684,79,svgp_ensemble_nll
0.15000000000000002,0.5136363636363637,0.28338056305977566,118,svgp_ensemble_nll
0.2,0.38698630136986195,0.22961684716809977,157,svgp_ensemble_nll
0.25,0.3087431693989056,0.1921517102767098,196,svgp_ensemble_nll
0.3,0.49315068493150543,0.22884171871529904,236,svgp_ensemble_nll
0.35000000000000003,0.5642292490118567,0.25441246989593025,275,svgp_ensemble_nll
0.4,0.495659722222221,0.23070784283293053,314,svgp_ensemble_nll
0.45,0.6078124999999988,0.28643271623051797,353,svgp_ensemble_nll
0.5,0.6867545511613297,0.34931057216327116,392,svgp_ensemble_nll
0.55,0.6186033361605865,0.3262544020608109,432,svgp_ensemble_nll
0.6000000000000001,0.6065573770491787,0.32989514001326287,471,svgp_ensemble_nll
