Confidence_Cutoff,AUC,Brier_Score,N_Samples,Method
0.05,,1.1958458336902567e-06,40,gp_exact
0.1,,8.268068657464582e-06,79,gp_exact
0.15000000000000002,0.8928571428571428,0.160498331925149,118,gp_exact
0.2,0.6802721088435367,0.12728087771275864,157,gp_exact
0.25,0.5376344086021485,0.10351622234957294,196,gp_exact
0.3,0.7668161434977565,0.14569696161994358,236,gp_exact
0.35000000000000003,0.7737154150197617,0.18079560839287662,275,gp_exact
0.4,0.8469298245614028,0.2147301024044006,314,gp_exact
0.45,0.8367088607594928,0.2177722220151754,353,gp_exact
0.5,0.8295128939828071,0.19284814557999755,392,gp_exact
0.55,0.8284222305110024,0.1769308793518474,432,gp_exact
0.6000000000000001,0.8343394637091104,0.1910780878721427,471,gp_exact
0.6500000000000001,0.8444444444444437,0.18341816658966648,510,gp_exact
0.7000000000000001,0.8325804630152448,0.19023165739043124,549,gp_exact
0.7500000000000001,0.8209964115830758,0.19653781301330278,589,gp_exact
0.8,0.8114864864864869,0.20100281459107447,628,gp_exact
0.8500000000000001,0.8022062956717267,0.20624847318777406,667,gp_exact
0.9000000000000001,0.7901036084315842,0.2124511417358445,706,gp_exact
0.9500000000000001,0.7802406243225687,0.2133655365010728,745,gp_exact
1.0,0.7705931826052567,0.2153047432317372,784,gp_exact
0.05,0.9078947368421053,0.26665865517598636,40,gp_nngp
0.1,0.75,0.3165812722689857,79,gp_nngp
0.15000000000000002,0.6085626911314985,0.24949980303369004,118,gp_nngp
0.2,0.6517241379310338,0.28063812507414243,157,gp_nngp
0.25,0.5683060109289604,0.24121433109401205,196,gp_nngp
0.3,0.5990783410138237,0.2662060544419329,236,gp_nngp
0.35000000000000003,0.6069553805774266,0.2815771961564638,275,gp_nngp
0.4,0.6151202749140882,0.244257616427108,314,gp_nngp
0.45,0.6261609907120731,0.2609918131704302,353,gp_nngp
0.5,0.6251154201292694,0.27134169682722015,392,gp_nngp
0.55,0.6297229219143566,0.24585620771698716,432,gp_nngp
0.6000000000000001,0.6382708200890008,0.25762229257231106,471,gp_nngp
0.6500000000000001,0.6106974921630085,0.24484618282898954,510,gp_nngp
0.7000000000000001,0.6873144399460182,0.31121611161203544,549,gp_nngp
0.7500000000000001,0.674199623352166,0.3142978699536576,589,gp_nngp
0.8,0.7120106761565843,0.3180690935056938,628,gp_nngp
0.8500000000000001,0.7141329258976331,0.313703278828042,667,gp_nngp
0.9000000000000001,0.701362135388004,0.31331428967962666,706,gp_nngp
0.9500000000000001,0.7355314113597267,0.2923523414929066,745,gp_nngp
1.0,0.7271557908276876,0.28619984280286626,784,gp_nngp
0.05,0.5128205128205128,0.3584995896819997,40,svgp_ensemble_uniform
0.1,0.2702702702702702,0.22762124316240123,79,svgp_ensemble_uniform
0.15000000000000002,0.18018018018018023,0.16423886434779064,118,svgp_ensemble_uniform
0.2,0.13605442176870597,0.12923027272809845,157,svgp_ensemble_uniform
0.25,0.10810810810810711,0.10549865229863699,196,svgp_ensemble_uniform
0.3,0.46818181818181737,0.16453362928929444,236,svgp_ensemble_uniform
0.35000000000000003,0.588845654993514,0.20098730494475048,275,svgp_ensemble_uniform
0.4,0.7034722222222214,0.2705706859143454,314,svgp_ensemble_uniform
0.45,0.7250335871025515,0.31748631670298466,353,svgp_ensemble_uniform
0.5,0.7126760563380267,0.34786863200150975,392,svgp_ensemble_uniform
0.55,0.6437659033078861,0.3255005548740401,432,svgp_ensemble_uniform
0.6000000000000001,0.6263403263403244,0.3280848697205656,471,svgp_ensemble_uniform
