Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,,2.497054997361695e-07,40,Task_0,gp_exact
0.1,0.6891891891891891,0.37081369370798195,79,Task_0,gp_exact
0.15000000000000002,0.4553571428571429,0.280337115116211,118,Task_0,gp_exact
0.2,0.3422818791946293,0.22652200443829268,157,Task_0,gp_exact
0.25,0.4522522522522503,0.2611056147954619,196,Task_0,gp_exact
0.3,0.3837920489296618,0.23072525680366907,236,Task_0,gp_exact
0.35000000000000003,0.5767068273092357,0.30371432043464364,275,Task_0,gp_exact
0.4,0.5686619718309845,0.3143441968568215,314,Task_0,gp_exact
0.45,0.5031152647975061,0.2886281830467989,353,Task_0,gp_exact
0.5,0.5239425379090166,0.2975212412308727,392,Task_0,gp_exact
0.55,0.47728098873136876,0.27845843760161093,432,Task_0,gp_exact
0.6000000000000001,0.5960187353629965,0.33460190218454416,471,Task_0,gp_exact
0.6500000000000001,0.5508658008657996,0.317412837851155,510,Task_0,gp_exact
0.7000000000000001,0.5100200400801596,0.30107938237846293,549,Task_0,gp_exact
0.7500000000000001,0.5231945624468998,0.3047946400806607,589,Task_0,gp_exact
0.8,0.530977312390927,0.3067063487042082,628,Task_0,gp_exact
0.8500000000000001,0.5360576923076952,0.3091545880378674,667,Task_0,gp_exact
0.9000000000000001,0.5671858774662546,0.32395154706070695,706,Task_0,gp_exact
0.9500000000000001,0.5921685167380508,0.33494677954978275,745,Task_0,gp_exact
1.0,0.746846089150549,0.34745016109701415,784,Task_0,gp_exact
0.05,,4.317306118404971e-09,40,Task_1,gp_exact
0.1,,1.268604168596166e-08,79,Task_1,gp_exact
0.15000000000000002,,2.6559418486838838e-08,118,Task_1,gp_exact
0.2,,4.800309255301824e-08,157,Task_1,gp_exact
0.25,,8.11231813662787e-08,196,Task_1,gp_exact
0.3,,1.350894331273724e-07,236,Task_1,gp_exact
0.35000000000000003,,2.3257759930476095e-07,275,Task_1,gp_exact
0.4,,3.858288794688929e-07,314,Task_1,gp_exact
0.45,,6.305801028542917e-07,353,Task_1,gp_exact
0.5,0.8997050147492623,0.07137952231320394,392,Task_1,gp_exact
0.55,0.8959459459459458,0.12323299308994594,432,Task_1,gp_exact
0.6000000000000001,0.816502463054187,0.11355583711835374,471,Task_1,gp_exact
0.6500000000000001,0.7551252847380409,0.1059325271311188,510,Task_1,gp_exact
0.7000000000000001,0.7806086341118187,0.1415554272192786,549,Task_1,gp_exact
0.7500000000000001,0.787128712871287,0.16913880779084925,589,Task_1,gp_exact
0.8,0.7388475836431225,0.1604906463535749,628,Task_1,gp_exact
0.8500000000000001,0.6998239436619718,0.15339913400034302,667,Task_1,gp_exact
0.9000000000000001,0.6658291457286432,0.147203673836678,706,Task_1,gp_exact
0.9500000000000001,0.7456279809220985,0.1865650028610602,745,Task_1,gp_exact
1.0,0.9201181247692876,0.2539078637881208,784,Task_1,gp_exact
0.05,,9.91030822821717e-12,40,Task_0,gp_nngp
0.1,0.9864864864864865,0.22812003057563426,79,Task_0,gp_nngp
0.15000000000000002,0.6697247706422018,0.16711142458956635,118,Task_0,gp_nngp
0.2,0.4932432432432421,0.1287447763516898,157,Task_0,gp_nngp
0.25,0.39673913043477993,0.106231490430522,196,Task_0,gp_nngp
0.3,0.7579908675799076,0.23052107555390408,236,Task_0,gp_nngp
0.35000000000000003,0.7801837270341198,0.3406258844809235,275,Task_0,gp_nngp
0.4,0.6809851088201587,0.31077617683830616,314,Task_0,gp_nngp
0.45,0.6078732106339445,0.2869864151441366,353,Task_0,gp_nngp
0.5,0.6805942432683362,0.35409605123534205,392,Task_0,gp_nngp
0.55,0.65645569620253,0.35633475776115675,432,Task_0,gp_nngp
0.6000000000000001,0.6002314814814798,0.33607293290024776,471,Task_0,gp_nngp
0.6500000000000001,0.5959812719469355,0.3404361118652325,510,Task_0,gp_nngp
0.7000000000000001,0.5930779569892461,0.3459699237343127,549,Task_0,gp_nngp
0.7500000000000001,0.5839226439601679,0.34777112575657476,589,Task_0,gp_nngp
0.8,0.5460188933873165,0.33270931266090475,628,Task_0,gp_nngp
0.8500000000000001,0.5782200110558348,0.35204918792580914,667,Task_0,gp_nngp
0.9000000000000001,0.5447916666666708,0.3385945010857187,706,Task_0,gp_nngp
0.9500000000000001,0.5692965613545169,0.354473297053839,745,Task_0,gp_nngp
1.0,0.7345767575322844,0.34281799867413576,784,Task_0,gp_nngp
0.05,,2.0838424334498627e-12,40,Task_1,gp_nngp
0.1,,5.678714794024135e-12,79,Task_1,gp_nngp
0.15000000000000002,,1.3238020509074745e-11,118,Task_1,gp_nngp
0.2,,3.0591407824847335e-11,157,Task_1,gp_nngp
0.25,,6.915755778568498e-11,196,Task_1,gp_nngp
0.3,0.907766990291262,0.11271669298281459,236,Task_1,gp_nngp
0.35000000000000003,0.7759336099585059,0.09795054561100715,275,Task_1,gp_nngp
0.4,0.6824817518248174,0.08718211879518471,314,Task_1,gp_nngp
0.45,0.6032258064516128,0.07784592585522582,353,Task_1,gp_nngp
0.5,0.5420289855072463,0.07050535312168564,392,Task_1,gp_nngp
0.55,0.7247340425531914,0.12216375388611674,432,Task_1,gp_nngp
0.6000000000000001,0.7643678160919539,0.1619764565167503,471,Task_1,gp_nngp
0.6500000000000001,0.7085235920852359,0.15194139302195095,510,Task_1,gp_nngp
0.7000000000000001,0.6574858757062146,0.14255743256011486,549,Task_1,gp_nngp
0.7500000000000001,0.6145214521452145,0.13449530820849684,589,Task_1,gp_nngp
0.8,0.7343339587242025,0.1968115403026017,628,Task_1,gp_nngp
0.8500000000000001,0.7422894424673783,0.21791864876210473,667,Task_1,gp_nngp
0.9000000000000001,0.7457094512932076,0.23581437746722098,706,Task_1,gp_nngp
0.9500000000000001,0.7699555555555555,0.27072635064014966,745,Task_1,gp_nngp
1.0,0.8894795127353267,0.2727784109074243,784,Task_1,gp_nngp
0.05,,1.6889700215039053e-07,40,Task_0,nnsvgp_ensemble_uniform
0.1,0.7297297297297297,0.22788576029571017,79,Task_0,nnsvgp_ensemble_uniform
0.15000000000000002,0.6964285714285714,0.2805340472616465,118,Task_0,nnsvgp_ensemble_uniform
0.2,0.523489932885905,0.2266804894515858,157,Task_0,nnsvgp_ensemble_uniform
0.25,0.426229508196719,0.19268951801902945,196,Task_0,nnsvgp_ensemble_uniform
0.3,0.5418569254185674,0.23022639016041052,236,Task_0,nnsvgp_ensemble_uniform
0.35000000000000003,0.46354166666666485,0.20373984720419372,275,Task_0,nnsvgp_ensemble_uniform
0.4,0.6233676975945005,0.2726778466715163,314,Task_0,nnsvgp_ensemble_uniform
0.45,0.6752848378615237,0.3188996595361861,353,Task_0,nnsvgp_ensemble_uniform
0.5,0.6548611111111097,0.3263108403936152,392,Task_0,nnsvgp_ensemble_uniform
0.55,0.5953282828282811,0.30573691578283296,432,Task_0,nnsvgp_ensemble_uniform
0.6000000000000001,0.5469837587006942,0.2880785065139693,471,Task_0,nnsvgp_ensemble_uniform
0.6500000000000001,0.6021645021645007,0.3200798382625127,510,Task_0,nnsvgp_ensemble_uniform
0.7000000000000001,0.595857771260996,0.32516540087534396,549,Task_0,nnsvgp_ensemble_uniform
0.7500000000000001,0.5534559073884924,0.3092165392496981,589,Task_0,nnsvgp_ensemble_uniform
