Confidence_Cutoff,AUC,Brier_Score,N_Samples,Method
0.05,0.5151515151515151,0.2849880426770256,40,nn_evd
0.1,0.519047619047619,0.3225083273130603,79,nn_evd
0.15000000000000002,0.59375,0.22840694616576382,118,nn_evd
0.2,0.6185714285714282,0.2630482624591758,157,nn_evd
0.25,0.6323809523809517,0.28554630073619863,196,nn_evd
0.3,0.6789099526066342,0.28315100352622913,236,nn_evd
0.35000000000000003,0.6702654071075115,0.2954389485416041,275,nn_evd
0.4,0.6575971731448752,0.30488327294219736,314,nn_evd
0.45,0.6547756041426918,0.31403449036161096,353,nn_evd
0.5,0.6752136752136741,0.3094450385597156,392,nn_evd
0.55,0.6870322019147075,0.3378096078929408,432,nn_evd
0.6000000000000001,0.6903653547750024,0.33214047580986694,471,nn_evd
0.6500000000000001,0.6743929359823388,0.33515766996323054,510,nn_evd
0.7000000000000001,0.6444444444444432,0.3222494011087821,549,nn_evd
0.7500000000000001,0.6745728825881497,0.2896053825192825,589,nn_evd
0.8,0.6707988980716263,0.275143241614461,628,nn_evd
0.8500000000000001,0.6945516074450099,0.2898989844409416,667,nn_evd
0.9000000000000001,0.6886388651094554,0.293071791958196,706,nn_evd
0.9500000000000001,0.6853530267427573,0.28103935965511656,745,nn_evd
1.0,0.6936624944342779,0.26677711308888946,784,nn_evd
0.05,,5.062376561325717e-16,40,nn_mc_dropout
0.1,0.7887323943661971,0.23549110295256237,79,nn_mc_dropout
0.15000000000000002,0.8037383177570093,0.16970640111043903,118,nn_mc_dropout
0.2,0.3561151079136682,0.3862601192227405,157,nn_mc_dropout
0.25,0.3528571428571416,0.3332833301096052,196,nn_mc_dropout
0.3,0.3379186602870795,0.45567335451757446,236,nn_mc_dropout
0.35000000000000003,0.3537414965986377,0.4454889690918937,275,nn_mc_dropout
0.4,0.3550039401103214,0.41106533761161784,314,nn_mc_dropout
0.45,0.3148148148148134,0.3823212244399437,353,nn_mc_dropout
0.5,0.3525423728813547,0.381876132354309,392,nn_mc_dropout
0.55,0.31999999999999895,0.3592910773498589,432,nn_mc_dropout
0.6000000000000001,0.3558810857389047,0.36308681085001326,471,nn_mc_dropout
0.6500000000000001,0.3836615609044484,0.36478398015455565,510,nn_mc_dropout
0.7000000000000001,0.3556457065584848,0.34740045948536386,549,nn_mc_dropout
0.7500000000000001,0.3295739348370944,0.3303461800348445,589,nn_mc_dropout
0.8,0.35636068676490756,0.33318285400695496,628,nn_mc_dropout
0.8500000000000001,0.4583679401993385,0.3216372142078595,667,nn_mc_dropout
0.9000000000000001,0.5301405171697042,0.29200204319656936,706,nn_mc_dropout
0.9500000000000001,0.6160401002506288,0.29603445871418754,745,nn_mc_dropout
1.0,0.6704596052045733,0.27199406156997813,784,nn_mc_dropout
0.05,0.4444444444444444,0.37791686477947467,40,nn_deep_ensemble
0.1,0.5428571428571429,0.48381476144689217,79,nn_deep_ensemble
0.15000000000000002,0.5523809523809524,0.38456211971935406,118,nn_deep_ensemble
0.2,0.5125899280575532,0.3862601163244807,157,nn_deep_ensemble
0.25,0.521072796934864,0.42992027546600003,196,nn_deep_ensemble
0.3,0.47846889952152893,0.42279630835434856,236,nn_deep_ensemble
0.35000000000000003,0.516393442622949,0.4176063669353874,275,nn_deep_ensemble
0.4,0.7261574074074062,0.3880667753356048,314,nn_deep_ensemble
0.45,0.682326158940396,0.3690182527981823,353,nn_deep_ensemble
0.5,0.6778105539167474,0.3880522576441079,392,nn_deep_ensemble
0.55,0.63844562647754,0.3693973878409241,432,nn_deep_ensemble
0.6000000000000001,0.6061339790153336,0.3524538436772651,471,nn_deep_ensemble
0.6500000000000001,0.6589885339885329,0.30731606539166123,510,nn_deep_ensemble
0.7000000000000001,0.6558876811594193,0.2892243144464426,549,nn_deep_ensemble
0.7500000000000001,0.6533430232558142,0.29511422413231536,589,nn_deep_ensemble
0.8,0.6527041742286765,0.27982555408757664,628,nn_deep_ensemble
0.8500000000000001,0.6648939537828447,0.28076530782667064,667,nn_deep_ensemble
0.9000000000000001,0.6514475952678224,0.27197333339836804,706,nn_deep_ensemble
0.9500000000000001,0.651257316280081,0.27821181869469547,745,nn_deep_ensemble
1.0,0.6513135111067166,0.2686591995870519,784,nn_deep_ensemble
