Confidence_Cutoff,AUC,Brier_Score,N_Samples,Method
0.05,0.945945945945946,0.3926907066149028,40,nn_evd
0.1,0.6854460093896715,0.4921217440928642,79,nn_evd
0.15000000000000002,0.454828660436136,0.39020974313604323,118,nn_evd
0.2,0.34032634032633957,0.32326564575163713,157,nn_evd
0.25,0.5249999999999996,0.39098546147867785,196,nn_evd
0.3,0.4379146919431274,0.34853979180232725,235,nn_evd
0.35000000000000003,0.3710843373493974,0.3117903673672011,275,nn_evd
0.4,0.32307692307692526,0.2827611620274839,314,nn_evd
0.45,0.40566037735849303,0.2979647367418161,353,nn_evd
0.5,0.5138494318181839,0.2956956744753057,392,nn_evd
0.55,0.5287749287749309,0.30305631923336784,431,nn_evd
0.6000000000000001,0.4916926272066483,0.28473430785453574,470,nn_evd
0.6500000000000001,0.5604743083003972,0.2851058128245269,509,nn_evd
0.7000000000000001,0.6047529706066311,0.2853211100603581,549,nn_evd
0.7500000000000001,0.5799153408261573,0.27309652437681814,588,nn_evd
0.8,0.6382575757575758,0.29137213573406284,627,nn_evd
0.8500000000000001,0.6367770637666827,0.29644193478180275,666,nn_evd
0.9000000000000001,0.6718500797448159,0.28905212790104556,705,nn_evd
0.9500000000000001,0.6952569169960465,0.31259540933293156,744,nn_evd
1.0,0.7232450473729531,0.2960704598579946,783,nn_evd
0.05,0.5675675675675674,0.37584345433212735,40,nn_mc_dropout
0.1,0.6291079812206574,0.48491003029014007,79,nn_mc_dropout
0.15000000000000002,0.6190476190476184,0.4590974580857657,118,nn_mc_dropout
0.2,0.6188811188811179,0.3839393355316596,157,nn_mc_dropout
0.25,0.6259887005649709,0.38626906548705897,196,nn_mc_dropout
0.3,0.6136054421768701,0.4261667843134356,235,nn_mc_dropout
0.35000000000000003,0.6077188940092162,0.3860778205449671,275,nn_mc_dropout
0.4,0.5416666666666675,0.3872761958702957,314,nn_mc_dropout
0.45,0.5380301437083789,0.38746326302167433,353,nn_mc_dropout
0.5,0.484532828282831,0.3629189674201579,392,nn_mc_dropout
0.55,0.5321969696969727,0.38958464121741954,431,nn_mc_dropout
0.6000000000000001,0.5621301775147959,0.41046373878223974,470,nn_mc_dropout
0.6500000000000001,0.5479885967690876,0.4088493792403151,509,nn_mc_dropout
0.7000000000000001,0.5064402810304485,0.3899382043595464,549,nn_mc_dropout
0.7500000000000001,0.469853340575776,0.37225435432676046,588,nn_mc_dropout
0.8,0.4381965552178321,0.3561048612749166,627,nn_mc_dropout
0.8500000000000001,0.4848993288590596,0.35085188970611314,666,nn_mc_dropout
0.9000000000000001,0.49225023342670216,0.3551835388264236,705,nn_mc_dropout
0.9500000000000001,0.5891211662769889,0.3493229280083509,744,nn_mc_dropout
1.0,0.64992463393626,0.326635803953658,783,nn_mc_dropout
0.05,0.5624999999999997,0.41046425934806885,40,nn_deep_ensemble
0.1,0.5522388059701496,0.24955197129719067,79,nn_deep_ensemble
0.15000000000000002,0.4271844660194171,0.3935468674765335,118,nn_deep_ensemble
0.2,0.4190476190476183,0.32314832707510377,157,nn_deep_ensemble
0.25,0.4268465909090902,0.33614966796997,196,nn_deep_ensemble
0.3,0.42429577464788665,0.29498212621540587,235,nn_deep_ensemble
0.35000000000000003,0.5383064516129029,0.3099610410287204,275,nn_deep_ensemble
0.4,0.5361702127659581,0.2831723389570974,314,nn_deep_ensemble
0.45,0.4950365726227814,0.295307939705135,353,nn_deep_ensemble
0.5,0.43644067796610475,0.33488651387666657,392,nn_deep_ensemble
0.55,0.4319948186528529,0.31589394255231285,431,nn_deep_ensemble
0.6000000000000001,0.41535305549557683,0.36794378775080877,470,nn_deep_ensemble
0.6500000000000001,0.4502010233918161,0.36960849085267794,509,nn_deep_ensemble
0.7000000000000001,0.43971088435374484,0.3530157361666755,549,nn_deep_ensemble
0.7500000000000001,0.4535531135531149,0.35554353211081585,588,nn_deep_ensemble
0.8,0.42444810091868873,0.34049654730419754,627,nn_deep_ensemble
0.8500000000000001,0.4742296918767492,0.3596638391194883,666,nn_deep_ensemble
0.9000000000000001,0.5387111111111091,0.39183203377751563,705,nn_deep_ensemble
0.9500000000000001,0.5789911709364576,0.3974942490653261,744,nn_deep_ensemble
1.0,0.651835701981049,0.3784952843667478,783,nn_deep_ensemble
