Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,,4.650426901023378e-08,40,Task_0,gp_exact
0.1,,5.276060597829706e-07,79,Task_0,gp_exact
0.15000000000000002,0.898148148148148,0.2905835323826603,118,Task_0,gp_exact
0.2,0.7599067599067593,0.3163388703341187,157,Task_0,gp_exact
0.25,0.6822033898305078,0.3318511649414563,196,Task_0,gp_exact
0.3,0.5695754716981124,0.29329760754131906,235,Task_0,gp_exact
0.35000000000000003,0.6169354838709673,0.34460903667790876,275,Task_0,gp_exact
0.4,0.6477678571428578,0.3796690382987992,314,Task_0,gp_exact
0.45,0.6520634920634937,0.4011077422526726,353,Task_0,gp_exact
0.5,0.6536983669548533,0.4178240262689995,392,Task_0,gp_exact
0.55,0.6242448650825643,0.41192493128975843,431,Task_0,gp_exact
0.6000000000000001,0.5732248520710093,0.3922587921276356,470,Task_0,gp_exact
0.6500000000000001,0.561428571428575,0.3884232357497704,509,Task_0,gp_exact
0.7000000000000001,0.519841269841274,0.37123613552268486,549,Task_0,gp_exact
0.7500000000000001,0.5160256410256436,0.3686884080456368,588,Task_0,gp_exact
0.8,0.4800238521168761,0.3531465075796612,627,Task_0,gp_exact
0.8500000000000001,0.44871794871794746,0.3390483584149995,666,Task_0,gp_exact
0.9000000000000001,0.4232386961093559,0.32716807915226476,705,Task_0,gp_exact
0.9500000000000001,0.43665793413173304,0.32576250998608064,744,Task_0,gp_exact
1.0,0.6562769164513327,0.3651564111784017,783,Task_0,gp_exact
0.05,0.24691358024691334,0.7096001121179367,40,Task_1,gp_exact
0.1,0.1234567901234567,0.5499209219618932,79,Task_1,gp_exact
0.15000000000000002,0.5289575289575289,0.6747903904819109,118,Task_1,gp_exact
0.2,0.49943883277216594,0.6656531509954003,157,Task_1,gp_exact
0.25,0.4341269841269841,0.6346110600059711,196,Task_1,gp_exact
0.3,0.4180622009569387,0.612406222318056,235,Task_1,gp_exact
0.35000000000000003,0.4479895104895118,0.6160078751929174,275,Task_1,gp_exact
0.4,0.43316831683168466,0.6000144075629068,314,Task_1,gp_exact
0.45,0.46132286995515837,0.6063156765433846,353,Task_1,gp_exact
