Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,,3.1613588632980754e-06,40,Task_0,gp_exact
0.1,0.7945205479452055,0.37457294344735537,79,Task_0,gp_exact
0.15000000000000002,0.5272727272727262,0.2849361359202922,118,Task_0,gp_exact
0.2,0.5963718820861672,0.3057282513622449,157,Task_0,gp_exact
0.25,0.5856353591160216,0.3203557661386859,196,Task_0,gp_exact
0.3,0.4953271028037376,0.2856166107787636,235,Task_0,gp_exact
0.35000000000000003,0.4257028112449796,0.25625614535110214,275,Task_0,gp_exact
0.4,0.4992907801418454,0.2706941372450069,314,Task_0,gp_exact
0.45,0.5348101265822806,0.2802596194891316,353,Task_0,gp_exact
0.5,0.5493246009005344,0.2878804618108517,392,Task_0,gp_exact
0.55,0.49795918367347225,0.2691624316260781,431,Task_0,gp_exact
0.6000000000000001,0.4542992552471258,0.25243025888006154,470,Task_0,gp_exact
0.6500000000000001,0.5373206904935598,0.2776905997118441,509,Task_0,gp_exact
0.7000000000000001,0.49808429118774233,0.26388355332274455,549,Task_0,gp_exact
0.7500000000000001,0.5181818181818194,0.2673677525788197,588,Task_0,gp_exact
0.8,0.5636120996441281,0.28410377552006205,627,Task_0,gp_exact
0.8500000000000001,0.5314597315436232,0.27362018442806274,666,Task_0,gp_exact
0.9000000000000001,0.5706349206349193,0.28598679657232046,705,Task_0,gp_exact
0.9500000000000001,0.5973268072289141,0.2954029061191456,744,Task_0,gp_exact
1.0,0.7469853574504726,0.3599131030438851,783,Task_0,gp_exact
0.05,0.2285714285714286,0.31162906260360285,40,Task_1,gp_exact
0.1,0.2575757575757575,0.2639687305208435,79,Task_1,gp_exact
0.15000000000000002,0.5268817204301075,0.3320201036098279,118,Task_1,gp_exact
0.2,0.37984496124031003,0.26461346171763767,157,Task_1,gp_exact
0.25,0.5021097046413502,0.30048474431609346,196,Task_1,gp_exact
0.3,0.5185728250244379,0.3046638139083491,235,Task_1,gp_exact
0.35000000000000003,0.5613207547169812,0.32255564106661216,275,Task_1,gp_exact
0.4,0.6366666666666667,0.36250921232989225,314,Task_1,gp_exact
0.45,0.6062884483937114,0.3584926917808032,353,Task_1,gp_exact
0.5,0.5903030303030303,0.3583389092646241,392,Task_1,gp_exact
0.55,0.6001489995742869,0.3654411199753796,431,Task_1,gp_exact
0.6000000000000001,0.6320037986704655,0.38480563332612866,470,Task_1,gp_exact
0.6500000000000001,0.6599975822050294,0.4025608061173419,509,Task_1,gp_exact
0.7000000000000001,0.6648619646863724,0.4118797498659669,549,Task_1,gp_exact
0.7500000000000001,0.6317697414395532,0.4036308585727688,588,Task_1,gp_exact
0.8,0.6291778010146782,0.40417889966166876,627,Task_1,gp_exact
0.8500000000000001,0.6363191544885172,0.40804264920579214,666,Task_1,gp_exact
0.9000000000000001,0.6261963118580751,0.4058727331942798,705,Task_1,gp_exact
0.9500000000000001,0.6234361747243408,0.4046753849596552,744,Task_1,gp_exact
1.0,0.6908954740506823,0.4043826082875173,783,Task_1,gp_exact
0.05,0.21621621621621656,0.37569764276594614,40,Task_0,gp_nngp
0.1,0.6739130434782608,0.5629897143344944,79,Task_0,gp_nngp
0.15000000000000002,0.43867924528301816,0.4562318719938497,118,Task_0,gp_nngp
0.2,0.4525547445255467,0.4478680071100155,157,Task_0,gp_nngp
0.25,0.35838150289017284,0.39117610352883475,196,Task_0,gp_nngp
0.3,0.4138486312399352,0.3917123120303608,235,Task_0,gp_nngp
0.35000000000000003,0.43149882903981224,0.3891350349009436,275,Task_0,gp_nngp
0.4,0.37872559095580793,0.35864747012210085,314,Task_0,gp_nngp
0.45,0.33637608397992036,0.33188111439006723,353,Task_0,gp_nngp
0.5,0.30167826442898354,0.30822141160662175,392,Task_0,gp_nngp
0.55,0.27706766917293535,0.29039509791974016,431,Task_0,gp_nngp
0.6000000000000001,0.41113775646149986,0.3233006648985874,470,Task_0,gp_nngp
0.6500000000000001,0.37763093489966,0.3050282949488806,509,Task_0,gp_nngp
0.7000000000000001,0.3484643179765155,0.2882972865382326,549,Task_0,gp_nngp
0.7500000000000001,0.4450757575757577,0.31392160373733186,588,Task_0,gp_nngp
0.8,0.50198820787056,0.33549304671506736,627,Task_0,gp_nngp
0.8500000000000001,0.5406162464985985,0.35124924772244237,666,Task_0,gp_nngp
0.9000000000000001,0.5414348171701101,0.35002453780831283,705,Task_0,gp_nngp
0.9500000000000001,0.6579710144927526,0.34186022095506435,744,Task_0,gp_nngp
1.0,0.6894918173987931,0.33422507803728446,783,Task_0,gp_nngp
0.05,0.7931034482758621,0.45240537997373653,40,Task_1,gp_nngp
0.1,0.5473684210526316,0.4119406012012171,79,Task_1,gp_nngp
0.15000000000000002,0.5907859078590787,0.46701451110237696,118,Task_1,gp_nngp
0.2,0.5736879942487418,0.49229449337986,157,Task_1,gp_nngp
0.25,0.5,0.46091196790582745,196,Task_1,gp_nngp
0.3,0.5548484848484848,0.49143911508414284,235,Task_1,gp_nngp
0.35000000000000003,0.4509852216748768,0.43996037301877067,275,Task_1,gp_nngp
0.4,0.48247496423462083,0.4505759289172983,314,Task_1,gp_nngp
0.45,0.5154057952012586,0.4669245064855393,353,Task_1,gp_nngp
0.5,0.5362610797743756,0.4657191783214526,392,Task_1,gp_nngp
0.55,0.5417422867513615,0.4718031929980722,431,Task_1,gp_nngp
0.6000000000000001,0.5551149348030653,0.48202140016520684,470,Task_1,gp_nngp
0.6500000000000001,0.5686381791322431,0.494608299818525,509,Task_1,gp_nngp
0.7000000000000001,0.5747737662095349,0.5010409649488125,549,Task_1,gp_nngp
0.7500000000000001,0.6032412040957738,0.5079346743180498,588,Task_1,gp_nngp
0.8,0.6161556410003619,0.49575904874293086,627,Task_1,gp_nngp
0.8500000000000001,0.6171268460685309,0.49699157464633054,666,Task_1,gp_nngp
0.9000000000000001,0.6004972624117216,0.488216221048211,705,Task_1,gp_nngp
0.9500000000000001,0.6061527125356894,0.4774169555408439,744,Task_1,gp_nngp
1.0,0.6196056999433222,0.4632717419904121,783,Task_1,gp_nngp
0.05,0.5428571428571429,0.5575812451071614,40,Task_0,nnsvgp_ensemble_uniform
0.1,0.380952380952381,0.48562080637671357,79,Task_0,nnsvgp_ensemble_uniform
0.15000000000000002,0.2539682539682531,0.3867305250627373,118,Task_0,nnsvgp_ensemble_uniform
0.2,0.3812949640287766,0.38604459246777634,157,Task_0,nnsvgp_ensemble_uniform
0.25,0.5282651072124753,0.4297867157248485,196,Task_0,nnsvgp_ensemble_uniform
0.3,0.5911330049261079,0.48260196896728846,235,Task_0,nnsvgp_ensemble_uniform
