Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,,1.5143195067273888e-09,40,Task_0,gp_exact
0.1,0.7866666666666667,0.22569235889022163,79,Task_0,gp_exact
0.15000000000000002,0.6090909090909091,0.28439039902887675,118,Task_0,gp_exact
0.2,0.4557823129251689,0.22922410476920735,157,Task_0,gp_exact
0.25,0.3621621621621594,0.19114394745159377,196,Task_0,gp_exact
0.3,0.5175038051750364,0.23016646241524494,236,Task_0,gp_exact
0.35000000000000003,0.4444444444444429,0.204322776077498,275,Task_0,gp_exact
0.4,0.5320069204152237,0.23162798571553192,314,Task_0,gp_exact
0.45,0.4774844720496879,0.21296332503022278,353,Task_0,gp_exact
0.5,0.6025280898876392,0.26751253318110213,392,Task_0,gp_exact
0.55,0.611983924004383,0.27895325500200746,432,Task_0,gp_exact
0.6000000000000001,0.646109810044235,0.3118224227664005,471,Task_0,gp_exact
0.6500000000000001,0.6577655605733346,0.33684847904968285,510,Task_0,gp_exact
0.7000000000000001,0.6066642520825778,0.31919084230300454,549,Task_0,gp_exact
0.7500000000000001,0.6042839274546594,0.32363310390277666,589,Task_0,gp_exact
0.8,0.5982154927673395,0.324889014832362,628,Task_0,gp_exact
0.8500000000000001,0.5607654289697148,0.31118038592112246,667,Task_0,gp_exact
0.9000000000000001,0.5285475394171083,0.2989800052135079,706,Task_0,gp_exact
0.9500000000000001,0.5926405325443824,0.3241241116423194,745,Task_0,gp_exact
1.0,0.7641616781279399,0.3033993667641771,784,Task_0,gp_exact
0.05,,3.278973269549824e-08,40,Task_1,gp_exact
0.1,,1.382950528307882e-07,79,Task_1,gp_exact
0.15000000000000002,,3.5239328840438005e-07,118,Task_1,gp_exact
0.2,0.8285714285714283,0.0509980089402444,157,Task_1,gp_exact
0.25,0.6705202312138725,0.041681179333005886,196,Task_1,gp_exact
0.3,0.7573529411764703,0.06815896799453239,236,Task_1,gp_exact
0.35000000000000003,0.8695652173913042,0.1823408279686817,275,Task_1,gp_exact
0.4,0.8254826254826254,0.21883828501682612,314,Task_1,gp_exact
0.45,0.7528019925280197,0.21402451541020312,353,Task_1,gp_exact
0.5,0.7321038582868233,0.22676073249408116,392,Task_1,gp_exact
0.55,0.735549872122762,0.2560218132122967,432,Task_1,gp_exact
0.6000000000000001,0.7596323789324848,0.29563887810698103,471,Task_1,gp_exact
0.6500000000000001,0.7415782616787641,0.30885939688643277,510,Task_1,gp_exact
0.7000000000000001,0.7176424668227946,0.3122426167751706,549,Task_1,gp_exact
0.7500000000000001,0.6875,0.3077657725244731,589,Task_1,gp_exact
0.8,0.6784094256259205,0.3098848740844462,628,Task_1,gp_exact
0.8500000000000001,0.6873031496062993,0.3192036976300934,667,Task_1,gp_exact
0.9000000000000001,0.6912609238451937,0.32388691527141467,706,Task_1,gp_exact
0.9500000000000001,0.6886120996441283,0.3253781355498359,745,Task_1,gp_exact
1.0,0.7437317008251265,0.32639533543133536,784,Task_1,gp_exact
0.05,,1.8297623653924817e-09,40,Task_0,gp_nngp
0.1,0.8239436619718309,0.3811467336699634,79,Task_0,gp_nngp
0.15000000000000002,0.5467289719626168,0.2901206796571912,118,Task_0,gp_nngp
