Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,,6.51545384694866e-09,40,Task_0,gp_exact
0.1,0.7837837837837838,0.37136147294166444,79,Task_0,gp_exact
0.15000000000000002,0.6207951070336392,0.37558315253353236,118,Task_0,gp_exact
0.2,0.4634703196347021,0.30991257716481024,157,Task_0,gp_exact
0.25,0.47814207650273,0.3232056378384971,196,Task_0,gp_exact
0.3,0.3995433789954316,0.28524117061417814,236,Task_0,gp_exact
0.35000000000000003,0.5449735449735436,0.34190083919469383,275,Task_0,gp_exact
0.4,0.549450549450548,0.34797025460229236,314,Task_0,gp_exact
0.45,0.5931731104144885,0.3804980289390747,353,Task_0,gp_exact
0.5,0.5804532577903668,0.38119571832096044,392,Task_0,gp_exact
0.55,0.5253846153846137,0.3580272272679579,432,Task_0,gp_exact
0.6000000000000001,0.47762237762237597,0.3364778586603186,471,Task_0,gp_exact
0.6500000000000001,0.44254859611230946,0.3197142811590152,510,Task_0,gp_exact
0.7000000000000001,0.45999999999999935,0.32237592179203856,549,Task_0,gp_exact
0.7500000000000001,0.4712375621890561,0.32467757127451197,589,Task_0,gp_exact
0.8,0.44235259778167246,0.3111331590851405,628,Task_0,gp_exact
0.8500000000000001,0.4161175178473406,0.2983847557421274,667,Task_0,gp_exact
0.9000000000000001,0.47708055184691117,0.31351416135039645,706,Task_0,gp_exact
0.9500000000000001,0.4889546351084858,0.314360437892359,745,Task_0,gp_exact
1.0,0.7263642210458641,0.31789230335583685,784,Task_0,gp_exact
0.05,,4.700069717176374e-08,40,Task_1,gp_exact
0.1,,1.461601023696293e-07,79,Task_1,gp_exact
0.15000000000000002,,3.8332420769723203e-07,118,Task_1,gp_exact
0.2,,7.984617263271447e-07,157,Task_1,gp_exact
0.25,0.9939393939393939,0.09761549349038402,196,Task_1,gp_exact
0.3,0.8979057591623034,0.1573243861033632,236,Task_1,gp_exact
0.35000000000000003,0.8176382660687591,0.19324773409211077,275,Task_1,gp_exact
0.4,0.729333333333333,0.17607708687575055,314,Task_1,gp_exact
0.45,0.6582430806257519,0.16171131842228958,353,Task_1,gp_exact
0.5,0.749501661129568,0.22688430376168575,392,Task_1,gp_exact
0.55,0.7757629367536486,0.27533104959179094,432,Task_1,gp_exact
0.6000000000000001,0.735481586402266,0.2837745721447978,471,Task_1,gp_exact
0.6500000000000001,0.7149122807017542,0.2918300629201753,510,Task_1,gp_exact
0.7000000000000001,0.7004938271604937,0.29924381009050405,549,Task_1,gp_exact
0.7500000000000001,0.6506880733944953,0.2842490081039497,589,Task_1,gp_exact
0.8,0.7193988224356986,0.3360604917970126,628,Task_1,gp_exact
0.8500000000000001,0.7212035123966942,0.3513599318354099,667,Task_1,gp_exact
0.9000000000000001,0.7244280291371703,0.37135374362504436,706,Task_1,gp_exact
0.9500000000000001,0.7024074074074074,0.36951446630425866,745,Task_1,gp_exact
1.0,0.7900051936060937,0.406165454253589,784,Task_1,gp_exact
0.05,,6.615165384918891e-09,40,Task_0,gp_nngp
0.1,0.6619718309859155,0.235435980172483,79,Task_0,gp_nngp
0.15000000000000002,0.7564102564102564,0.386705899074411,118,Task_0,gp_nngp
0.2,0.6710144927536227,0.4419288194370947,157,Task_0,gp_nngp
0.25,0.5938697318007649,0.42975514714505925,196,Task_0,gp_nngp
0.3,0.5409614082599843,0.42029935007806846,236,Task_0,gp_nngp
0.35000000000000003,0.5306122448979571,0.4164143921922042,275,Task_0,gp_nngp
0.4,0.46428571428571225,0.38437976383816086,314,Task_0,gp_nngp
0.45,0.4113924050632893,0.3561949021130852,353,Task_0,gp_nngp
0.5,0.4371219356892694,0.3603909722838755,392,Task_0,gp_nngp
0.55,0.3942004019523385,0.33693414830887397,432,Task_0,gp_nngp
0.6000000000000001,0.4754416199913819,0.36271741155335785,471,Task_0,gp_nngp
0.6500000000000001,0.5192728496886035,0.3830022541099696,510,Task_0,gp_nngp
0.7000000000000001,0.5168067226890746,0.38250364488510075,549,Task_0,gp_nngp
0.7500000000000001,0.5162230671736382,0.38339064262795924,589,Task_0,gp_nngp
0.8,0.514209591474247,0.382388253171036,628,Task_0,gp_nngp
0.8500000000000001,0.4833055091819733,0.36788267167508276,667,Task_0,gp_nngp
0.9000000000000001,0.45518867924528716,0.35407946154384917,706,Task_0,gp_nngp
0.9500000000000001,0.4604492614282014,0.35463592038664377,745,Task_0,gp_nngp
1.0,0.6715974867659454,0.37381662339969757,784,Task_0,gp_nngp
0.05,0.8714285714285714,0.3389096799311692,40,Task_1,gp_nngp
0.1,0.43571428571428505,0.20402847203146965,79,Task_1,gp_nngp
0.15000000000000002,0.589473684210526,0.27417560093210763,118,Task_1,gp_nngp
0.2,0.6186666666666663,0.30100591663931026,157,Task_1,gp_nngp
0.25,0.4957264957264954,0.2565354074419791,196,Task_1,gp_nngp
0.3,0.5510752688172041,0.27842938715581583,236,Task_1,gp_nngp
0.35000000000000003,0.5590697674418601,0.29441939055222976,275,Task_1,gp_nngp
0.4,0.4807999999999998,0.26408602189722324,314,Task_1,gp_nngp
