Confidence_Cutoff,AUC,Brier_Score,N_Samples,Method
0.05,,7.992966126632513e-05,40,gp_exact
0.1,,0.0007988743731165371,79,gp_exact
0.15000000000000002,0.8037383177570091,0.1483029316592752,118,gp_exact
0.2,0.8805147058823527,0.17095594773640999,157,gp_exact
0.25,0.8876488095238093,0.20255271428424748,196,gp_exact
0.3,0.8615806304248512,0.20219472477668532,235,gp_exact
0.35000000000000003,0.84051724137931,0.1948304794988307,275,gp_exact
0.4,0.8204588014981276,0.21048844225478178,314,gp_exact
0.45,0.7956748695003737,0.2140711233082756,353,gp_exact
0.5,0.7777777777777792,0.23238111133613998,392,gp_exact
0.55,0.7686492654400247,0.23956796813982797,431,gp_exact
0.6000000000000001,0.7607655502392365,0.24664292965615034,470,gp_exact
0.6500000000000001,0.732492997198882,0.2451543130952073,509,gp_exact
0.7000000000000001,0.7214137214137237,0.24722026718570236,549,gp_exact
0.7500000000000001,0.7121468448655066,0.24728404252154734,588,gp_exact
0.8,0.7034848484848492,0.247344348039599,627,gp_exact
0.8500000000000001,0.6874917535294892,0.24825925640241872,666,gp_exact
0.9000000000000001,0.680879253236976,0.24798935197960123,705,gp_exact
0.9500000000000001,0.6843627701208084,0.2480835789826632,744,gp_exact
1.0,0.6872308354866478,0.2480937602107441,783,gp_exact
0.05,0.3783783783783785,0.3734125626334653,40,gp_nngp
0.1,0.19444444444444386,0.23480305706404575,79,gp_nngp
0.15000000000000002,0.13084112149532667,0.1712576996574232,118,gp_nngp
0.2,0.0985915492957744,0.13482158540949568,157,gp_nngp
0.25,0.07777777777777761,0.10959415823980179,196,gp_nngp
0.3,0.7042253521126758,0.28112790369411184,235,gp_nngp
0.35000000000000003,0.7962398373983737,0.295890634496558,275,gp_nngp
0.4,0.7265070921985818,0.2730476627530086,314,gp_nngp
0.45,0.7154558404558411,0.2811284798343917,353,gp_nngp
0.5,0.66316459726202,0.2630547833928407,392,gp_nngp
0.55,0.7175805047867729,0.24847889026814043,431,gp_nngp
0.6000000000000001,0.7395833333333355,0.27803380632238456,470,gp_nngp
0.6500000000000001,0.7201327433628344,0.26366840128524743,509,gp_nngp
0.7000000000000001,0.7207422586520972,0.25890478845745424,549,gp_nngp
0.7500000000000001,0.7089068825910947,0.2606035611887798,588,gp_nngp
0.8,0.7113526570048319,0.25761736856927275,627,gp_nngp
0.8500000000000001,0.7124489037532519,0.25926588937756756,666,gp_nngp
0.9000000000000001,0.7113776337115071,0.26014921854288225,705,gp_nngp
0.9500000000000001,0.698020968311932,0.2594972014073182,744,gp_nngp
1.0,0.6861003445305754,0.2590192614922871,783,gp_nngp
0.05,,2.6968591951370696e-05,40,svgp_ensemble_uniform
0.1,0.8733333333333332,0.3616315387648395,79,svgp_ensemble_uniform
0.15000000000000002,0.5954545454545447,0.27987206826609135,118,svgp_ensemble_uniform
0.2,0.7150349650349644,0.36428271481949687,157,svgp_ensemble_uniform
0.25,0.6451977401129938,0.3640276599862457,196,svgp_ensemble_uniform
0.3,0.5311627906976737,0.32195958687070425,235,svgp_ensemble_uniform
0.35000000000000003,0.5319999999999997,0.32580820728291904,275,svgp_ensemble_uniform
0.4,0.5930851063829797,0.3559095972791747,314,svgp_ensemble_uniform
0.45,0.5276025236593083,0.33115956477992275,353,svgp_ensemble_uniform
0.5,0.5291155177840757,0.3304861047718024,392,svgp_ensemble_uniform
0.55,0.4864004629629664,0.31339743792465613,431,svgp_ensemble_uniform
0.6000000000000001,0.44683678894205575,0.296706692010926,470,svgp_ensemble_uniform
0.6500000000000001,0.4701327433628354,0.29886475607166274,509,svgp_ensemble_uniform
0.7000000000000001,0.48075850529838593,0.2994019153027301,549,svgp_ensemble_uniform
0.7500000000000001,0.49141221374045946,0.30011733511733,588,svgp_ensemble_uniform
0.8,0.45818505338078247,0.28715933635209123,627,svgp_ensemble_uniform
0.8500000000000001,0.47328342798141304,0.28823204123738555,666,svgp_ensemble_uniform
0.9000000000000001,0.4850102203043356,0.2892674782558315,705,svgp_ensemble_uniform
0.9500000000000001,0.49518072289156345,0.2888970618800388,744,svgp_ensemble_uniform
1.0,0.7087101636520226,0.3389004911519088,783,svgp_ensemble_uniform
0.05,,3.41682258584139e-06,40,svgp_ensemble_mse
0.1,,1.2032811953326862e-05,79,svgp_ensemble_mse
0.15000000000000002,0.8230088495575218,0.27835344397231265,118,svgp_ensemble_mse
0.2,0.6986301369863005,0.3084837670351822,157,svgp_ensemble_mse
0.25,0.5795454545454535,0.27040712156751356,196,svgp_ensemble_mse
0.3,0.4766355140186908,0.2338824788400565,235,svgp_ensemble_mse
