Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,,1.5836749748224487e-09,40,Task_0,gp_exact
0.1,0.7837837837837838,0.22807496835360955,79,Task_0,gp_exact
0.15000000000000002,0.7568807339449541,0.2862802946603846,118,Task_0,gp_exact
0.2,0.5689655172413784,0.2316756594110656,157,Task_0,gp_exact
0.25,0.5740740740740722,0.26701041181880336,196,Task_0,gp_exact
0.3,0.6064814814814797,0.2880494724026688,236,Task_0,gp_exact
0.35000000000000003,0.5137254901960764,0.25524789758104294,275,Task_0,gp_exact
0.4,0.6173054587688719,0.31331657007681435,314,Task_0,gp_exact
0.45,0.5468106995884756,0.28785085550962425,353,Task_0,gp_exact
0.5,0.6118055555555542,0.32605584682339367,392,Task_0,gp_exact
0.55,0.5998307952622658,0.3318948785546511,432,Task_0,gp_exact
0.6000000000000001,0.5521806853582538,0.3138385728767706,471,Task_0,gp_exact
0.6500000000000001,0.5561555075593937,0.31898018095195274,510,Task_0,gp_exact
0.7000000000000001,0.5149999999999991,0.3025722352033287,549,Task_0,gp_exact
0.7500000000000001,0.5242537313432846,0.30706807897201144,589,Task_0,gp_exact
0.8,0.5667874882534589,0.32611947231903504,628,Task_0,gp_exact
0.8500000000000001,0.5341599190283434,0.31339106667909883,667,Task_0,gp_exact
0.9000000000000001,0.5406097018246591,0.31507825791435895,706,Task_0,gp_exact
0.9500000000000001,0.5134192730346624,0.30445890791958014,745,Task_0,gp_exact
1.0,0.7560975609756122,0.29313816940822945,784,Task_0,gp_exact
0.05,,3.2015698522035354e-10,40,Task_1,gp_exact
0.1,,9.354022319875917e-10,79,Task_1,gp_exact
0.15000000000000002,,2.1801965807726773e-09,118,Task_1,gp_exact
0.2,,5.1298223518871455e-09,157,Task_1,gp_exact
0.25,,1.0127873383236976e-08,196,Task_1,gp_exact
0.3,,1.9568270527426082e-08,236,Task_1,gp_exact
0.35000000000000003,,3.180534486906813e-08,275,Task_1,gp_exact
0.4,,5.7872843276630046e-08,314,Task_1,gp_exact
0.45,0.9276315789473683,0.07915625170268353,353,Task_1,gp_exact
0.5,0.8753709198813054,0.13422376329708338,392,Task_1,gp_exact
0.55,0.7887700534759357,0.12257540240775681,432,Task_1,gp_exact
0.6000000000000001,0.7248157248157248,0.11376973630353933,471,Task_1,gp_exact
0.6500000000000001,0.6719817767653757,0.10636086805648019,510,Task_1,gp_exact
0.7000000000000001,0.7368794326241134,0.1425905030793594,549,Task_1,gp_exact
0.7500000000000001,0.6871693121693121,0.13427028075840053,589,Task_1,gp_exact
0.8,0.7825278810408921,0.19325284423913677,628,Task_1,gp_exact
0.8500000000000001,0.7334494773519162,0.18339959835639827,667,Task_1,gp_exact
0.9000000000000001,0.6981757877280264,0.17618085366014388,706,Task_1,gp_exact
0.9500000000000001,0.6703821656050954,0.1704687932389232,745,Task_1,gp_exact
1.0,0.9159099298634181,0.1991886773291493,784,Task_1,gp_exact
0.05,,4.170956154574666e-11,40,Task_0,gp_nngp
0.1,0.7533333333333333,0.22576285612455288,79,Task_0,gp_nngp
0.15000000000000002,0.5044642857142857,0.1633648524040476,118,Task_0,gp_nngp
0.2,0.7671232876712324,0.31004379206662896,157,Task_0,gp_nngp
0.25,0.6120218579234956,0.2639007994656255,196,Task_0,gp_nngp
0.3,0.5045045045045023,0.22811580360957837,236,Task_0,gp_nngp
0.35000000000000003,0.5627413127413107,0.252463512932035,275,Task_0,gp_nngp
0.4,0.5025862068965499,0.23173033101703827,314,Task_0,gp_nngp
0.45,0.445718654434249,0.21104413624655743,353,Task_0,gp_nngp
0.5,0.6854166666666656,0.32695117571248794,392,Task_0,gp_nngp
