Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,1.0,2.259916392385918e-09,40,Task_0,nn_evd
0.1,1.0,1.711897235394243e-08,79,Task_0,nn_evd
0.15000000000000002,0.9523809523809523,0.1733994675762087,118,Task_0,nn_evd
0.2,0.896103896103896,0.23399163096357692,157,Task_0,nn_evd
0.25,0.877613240418118,0.23447637713769026,196,Task_0,nn_evd
0.3,0.8449999999999991,0.3073500727468792,236,Task_0,nn_evd
0.35000000000000003,0.7957309506080901,0.28867060072000406,275,Task_0,nn_evd
0.4,0.7745098039215674,0.26400850657955044,314,Task_0,nn_evd
0.45,0.7822681704260641,0.3158899927416372,353,Task_0,nn_evd
0.5,0.7490573942186834,0.30128524698730647,392,Task_0,nn_evd
0.55,0.7341088990165497,0.2826281469468329,432,Task_0,nn_evd
0.6000000000000001,0.7228915662650592,0.28848413688431307,471,Task_0,nn_evd
0.6500000000000001,0.7135070214338497,0.29462129200052345,510,Task_0,nn_evd
0.7000000000000001,0.7061443298969062,0.2996441828276334,549,Task_0,nn_evd
0.7500000000000001,0.6872796934865902,0.28927220591221814,589,Task_0,nn_evd
0.8,0.6705000000000014,0.27934315633355566,628,Task_0,nn_evd
0.8500000000000001,0.6692437629937652,0.2855641302607499,667,Task_0,nn_evd
0.9000000000000001,0.6543956043956072,0.2780834868051094,706,Task_0,nn_evd
0.9500000000000001,0.6541910331384048,0.2808954906862408,745,Task_0,nn_evd
1.0,0.6666996487409125,0.26968562387571715,784,Task_0,nn_evd
0.05,,0.030302797374570582,40,Task_1,nn_evd
0.1,0.6969696969696967,0.21075542420492585,79,Task_1,nn_evd
0.15000000000000002,0.6932989690721647,0.1936903876539368,118,Task_1,nn_evd
0.2,0.6615384615384614,0.1468692438085272,157,Task_1,nn_evd
0.25,0.691823899371069,0.18749027211349076,196,Task_1,nn_evd
0.3,0.7197916666666666,0.20858113550310867,236,Task_1,nn_evd
0.35000000000000003,0.6614349775784751,0.18691761694495435,275,Task_1,nn_evd
0.4,0.6111969111969111,0.1697833491759151,314,Task_1,nn_evd
0.45,0.6959325396825397,0.1633707028192775,353,Task_1,nn_evd
0.5,0.7116297468354431,0.14725128287395672,392,Task_1,nn_evd
0.55,0.7214262973575294,0.1481415135082234,432,Task_1,nn_evd
