Confidence_Cutoff,AUC,Brier_Score,N_Samples,Method
0.05,1.0,7.856343784365052e-09,40,nn_evd
0.1,0.904109589041096,0.18725956668989793,79,nn_evd
0.15000000000000002,0.8333333333333334,0.2517951518146398,118,nn_evd
0.2,0.8016431924882625,0.31995284571452537,157,nn_evd
0.25,0.7454844006568135,0.3340423381018587,196,nn_evd
0.3,0.6648612051455637,0.30009598252742853,236,nn_evd
0.35000000000000003,0.6082949308755742,0.2749010414224782,275,nn_evd
0.4,0.6911347517730485,0.26379698634091175,314,nn_evd
0.45,0.7082018927444785,0.2656023447883902,353,nn_evd
0.5,0.6769953051643183,0.2492561597178715,392,nn_evd
0.55,0.6751918158567766,0.26017304134837177,432,nn_evd
0.6000000000000001,0.6766386554621839,0.24029334781822567,471,nn_evd
0.6500000000000001,0.6577639751552787,0.22931678363440403,510,nn_evd
0.7000000000000001,0.6803030303030296,0.25939340994106674,549,nn_evd
0.7500000000000001,0.6781291463954009,0.2664824356812093,589,nn_evd
0.8,0.6764475743348998,0.25044870531065666,628,nn_evd
0.8500000000000001,0.6932724252491714,0.25324964729712296,667,nn_evd
0.9000000000000001,0.7172201300924363,0.2693990292635776,706,nn_evd
0.9500000000000001,0.7243243243243265,0.26988112372315953,745,nn_evd
1.0,0.7476871320437364,0.26866924124321084,784,nn_evd
0.05,,4.3809905179166467e-16,40,nn_mc_dropout
0.1,0.5205479452054795,0.3746795876278346,79,nn_mc_dropout
0.15000000000000002,0.6129629629629629,0.5031064622427166,118,nn_mc_dropout
0.2,0.6153846153846148,0.4333275888268353,157,nn_mc_dropout
0.25,0.6151685393258416,0.42435892081502347,196,nn_mc_dropout
0.3,0.6230529595015563,0.38010626962860167,236,nn_mc_dropout
0.35000000000000003,0.6321573163678411,0.3826397343698832,275,nn_mc_dropout
0.4,0.6478816946442829,0.4145281262486087,314,nn_mc_dropout
0.45,0.6695953141640028,0.45606914273549254,353,nn_mc_dropout
0.5,0.6237601939607652,0.44892777166367986,392,nn_mc_dropout
0.55,0.5610626486915127,0.4228859807670741,432,nn_mc_dropout
0.6000000000000001,0.5146390252773212,0.4019602368840565,471,nn_mc_dropout
0.6500000000000001,0.5115408608858374,0.40066466076065754,510,nn_mc_dropout
0.7000000000000001,0.47235023041474544,0.3816848355940856,549,nn_mc_dropout
0.7500000000000001,0.4403866809881857,0.36529141680574384,589,nn_mc_dropout
0.8,0.4543735224586313,0.3432318375370992,628,nn_mc_dropout
0.8500000000000001,0.4672370617696197,0.3226616288855945,667,nn_mc_dropout
0.9000000000000001,0.5981962481962516,0.2960463989684662,706,nn_mc_dropout
0.9500000000000001,0.6325301204819315,0.29138709976607857,745,nn_mc_dropout
1.0,0.6705585514273029,0.2793886763457819,784,nn_mc_dropout
0.05,0.7727272727272727,0.56997741526747,40,nn_deep_ensemble
0.1,0.8106060606060606,0.3985793132809618,79,nn_deep_ensemble
0.15000000000000002,0.8300000000000001,0.30430018565854666,118,nn_deep_ensemble
0.2,0.6751824817518244,0.38970149207504307,157,nn_deep_ensemble
0.25,0.6720588235294107,0.33975534671459967,196,nn_deep_ensemble
0.3,0.5138211382113809,0.3902810266394364,236,nn_deep_ensemble
0.35000000000000003,0.5166432255039834,0.45370395234945826,275,nn_deep_ensemble
0.4,0.538745387453873,0.4702591138900922,314,nn_deep_ensemble
0.45,0.5311942959001767,0.44014578366022006,353,nn_deep_ensemble
0.5,0.5505344995140897,0.43347075031469534,392,nn_deep_ensemble
0.55,0.6161647682945843,0.37969325330000614,432,nn_deep_ensemble
0.6000000000000001,0.6276188042922828,0.3435651944873971,471,nn_deep_ensemble
0.6500000000000001,0.6415759128763602,0.31406155078040604,510,nn_deep_ensemble
0.7000000000000001,0.6226116226116215,0.30237114808057436,549,nn_deep_ensemble
0.7500000000000001,0.6391978429389958,0.300468413534138,589,nn_deep_ensemble
0.8,0.623451432178649,0.29049092148050887,628,nn_deep_ensemble
0.8500000000000001,0.6404770017035796,0.2700598286106227,667,nn_deep_ensemble
0.9000000000000001,0.6547173176386683,0.2719806074810777,706,nn_deep_ensemble
0.9500000000000001,0.6548701298701326,0.2765387366437893,745,nn_deep_ensemble
1.0,0.6548755751249226,0.268776946643281,784,nn_deep_ensemble
