Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,,1.0154320031844971e-07,40,Task_0,gp_exact
0.1,0.7571428571428571,0.241083926358495,79,Task_0,gp_exact
0.15000000000000002,0.6380952380952375,0.2973040165557476,118,Task_0,gp_exact
0.2,0.4751773049645379,0.23962750058391485,157,Task_0,gp_exact
0.25,0.38068181818181746,0.201609001298986,196,Task_0,gp_exact
0.3,0.6481042654028433,0.29320471273775756,235,Task_0,gp_exact
0.35000000000000003,0.6351020408163262,0.30759723988352466,275,Task_0,gp_exact
0.4,0.6209964412811395,0.3158837108165766,314,Task_0,gp_exact
0.45,0.6786596119929468,0.3773401381651684,353,Task_0,gp_exact
0.5,0.6107936507936528,0.353420558725486,392,Task_0,gp_exact
0.55,0.598955613577026,0.35507063163174196,431,Task_0,gp_exact
0.6000000000000001,0.5881970058581066,0.35421531335834217,470,Task_0,gp_exact
0.6500000000000001,0.5785504047093486,0.354218299156411,509,Task_0,gp_exact
0.7000000000000001,0.5668759811616992,0.35254995560191366,549,Task_0,gp_exact
0.7500000000000001,0.527076339220554,0.33679306066735526,588,Task_0,gp_exact
0.8,0.5288510421962386,0.33678139884035185,627,Task_0,gp_exact
0.8500000000000001,0.4986816874400761,0.3243936771882724,666,Task_0,gp_exact
0.9000000000000001,0.5331349206349192,0.336965357741758,705,Task_0,gp_exact
0.9500000000000001,0.5050751879699222,0.3256740240049067,744,Task_0,gp_exact
1.0,0.6926141257536588,0.3606060512792572,783,Task_0,gp_exact
0.05,0.6142857142857143,0.3069689697239596,40,Task_1,gp_exact
0.1,0.4626865671641791,0.25623232303775956,79,Task_1,gp_exact
0.15000000000000002,0.4538834951456311,0.2273263640105205,118,Task_1,gp_exact
0.2,0.5333333333333333,0.2530321141191867,157,Task_1,gp_exact
0.25,0.6576524741081703,0.32275961683430493,196,Task_1,gp_exact
0.3,0.648776637726914,0.3391541026787093,235,Task_1,gp_exact
0.35000000000000003,0.6854875283446713,0.3804001460126267,275,Task_1,gp_exact
0.4,0.6370113262696382,0.3705665629798012,314,Task_1,gp_exact
0.45,0.6046792452830189,0.3627665812800254,353,Task_1,gp_exact
0.5,0.6062631949331456,0.36595160318250664,392,Task_1,gp_exact
0.55,0.6117099013518452,0.37314726276003835,431,Task_1,gp_exact
0.6000000000000001,0.6130402930402933,0.37802352129145567,470,Task_1,gp_exact
0.6500000000000001,0.625066666666667,0.3859220784728601,509,Task_1,gp_exact
0.7000000000000001,0.6592498110355256,0.40335845329269443,549,Task_1,gp_exact
0.7500000000000001,0.6447695623342178,0.4026071778670938,588,Task_1,gp_exact
