Confidence_Cutoff,AUC,Brier_Score,N_Samples,Method
0.05,,4.991047453772879e-07,40,gp_exact
0.1,,4.644628901594119e-06,79,gp_exact
0.15000000000000002,0.9380530973451328,0.15982580737000296,118,gp_exact
0.2,0.7162162162162156,0.12692461525863222,157,gp_exact
0.25,0.5698924731182776,0.10380935053154261,196,gp_exact
0.3,0.7447447447447433,0.21747936271400248,236,gp_exact
0.35000000000000003,0.6509186351706017,0.19601332196661272,275,gp_exact
0.4,0.8036963036963026,0.2280502706901276,314,gp_exact
0.45,0.8079214861549234,0.1965000456469347,353,gp_exact
0.5,0.8075019536337578,0.20138122372852038,392,gp_exact
0.55,0.7736693358455005,0.19455853481356822,432,gp_exact
0.6000000000000001,0.7847615567330523,0.18125768280212137,471,gp_exact
0.6500000000000001,0.8361419068736134,0.18276445613524298,510,gp_exact
0.7000000000000001,0.8265726043503814,0.19076567214387563,549,gp_exact
0.7500000000000001,0.8193378119001918,0.20061625657435966,589,gp_exact
0.8,0.8103783783783787,0.20441118863906835,628,gp_exact
0.8500000000000001,0.8024365482233512,0.20840420408088245,667,gp_exact
0.9000000000000001,0.7924181082075835,0.2132353456661905,706,gp_exact
0.9500000000000001,0.7820857110887344,0.21597983743516347,745,gp_exact
1.0,0.7694058279325212,0.2186328770604752,784,gp_exact
0.05,0.8562500000000001,0.15435693761386413,40,gp_nngp
0.1,0.8763326226012793,0.09913571262711286,79,gp_nngp
0.15000000000000002,0.8774271844660193,0.15665363237314542,118,gp_nngp
0.2,0.845802919708029,0.1395820475049848,157,gp_nngp
0.25,0.83558124598587,0.17625679867698238,196,gp_nngp
0.3,0.8163461538461534,0.20339900854450205,236,gp_nngp
0.35000000000000003,0.7844262295081961,0.18757776278509464,275,gp_nngp
0.4,0.8159340659340653,0.15381563635606846,314,gp_nngp
0.45,0.8349920382165599,0.16302364572782382,353,gp_nngp
0.5,0.8205818965517234,0.15508972807552185,392,gp_nngp
0.55,0.8262442129629624,0.1935720681398817,432,gp_nngp
0.6000000000000001,0.8068720379146913,0.1857516037863137,471,gp_nngp
0.6500000000000001,0.8084245076586425,0.2159270017101154,510,gp_nngp
0.7000000000000001,0.8007774538386777,0.20363162304130153,549,gp_nngp
0.7500000000000001,0.8015374442056539,0.22334880646458677,589,gp_nngp
0.8,0.797714285714286,0.23975182207564374,628,gp_nngp
0.8500000000000001,0.778523489932887,0.23473003623802222,667,gp_nngp
