Confidence_Cutoff,AUC,Brier_Score,N_Samples,Task,Method
0.05,0.18918918918918948,0.3758361220032366,40,Task_0,nn_evd
0.1,0.09333333333333294,0.22902514219307069,79,Task_0,nn_evd
0.15000000000000002,0.06194690265486702,0.16469225222546438,118,Task_0,nn_evd
0.2,0.04666666666666652,0.12932188232723907,157,Task_0,nn_evd
0.25,0.4405405405405403,0.1940104083397372,196,Task_0,nn_evd
0.3,0.5468509984639012,0.2352740658967447,235,Task_0,nn_evd
0.35000000000000003,0.5958498023715414,0.26014762670835945,275,Task_0,nn_evd
0.4,0.6111498257839727,0.2791373416728361,314,Task_0,nn_evd
0.45,0.5464174454828673,0.25949218013924263,353,Task_0,nn_evd
0.5,0.6803571428571443,0.29632716459695574,392,Task_0,nn_evd
0.55,0.659201837496413,0.3041288505236606,431,Task_0,nn_evd
0.6000000000000001,0.6824675324675344,0.30187663064474746,470,Task_0,nn_evd
0.6500000000000001,0.6918016194332008,0.30016251086678497,509,Task_0,nn_evd
0.7000000000000001,0.7399444377340281,0.28495093075734906,549,Task_0,nn_evd
0.7500000000000001,0.7391566871289137,0.3066578809972432,588,Task_0,nn_evd
0.8,0.7373685560400112,0.3042402101190859,627,Task_0,nn_evd
0.8500000000000001,0.7128402794507351,0.2939556736878272,666,Task_0,nn_evd
0.9000000000000001,0.7296650717703346,0.2711141300941483,705,Task_0,nn_evd
0.9500000000000001,0.7237575757575748,0.2771336324877608,744,Task_0,nn_evd
1.0,0.729435831180016,0.2771295884517399,783,Task_0,nn_evd
0.05,0.5806451612903226,0.4359846554674114,40,Task_1,nn_evd
0.1,0.629032258064516,0.3471773150816143,79,Task_1,nn_evd
0.15000000000000002,0.611111111111111,0.2985143585824585,118,Task_1,nn_evd
0.2,0.6230158730158729,0.32849691232432415,157,Task_1,nn_evd
0.25,0.5705939629990262,0.3088194426373093,196,Task_1,nn_evd
0.3,0.5882936507936508,0.33394520286964,235,Task_1,nn_evd
0.35000000000000003,0.6341085271317829,0.380576904699804,275,Task_1,nn_evd
0.4,0.5935171385991057,0.3660165751714067,314,Task_1,nn_evd
0.45,0.5804334554334554,0.3648347817715718,353,Task_1,nn_evd
0.5,0.6005733397037745,0.37190036970997464,392,Task_1,nn_evd
0.55,0.5886850152905199,0.35703302709028434,431,Task_1,nn_evd
0.6000000000000001,0.6251569365976148,0.3676420588023643,470,Task_1,nn_evd
0.6500000000000001,0.6516988758368072,0.3531373686794718,509,Task_1,nn_evd
0.7000000000000001,0.6676980198019806,0.3614302120407897,549,Task_1,nn_evd
0.7500000000000001,0.6883850267379684,0.3668101808777043,588,Task_1,nn_evd
0.8,0.702227686966585,0.38681367087157503,627,Task_1,nn_evd
0.8500000000000001,0.7065831491034142,0.3860950815998628,666,Task_1,nn_evd
0.9000000000000001,0.7205452775073021,0.3883326231406012,705,Task_1,nn_evd
0.9500000000000001,0.7206853226727572,0.37941865040492484,744,Task_1,nn_evd
1.0,0.7210752165816516,0.3739809446495043,783,Task_1,nn_evd
0.05,0.8108108108108107,0.37584342367541684,40,Task_0,nn_mc_dropout
0.1,0.8378378378378377,0.23140837303156148,79,Task_0,nn_mc_dropout
0.15000000000000002,0.45283018867924507,0.45674454479631327,118,Task_0,nn_mc_dropout
