Confidence_Cutoff,AUC,Brier_Score,N_Samples,Method
0.05,0.08571428571428596,0.3889664016321887,40,nn_evd
0.1,0.4166666666666666,0.38226306374448754,79,nn_evd
0.15000000000000002,0.6471698113207545,0.5123034150924174,118,nn_evd
0.2,0.6357913669064744,0.5616694489775541,157,nn_evd
0.25,0.549841269841269,0.5337832812115717,196,nn_evd
0.3,0.46039340776182813,0.48946647232337376,235,nn_evd
0.35000000000000003,0.39274376417233503,0.4499154675328774,275,nn_evd
0.4,0.4063829787234057,0.4411023260741516,314,nn_evd
0.45,0.4080934739241976,0.43413707170602867,353,nn_evd
0.5,0.42117758784425774,0.4319045146303792,392,nn_evd
0.55,0.42953687139733965,0.39470456690974853,431,nn_evd
0.6000000000000001,0.40105974785310006,0.37721925673266415,470,nn_evd
0.6500000000000001,0.4172435494021425,0.37883670025251964,509,nn_evd
0.7000000000000001,0.4306748466257695,0.3804002939977546,549,nn_evd
0.7500000000000001,0.44261904761904847,0.3552554133034138,588,nn_evd
0.8,0.4222370766488404,0.3413235674527912,627,nn_evd
0.8500000000000001,0.5246621621621607,0.30186548876677033,666,nn_evd
0.9000000000000001,0.5561970184156662,0.3185980859790812,705,nn_evd
0.9500000000000001,0.5609158890874179,0.30411532883582365,744,nn_evd
1.0,0.612833763996553,0.30242866812234037,783,nn_evd
0.05,,5.056684920634235e-16,40,nn_mc_dropout
0.1,0.2608695652173914,0.39239168590462753,79,nn_mc_dropout
0.15000000000000002,0.37864077669902885,0.4638767368590025,118,nn_mc_dropout
0.2,0.4057971014492748,0.4466720073866492,157,nn_mc_dropout
0.25,0.39999999999999947,0.38896647570611137,196,nn_mc_dropout
0.3,0.528097494922139,0.4250054388887094,235,nn_mc_dropout
0.35000000000000003,0.5272938443670148,0.38799879553836414,275,nn_mc_dropout
0.4,0.5421115065243185,0.4164312811753526,314,nn_mc_dropout
0.45,0.570932252460916,0.43836293470036886,353,nn_mc_dropout
0.5,0.5500000000000019,0.43306966393930957,392,nn_mc_dropout
0.55,0.4974160206718377,0.40858226011684423,431,nn_mc_dropout
0.6000000000000001,0.49489609916150545,0.40700279507749687,470,nn_mc_dropout
0.6500000000000001,0.4559959690964096,0.387404993192712,509,nn_mc_dropout
0.7000000000000001,0.4227654936156997,0.3696078164274319,549,nn_mc_dropout
0.7500000000000001,0.394794241675151,0.3538056671535262,588,nn_mc_dropout
0.8,0.41296625222024896,0.35762143105015576,627,nn_mc_dropout
0.8500000000000001,0.4306487695749429,0.33636909658711545,666,nn_mc_dropout
0.9000000000000001,0.48195827851907325,0.3133358192769127,705,nn_mc_dropout
0.9500000000000001,0.5853051058530487,0.32725682104922627,744,nn_mc_dropout
1.0,0.6451873385012898,0.3116260657541039,783,nn_mc_dropout
0.05,0.6176470588235292,0.3958777540734257,40,nn_deep_ensemble
0.1,0.5479452054794522,0.23383711166301852,79,nn_deep_ensemble
0.15000000000000002,0.2636363636363631,0.2883022774278754,118,nn_deep_ensemble
0.2,0.28014184397163056,0.24013796076337798,157,nn_deep_ensemble
0.25,0.3041431261770239,0.2741141732252765,196,nn_deep_ensemble
0.3,0.30620155038759644,0.23715583309413646,235,nn_deep_ensemble
0.35000000000000003,0.4586653386454182,0.26202516578487695,275,nn_deep_ensemble
0.4,0.46515679442508806,0.23694565401135903,314,nn_deep_ensemble
0.45,0.4583333333333351,0.2173022515038339,353,nn_deep_ensemble
0.5,0.4281690140845098,0.2388507705547862,392,nn_deep_ensemble
0.55,0.4250000000000029,0.22129519147149834,431,nn_deep_ensemble
0.6000000000000001,0.35446637671462305,0.2675312189288327,470,nn_deep_ensemble
0.6500000000000001,0.35213122605364294,0.3017516393588131,509,nn_deep_ensemble
0.7000000000000001,0.42175000000000273,0.3484153452821845,549,nn_deep_ensemble
0.7500000000000001,0.42051886792452947,0.33530651067991524,588,nn_deep_ensemble
0.8,0.4429590017825309,0.3404965435976978,627,nn_deep_ensemble
0.8500000000000001,0.4571308321308306,0.3443128909014301,666,nn_deep_ensemble
0.9000000000000001,0.5291764705882335,0.37733959722519944,705,nn_deep_ensemble
0.9500000000000001,0.548285486443379,0.39259991566823593,744,nn_deep_ensemble
1.0,0.6637327734711438,0.3655281209115741,783,nn_deep_ensemble
