AUC_mean,AUC_std,Avg_Entropy_mean,Avg_Entropy_std,Brier_mean,Brier_std,ECE_mean,ECE_std,NLL_mean,NLL_std,Spearman_Err_Unc_mean,Spearman_Err_Unc_std,method
0.7605006678870059,0.010548660471075865,0.1920916860222069,0.008452823298332291,0.3023389890079275,0.02260064329825035,0.3385439603940691,0.02160060914102846,1.4013986454817293,0.08241184014551972,0.9657836078277775,0.0028140126330401766,gp_exact
0.730658487112257,0.007369029486848578,0.11269715907809216,0.010358895270644732,0.35861069095502757,0.01215288920140731,0.38892235749302706,0.012434555591975692,2.3946787717624836,0.23390954774124173,0.9629828237889202,0.0023252495359979658,gp_nngp
0.7267402166922303,0.02078661154364529,0.20686942171478662,0.015172012433264524,0.32655700162490914,0.010262742528286814,0.37169058822002266,0.008926074524916075,1.5791939516976463,0.0716128388032122,0.9587493183084703,0.005296554342905566,nnsvgp_ensemble_uniform
0.7472319794191878,0.026486674822316942,0.19765296079985922,0.013770604093191734,0.3288328439774867,0.022533177499710597,0.36917134357413134,0.021933009107359472,1.559663801123944,0.0664778028612974,0.9642131897784287,0.006808848988270454,nnsvgp_ensemble_mse
0.7189828328303589,0.029755736804670578,0.20485404911422173,0.017304373702233103,0.3216081808785355,0.01073980481193027,0.3664357000130284,0.012119546777035979,1.6518824510465682,0.040903319924496084,0.9561204418805287,0.007025225035086135,nnsvgp_ensemble_nll
0.7535744322960493,0.0026221682461222123,0.1997397288341923,0.002518385636992403,0.3035798113749203,0.007664964711980871,0.3453016167122266,0.007371855468283303,1.4365439042910177,0.014352466497030137,0.9634688897156259,0.0011300535785288043,svgp_ensemble_uniform
0.7460842032355437,0.004475564176692745,0.1796655853696157,0.015054684996350529,0.3073581210698912,0.010903443161823618,0.34510412502958127,0.012018598692205807,1.545270964243406,0.05062542272420264,0.9634327967954064,0.0005036050486818742,svgp_ensemble_mse
0.751031514371941,0.01824785650975414,0.19933425389051246,0.007324870328812623,0.30566654047827885,0.008448654956155958,0.3461069631306651,0.00851216466942072,1.4464948044915036,0.061954970062439475,0.9631217960498413,0.003560413978671455,svgp_ensemble_nll
