AUC_mean,AUC_std,Avg_Entropy_mean,Avg_Entropy_std,Brier_mean,Brier_std,ECE_mean,ECE_std,NLL_mean,NLL_std,Spearman_Err_Unc_mean,Spearman_Err_Unc_std,method
0.6833871662360016,0.02546920135251628,0.24193421910869647,0.007182258275845835,0.36754678993482165,0.00705181510185766,0.3801897941606559,0.0059840881194896224,1.3590467695539428,0.06273229628979314,0.9565203242716296,0.003912019444264586,gp_exact
0.6658914728682157,0.03712039362330916,0.13703246669953212,0.022533038919242823,0.3631529209973104,0.03320274317670373,0.3897092593797812,0.026332488855971968,2.1524890006596484,0.22269947425386893,0.9529407563683208,0.00895707959501245,gp_nngp
0.6954672695951751,0.02205013041793567,0.33123131890183855,0.014200185041782639,0.30514281820553774,0.006762341225885215,0.3417071212798868,0.008376684641373127,1.0952992848372136,0.05582347920532771,0.956682543082192,0.005211857726472626,nnsvgp_ensemble_uniform
0.6873600344530557,0.026803306553158893,0.29173265963452816,0.029098895757936408,0.29062527684874995,0.019023426771640706,0.31868922142394374,0.023410545272968142,1.2284210496920533,0.10149665794969082,0.95473796715087,0.003940025721504373,nnsvgp_ensemble_mse
0.6729543496985343,0.028268936091846483,0.3487690393534432,0.02591531039307683,0.2997095476411994,0.0187126164788842,0.32382836513902424,0.027776208164873535,1.0811866875590297,0.07123450960523714,0.9533100446575349,0.00658512475760147,nnsvgp_ensemble_nll
0.6908161068044771,0.018150475052023496,0.21907878609960832,0.011353962684225059,0.3876419860287483,0.005876455594609456,0.3993070073915077,0.005217296087361986,1.3539241347899207,0.04041357721146656,0.9569919522031618,0.003658245389301407,svgp_ensemble_uniform
0.6665159345391889,0.012350042253557385,0.21186435721781835,0.026219792217425614,0.36463390543283414,0.01656672214597392,0.37868405605442185,0.016736486512636886,1.5066954631332228,0.12886952960054665,0.954479917904185,0.0025749527027849124,svgp_ensemble_mse
0.7020025839793267,0.016696137424881567,0.2596630366372704,0.017424316600886298,0.35893187100577684,0.017439792006596712,0.37151422752653723,0.015262804001449791,1.263527051273085,0.05147998562039832,0.959705306410412,0.0028613003981457197,svgp_ensemble_nll
